show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Carlos Helo,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Huaso Clavel,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pam Pam,Pamela Leiva,Pancho del Sur,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sarah Sanders,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Mauricio Palma,0.11277349362474906,0.1651595502351169,0.11078303169970675,0.33137903900575627,0.07727216207183317,0.061923034823704134,0.3112338882609288,0.07343299600578676,0.6019998272054976,0.1870446597678299,0.1500800926354935,0.14271085590140503,0.3844166696932632,0.2333589039368528,0.5510789013942118,0.31261558463777817,0.209188266791868,0.35553838391343634,0.5834761924224523,0.021976803581070643,0.22847811728151074,0.4908923980179413,0.4377071132654737,0.12062988534980015,0.5406457567945437,0.4145217548620955,0.33414868456946384,0.1288174886622388,0.44342464706331536,0.3256721955917035,0.2795901153128751,0.30390666425460205,0.27534725345197547,0.13665081182458838,0.18047307083726985,0.07241629411512598,0.4282349872803619,0.2941164355135086,0.24664177329612,0.2233320178378433,0.76337070559182,0.15599410580371542,0.3125800186186082,0.2531062203469465,0.4656471031184189,0.08662943724237658,0.05616558431835188,0.2577769328008787,0.9999999999999997,0.3966774864553607,0.5178218845020492,0.6085807243249045,0.15921487167724385,0.26042474439464436,0.127552783735712,0.2232237280462671,0.054277395706033814,0.06992372168441777,0.30784217064555536,0.16444754130270928,0.18648676564180236,0.6894094308852826,0.3374548583884306,0.2916623854299461,0.336144307138002,0.3304101276241988,0.4940064469565672,0.564239362466555,0.6524559468331957,0.35071256417160274,0.24034189123657757,0.11093893630094705,0.3842337689408258,0.398746792447433,0.22956308349423046,0.3378708338605917,0.1887537707316364
Melón y Melame,0.07739502248633418,0.4947157935553589,0.15136700448975723,0.4438543360473145,0.32143787650467764,0.11198838942061164,0.13710797741384428,0.2171808716793993,0.26439658910943803,0.030955624117890147,0.34272230483880795,0.26927237175033863,0.36748063354456506,0.17992430178027713,0.26424962496663473,0.52759529334217,0.41505943169268006,0.049254852201510595,0.24390574413646646,0.15648250836134264,0.40071318287917784,0.1357463353355257,0.26624316105763735,0.27006617326714155,0.1659016312063845,0.48010857181901156,0.01604561014185987,0.26437931403433834,0.6059677000303347,0.25626534931380923,0.24777071608742468,0.32067734167813355,0.5615978886041973,0.1675763337460439,0.20024909256599613,0.06964254487200243,0.3952317855040957,0.1630656452111771,0.2610715153933439,0.1934661691501688,0.1988728868851733,0.17364820618295207,0.11317075897740986,0.22702524808725705,0.5023474159035191,0.028894981473410245,0.2803785133833348,0.46102155434541575,0.3966774864553607,0.9999999999999997,0.4030614338812933,0.22786808630946234,0.29882908423793936,0.06162928636221095,0.11622072101666582,0.3007981240385761,0.1897818675638102,0.04079242759414788,0.3817686745558531,0.3075698806750037,0.09681379095144436,0.5552760118752513,0.17660048158298977,0.3811755646177184,0.18528472903266294,0.2740085316650982,0.3950268745431186,0.607490961095682,0.22222935859547083,0.3995113554579197,0.3753391288784287,0.22498464660712222,0.2690549406260733,0.4125469129762346,0.34183621857124413,0.5556787600635931,0.2854211360249901
Memo Bunke,0.11635289335050679,0.1640850525337007,0.33853351392973297,0.2820745916113263,0.02038662780841598,0.1132510602010768,0.08535826535764114,0.16565956528848444,0.37851168370144944,0.07483759713218341,0.07944478383402052,0.3220735449406087,0.17364330444121084,0.20484109974006304,0.4799690625452926,0.3249571683413529,0.3005068654692975,0.11056238015528759,0.3267062191800472,0.2306965388883513,0.07581492789686638,0.24938645669292503,0.3815533351307505,0.21337006802580813,0.3298616045273874,0.40636907995409594,0.017689470030174643,0.10994095525247034,0.4181916060346913,0.1867607576181504,0.33522234015200175,0.414442844248087,0.4116468245441072,0.12930982687298212,0.3526829584418132,0.09340167780795604,0.2527457253373267,0.08077376313994673,0.13848386163355744,0.08538594266975343,0.45849227728422154,0.15841147696225177,0.037571271237754215,0.2605477386875623,0.5081433857040316,0.032376499775805666,0.4470900168151782,0.19614852200249022,0.5178218845020492,0.4030614338812933,1.0,0.41573960466489956,0.1010564614665862,0.05548162728094159,0.2298027380844897,0.13560519070612095,0.2763496911189387,0.2439065719582021,0.014120524916822893,0.1067946094616288,0.07500476403796398,0.45663800212574723,0.2519572771499218,0.23512066567502288,0.21861627513589715,0.04367933968400039,0.2694059662487836,0.47589329115824025,0.4934375919890544,0.197939681404544,0.04453691459311025,0.023584301619285146,0.2932827773491554,0.25632393483323135,0.2747754367014923,0.3338857762298118,0.1714103200089972
Memo Bunke y Natalia Cuevas,0.17168011339492387,0.1965287088345456,0.10295472240099728,0.3432119876315618,0.12807403103852918,0.0647147160849918,0.0544039926087279,0.2114926281745961,0.2683072422240249,0.013413983879699706,0.07401439356545245,0.2642922086146655,0.5860778963636813,0.015543331726774641,0.38948495744765216,0.1340038749553888,0.18826074076651472,0.1510066467875632,0.4745128223998302,0.0993634349218581,0.05695580152131959,0.5376717598365252,0.3540202130077581,0.12330742388782631,0.23953156597896744,0.3435191611793432,0.009801536150126066,0.04886349503615026,0.39668032386558694,0.10456054548762257,0.4725770581858404,0.502392373500137,0.4439795959109318,0.23148598742100956,0.030918591799713523,0.06573704086086368,0.1588179810475267,0.14852083325539314,0.18318479348063213,0.06603257805403229,0.7078539069181875,0.0066039223594657045,0.05330327940697713,0.1622509913992081,0.36526714438008595,0.08650796071307756,0.01595048534402664,0.2347165381335273,0.6085807243249045,0.22786808630946234,0.41573960466489956,0.9999999999999998,0.06697629709725803,0.06954280574311461,0.30010131198540246,0.04916492149089509,0.0010452896185796992,0.05169536786837841,0.01703218465087644,0.17917434362270432,0.0238481849464025,0.8165840199203639,0.19699349990682283,0.0901274546474816,0.08044484113544402,0.006314959849260223,0.38355862358531395,0.47190508193556807,0.35051481491873104,0.4616351021376239,0.13140961247338898,0.011460733967383833,0.2814663355269095,0.5639092839939484,0.16477590088901484,0.18320914327106613,0.023347145067948355
Millenium Show,0.039145652145225474,0.018616952693238535,0.00539737505054532,0.2225915047729582,0.028417287579148486,0.0019004530878009033,0.16606379571530738,0.01603142544555458,0.07212740718259475,0.008704171212486055,0.04460677966698048,0.07236010377447835,0.662888261453236,0.03619909087986227,0.3261378529220597,0.04768199742043434,0.10672619657042468,0.018896667556001886,0.15702445149973168,0.0031467733890276966,0.06110395459852348,0.025315386926831936,0.19177102912153238,0.5971646217290877,0.08055485155557635,0.1174284762410325,0.00352526753305673,0.018708270490399758,0.6771855434930174,0.32278573170076164,0.05976736311140888,0.2868473661154832,0.041372284161065594,0.05998882402793552,0.15142360868462193,0.01650901367997027,0.1296852021480523,0.34109159138743633,0.16128892278198648,0.12299067554040134,0.10916575912526871,0.07350956924565218,0.09987168068081766,0.2208102889149864,0.16304721351262141,0.05819840358391295,0.019655402099125835,0.10318972164614117,0.15921487167724385,0.29882908423793936,0.1010564614665862,0.06697629709725803,0.9999999999999999,0.037214486544985576,0.021381552688834127,0.22475297466697683,0.027257412220318418,0.04522276846392215,0.046127765529904656,0.47816462289511313,0.17421410722326533,0.3899643550875761,0.477375610836622,0.05953636275195273,0.02363915514243482,0.08821584853527988,0.2277291533124698,0.473425843782778,0.1016848976222966,0.057855938737562236,0.04599263687588704,0.1123127291465673,0.06945884238596271,0.37424609037829354,0.047791818938474076,0.21854656504102732,0.16364025631747006
Natalia Cuevas,0.039165749481303164,0.008902816191947384,0.18380272535951717,0.2608667099745679,0.0464726805313851,0.21170103765662893,0.2825359723418502,0.07871533611632998,0.38097221831264616,0.051481849683199174,0.06713646610754795,0.05844597838928073,0.07791714974653725,0.057282948416495345,0.3560654653051782,0.2654751457425452,0.09581102607522406,0.014814422829501989,0.419278459467282,0.0009551817848398747,0.1314022501615504,0.23950283667703934,0.1843923949243788,0.42766085825608097,0.6426791840657051,0.04594381487975156,0.0029125861144536948,0.24449085963097109,0.10740766316298518,0.2794832507392584,0.0301635489519394,0.2608958374665216,0.04897198059241222,0.1796459583555858,0.14749005989030556,0.02737437980709438,0.3091594011953021,0.20366597706440998,0.022127658507811506,0.03606386898843767,0.45981413033256485,0.22686760654015495,0.014221879867975738,0.0322367040739466,0.053684025266542694,0.4966725717226676,0.033620349330573146,0.23399820258103143,0.26042474439464436,0.06162928636221095,0.05548162728094159,0.06954280574311461,0.037214486544985576,1.0,0.0505026363463296,0.1270734647208809,0.02329436950049327,0.6248555911860971,0.5775501534132756,0.08790155234537769,0.03335094308450152,0.08107706877361565,0.20850477537625967,0.08051523155178454,0.07721471300166598,0.010074498160437798,0.33379572283746833,0.05972436710235546,0.5430925467255161,0.035855538211771766,0.1799102106506397,0.01682214291727665,0.06161427594400856,0.10124811387466738,0.026241931510630916,0.23691738806363138,0.24098424141100366
Natalia Valdebenito,0.4527103428205103,0.24642936619938735,0.6065507313533495,0.26798956585833994,0.05937125430917579,0.09635997966250076,0.16385367918652313,0.5575862359393355,0.2594240395548773,0.07831662077986375,0.3220588097246743,0.5965906258714913,0.05553693908586113,0.2949436805748556,0.28918959444482445,0.16685671286342763,0.38777600165605675,0.16134593399430505,0.3641604706364128,0.17335584079749833,0.09067676689737653,0.08358877170467792,0.47443904893260547,0.12014405597779854,0.1421430966932047,0.07143843265724098,0.17341549121981653,0.06931712536605802,0.060404375054777165,0.26033967340570097,0.5958127331724238,0.004375329842342873,0.5382625142431787,0.5090874222182444,0.16756932792457913,0.25173225249600384,0.03915472091224853,0.28633225999420164,0.3727799032938272,0.20192944418595526,0.02832600019508977,0.21394149006119823,0.23980663436752972,0.3278858258690094,0.40902900716863927,0.05627805681284763,0.09037598670784545,0.3826911421766814,0.127552783735712,0.11622072101666582,0.2298027380844897,0.30010131198540246,0.021381552688834127,0.0505026363463296,0.9999999999999998,0.21815002935388986,0.6223833156799027,0.09332304240674613,0.04194221186477252,0.3158331441504037,0.3679872524948749,0.21826031765823206,0.29135751346481964,0.013357196695090286,0.09714163691578598,0.20498442304505396,0.24392874241268755,0.1725764075725407,0.07678937595297654,0.026034868130366085,0.0624384067062674,0.09090254747124893,0.36361384246103545,0.3236660819732641,0.5102115534010193,0.3101838255689604,0.06738823853018693
Palta Meléndez,0.2876945582052647,0.18965940557456085,0.16787208559736175,0.5392816445424385,0.2655393198757279,0.14512465734418328,0.26182797884712916,0.2537811769904882,0.17552076561160357,0.19391347193858258,0.5910866283207694,0.4151011222353718,0.19967014805262132,0.277448114047803,0.20981520183201396,0.40386569944066547,0.5084541401676969,0.07751918840483595,0.29612832512959486,0.05907797560680969,0.3428822990082939,0.10091873382664332,0.5771979924778621,0.3398250168730745,0.2442544064190566,0.27616028421269984,0.01287428706425095,0.1198278891524958,0.29377052760975,0.48564140371873643,0.20045574628879415,0.1807719194904081,0.18228741182655503,0.4604589213582206,0.09898124384888211,0.20933150512614218,0.22734871289737052,0.5217229627219112,0.20814095348472214,0.5932167413340081,0.08407691892577687,0.534519807991388,0.16386238224118072,0.43135645958290547,0.440997359942702,0.12510754695617715,0.3284074338557682,0.25655730438096186,0.2232237280462671,0.3007981240385761,0.13560519070612095,0.04916492149089509,0.22475297466697683,0.1270734647208809,0.21815002935388986,1.0000000000000002,0.20883000925166068,0.06696545042484757,0.23853309300026018,0.49616729970164786,0.21807611295515913,0.20838329558319532,0.419425530951204,0.3100015822994732,0.06608574722601195,0.38502599011714317,0.36523354783107426,0.3155138465386954,0.07174237424035024,0.19459839095855683,0.4626925307159434,0.25322275977206965,0.4270926039426589,0.3789287703090447,0.15359425129828774,0.6390480106655154,0.6354773121823148
Pam Pam,0.22914055274461853,0.20912352662004627,0.6504658462274929,0.1820086240385167,0.04858827220819889,0.21101904262030183,0.13572111001406112,0.251717504962123,0.3271288168291065,0.0793535926981889,0.38857344516928627,0.2757179555676038,0.040619860048984886,0.3568246665971532,0.0688900163677513,0.23215928060217936,0.2429431985691774,0.06653280066662559,0.1247133979760286,0.0038503450269283756,0.12505749448369458,0.08501064275006082,0.09587046060380328,0.17663771238206616,0.055647399237449324,0.144083588665656,0.015154992492326906,0.04727506158701863,0.08749345544420878,0.25260186490249165,0.019659694996800224,0.0166833012299443,0.04321167331339828,0.2966281817771838,0.36931900593019107,0.2768793049127276,0.04421430146084762,0.35212590767427626,0.11235511017666208,0.14029102322455805,0.005102784944836066,0.15094681922151298,0.217185873991756,0.15668388289112772,0.2266294193029935,0.10875701689956795,0.07936388386112625,0.2150021431743708,0.054277395706033814,0.1897818675638102,0.2763496911189387,0.0010452896185796992,0.027257412220318418,0.02329436950049327,0.6223833156799027,0.20883000925166068,1.0000000000000002,0.15091754963653406,0.03946463797338146,0.15692697251317697,0.4962222650552496,0.05123818931556087,0.21036735848685936,0.0898265710374009,0.13696066522257958,0.1336285654799497,0.2955117851153574,0.20806399060450187,0.006709674131809175,0.014617068100333506,0.11482121480596484,0.14702607554361233,0.1800201972993821,0.09314530411075274,0.2558022278131066,0.17987366011301778,0.08485330801386282
Pamela Leiva,0.08397116688409317,0.032042042444540605,0.34542128170604347,0.40477332106468994,0.07714270352015437,0.35551121851815287,0.2405986045279568,0.1109428516958233,0.12000167815071375,0.16624447965045394,0.11111599338599877,0.26326715396929157,0.07878413242392525,0.16571235589288988,0.11587202843853056,0.2946106984599246,0.052744171898552045,0.0057565046069236155,0.33286610045638065,0.03807952852883813,0.02025535206186489,0.07622821100096135,0.1303695699142808,0.6642044912217345,0.042714887192213384,0.11870420635195089,0.0019158359862577474,0.01926014203857705,0.13651826660242242,0.13867336866155977,0.07923225029977601,0.29485097912215974,0.07125905532805357,0.25705593714279806,0.4080356385327151,0.06807138086113146,0.43794851587267225,0.13121117982798153,0.11356667808509535,0.10698835258274013,0.02736641991994129,0.31234965672596704,0.056852602475477874,0.06578652238254386,0.20991295648723182,0.6783477549362612,0.03800102924703092,0.3604266099878475,0.06992372168441777,0.04079242759414788,0.2439065719582021,0.05169536786837841,0.04522276846392215,0.6248555911860971,0.09332304240674613,0.06696545042484757,0.15091754963653406,1.0,0.09968244055876134,0.11715797381877707,0.08269009144758938,0.07069972559635457,0.2988557978397118,0.018476780419483457,0.19337998923370295,0.04620298170426406,0.12966905625239772,0.045744972343947754,0.03200007914235863,0.035160747568085605,0.19780390467476427,0.03956282039333866,0.10241672920450949,0.10866109853131546,0.0569736464213629,0.15261750236202382,0.04388666463788524
Pancho del Sur,0.03652679709912218,0.0806646077512124,0.08299924572748421,0.2635680471339449,0.31464403372343974,0.10054252356029685,0.2206861628843977,0.010049758524462174,0.35853908443802734,0.022110073597964644,0.14174675044264143,0.06524356947881803,0.09077029659327783,0.10160847323480153,0.3413628539409517,0.6609633251894109,0.24729015998676507,0.0020709621478788,0.28427731042541743,0.008503373941486965,0.24409485512370804,0.20005260627904825,0.15431522007726212,0.09114633835290784,0.6011828039260212,0.1388027876893821,0.0006193261211654155,0.336630104542459,0.28387496235043264,0.3960794025831348,0.03848972693727412,0.05468873653094666,0.31006746643983,0.09968726320636878,0.044940493542834754,0.024949643147210848,0.46335386055951383,0.1955688368725644,0.054375504968549045,0.11557325983849728,0.3948854749562006,0.24791531674494205,0.1817945311045067,0.09489535676543955,0.21656512770263556,0.14472167673874495,0.01426022188353746,0.11388065405404113,0.30784217064555536,0.3817686745558531,0.014120524916822893,0.01703218465087644,0.046127765529904656,0.5775501534132756,0.04194221186477252,0.23853309300026018,0.03946463797338146,0.09968244055876134,1.0,0.1303262869343572,0.05472870676595694,0.2421395749771838,0.10793771814326852,0.19006289954678088,0.06739184544707903,0.20154088225774286,0.3418770715350583,0.19572506708149356,0.5023836472452171,0.3751168049194964,0.2797422085594629,0.05688083856278208,0.11406329808550651,0.17124450860787402,0.05377136390538906,0.6045369605433921,0.339620882390927
"Paul Vásquez ""El Flaco""",0.42154510493165565,0.19330559841272088,0.26358676598125474,0.3872336376400755,0.13603876247417557,0.024034542172590177,0.18483128676242855,0.40432313147322424,0.12236066591207426,0.08970273871948467,0.6335167496624337,0.580372358011098,0.5474200000042915,0.2619401161328403,0.2989288411460754,0.2850775974771644,0.1806691863370333,0.03195677925711163,0.2718915517935611,0.10618472535995867,0.13404166581002297,0.12756637271822474,0.3617236195572121,0.44990353547732254,0.2097492115710487,0.2523915637645933,0.00857133795570151,0.33193372300074997,0.40618211875252463,0.3318794984174837,0.27316702615173794,0.23523490263110552,0.2629342946631001,0.542885745741463,0.24736807147535375,0.21341869789743304,0.14213366694586885,0.4273519400551577,0.20928007768475324,0.35631591980883326,0.072326377844736,0.6009414351248547,0.1957458827877146,0.48384382465809034,0.43356437697121974,0.3307670507634323,0.21862208749155654,0.37583101170430816,0.16444754130270928,0.3075698806750037,0.1067946094616288,0.17917434362270432,0.47816462289511313,0.08790155234537769,0.3158331441504037,0.49616729970164786,0.15692697251317697,0.11715797381877707,0.1303262869343572,1.0000000000000002,0.3559074138217216,0.34825028298978716,0.2471235119116836,0.045067093836315665,0.15265417589911795,0.07873361495365526,0.3126308159911509,0.4284851480962708,0.042485729863272884,0.16854989432131462,0.18356689747423252,0.05271453583591166,0.23686208495965883,0.3388085015808227,0.25759287733238806,0.41398415620603735,0.20549132035197248
Paulo Iglesias,0.34267714888326806,0.10339152564040376,0.3800948697482958,0.19554626915783707,0.0530116897250245,0.14127706358001874,0.18277710951916074,0.299617531548126,0.33492864097738356,0.06466865417755661,0.5473149438208746,0.4222936661592316,0.17127864766536827,0.43232146807356275,0.14328674718518963,0.19402120076627496,0.2915773000720257,0.13233790307436646,0.1951459524143282,0.2484821899980209,0.08695527397516715,0.3679123379398922,0.12121079429380208,0.14954415128284887,0.07595370801823441,0.13898934384696207,0.036791928358944986,0.0438117557695357,0.17689648230312446,0.36765796365846043,0.12590161443125952,0.05504879659353827,0.05146542673637341,0.2667319300608228,0.21936743316540705,0.21930116878180783,0.26914783031332973,0.3690845580414029,0.34370932630670603,0.22836042399745823,0.0216711938902776,0.3404993019966033,0.7700843858954768,0.37476789316587894,0.2299238111360126,0.24610106074218058,0.18895332946460772,0.21187583791474954,0.18648676564180236,0.09681379095144436,0.07500476403796398,0.0238481849464025,0.17421410722326533,0.03335094308450152,0.3679872524948749,0.21807611295515913,0.4962222650552496,0.08269009144758938,0.05472870676595694,0.3559074138217216,1.0,0.16117659203319007,0.2918636891941201,0.03947073153340727,0.2957970344973176,0.14247119460771482,0.38505850306530326,0.4073260214962495,0.03318301585770123,0.026145077219676575,0.2999841163064069,0.2300136008586422,0.4073060355048917,0.14816225676896333,0.3631365678163825,0.250127305686535,0.13010617053656118
Payahop,0.12423162733126998,0.20862013810318009,0.13407308581998892,0.43686816115564714,0.17373856371413804,0.04216709076773244,0.09569784279754182,0.16022727039864423,0.36177780909372137,0.007663074340824655,0.15669493530186263,0.2282126078190003,0.7236837339797633,0.05890429012068612,0.44904206708180433,0.37602855819416786,0.32865461945684876,0.1409079726610149,0.46954344293746647,0.07455905239872439,0.11803458273121595,0.44553800514906394,0.3624839423803751,0.3304655919116646,0.2733156516426732,0.3960954632693891,0.012692627098424072,0.05047053622547916,0.6383823446516087,0.23525792391591668,0.42453070743285226,0.48578657975643486,0.45897026220047626,0.18207092234859068,0.1078988055462952,0.06380683063174997,0.39253028630315934,0.25157815273696255,0.21541786706914273,0.14221838382124677,0.6609956299528015,0.1416547039031434,0.2006950013045886,0.23866496739594892,0.4886515047592181,0.15132873064247793,0.011629058397829064,0.2901644750311651,0.6894094308852826,0.5552760118752513,0.45663800212574723,0.8165840199203639,0.3899643550875761,0.08107706877361565,0.21826031765823206,0.20838329558319532,0.05123818931556087,0.07069972559635457,0.2421395749771838,0.34825028298978716,0.16117659203319007,0.9999999999999998,0.2947409414398554,0.16319909029087742,0.12496491648885485,0.11028877862522071,0.41438214372498366,0.7508928036109014,0.4125798740221762,0.49044297125130476,0.29192757701984146,0.213349406652801,0.2981820925778485,0.5446650405632756,0.22197436707884335,0.4983008067019553,0.16546904030468956
Pedro Ruminot,0.1579307850682879,0.11774226937998057,0.22123785110518374,0.5611415052204768,0.04196490248876467,0.1543082867394372,0.377395453388015,0.21256866730539675,0.2514451721968251,0.06496072986880246,0.17120293502300055,0.3725486088118305,0.24690072140239933,0.1993018239747868,0.5945296015619864,0.24177021304397278,0.4246904887484739,0.23318033055970855,0.6047968835628936,0.15505780836237548,0.24297943391516855,0.1487946680730358,0.6091860220783469,0.35455566640425756,0.11586158708862498,0.23877025663428433,0.14187910145609087,0.12658477564111936,0.5230226810457153,0.39648635156578993,0.21292966977188735,0.21712874532873,0.1951662247662502,0.1799828901064071,0.18527233760194384,0.11967134336542451,0.31090531613651395,0.6515566202000659,0.39628321003736966,0.3664847656503597,0.1933921389709101,0.39893542442264746,0.31078900174300417,0.35185047227363625,0.482621966087772,0.23821961452089913,0.08261417189947469,0.46667002498433285,0.3374548583884306,0.17660048158298977,0.2519572771499218,0.19699349990682283,0.477375610836622,0.20850477537625967,0.29135751346481964,0.419425530951204,0.21036735848685936,0.2988557978397118,0.10793771814326852,0.2471235119116836,0.2918636891941201,0.2947409414398554,0.9999999999999998,0.142350242890842,0.19666151082997907,0.5221808570523443,0.6565404688569911,0.2875603180530362,0.1354191045423032,0.11828974521139804,0.25811450841530387,0.25373903755863886,0.4253209831231947,0.495774082799631,0.21380377737640713,0.370959008152008,0.39433271602607933
Profesor Salomón y Tutu-Tutu,0.008342904859057683,0.027251059527650594,0.04896643619087235,0.053537381017343864,0.013426569517020152,0.013398685283524793,0.03795755691934911,0.009915650402131321,0.425410023598318,0.014456762769453298,0.3742123928828957,0.04911646619379695,0.05861497840881344,0.040879889307102735,0.12073005460979885,0.13006117137845274,0.3594272581529222,0.049169325887839684,0.1869358499877426,0.09474438548045823,0.8582806310174129,0.09571383858273896,0.20735499002867339,0.0344130747240041,0.08022012826935661,0.10286857918134183,0.03118419102985242,0.05955013379829487,0.18393608139957976,0.42556284727874427,0.058451426163849254,0.20491719514489679,0.35267666776658185,0.022268558910925093,0.037162989716594715,0.05179137359971151,0.07587393545834961,0.03864775240364628,0.05369732502216478,0.02622490084200255,0.11684342899496422,0.06272858970111066,0.024091523594672475,0.09700122893283993,0.23616119642465658,0.01292703176358595,0.20012899365149509,0.03895620722520644,0.2916623854299461,0.3811755646177184,0.23512066567502288,0.0901274546474816,0.05953636275195273,0.08051523155178454,0.013357196695090286,0.3100015822994732,0.0898265710374009,0.018476780419483457,0.19006289954678088,0.045067093836315665,0.03947073153340727,0.16319909029087742,0.142350242890842,1.0000000000000002,0.01777041124436517,0.057673796552851875,0.0700710110861062,0.1218651451480438,0.12142264010851812,0.10449854589452294,0.5841596920998062,0.014957710510089692,0.3082689095278073,0.428427555029997,0.08128149839621973,0.22741128208833986,0.3792096313788038
Pujillay,0.051897460879611085,0.12584366704378708,0.20592645441320367,0.39104920163775353,0.01884374468243836,0.06310757551873157,0.5087893271598718,0.2702032120096393,0.4347159789127478,0.3488477831433864,0.08821600416384913,0.3283345359537233,0.08413609713689799,0.09488172377280817,0.16872141727269607,0.17579967814195452,0.24104342512139845,0.2929915634547576,0.1966280372763487,0.37483854902412833,0.22442858041537112,0.36112870652638435,0.13834396735091697,0.13753818689313005,0.08888675712779698,0.16937944971130794,0.0057129041895502735,0.2767102607655006,0.19735389168786405,0.42541729629546676,0.2387765235133562,0.06619802092417872,0.16660969050805968,0.04179893003612911,0.2912618346109648,0.04005009382641739,0.1851876451737943,0.23476796693596025,0.24556225665521283,0.32440317216007236,0.07511975366701254,0.12376859875148183,0.4505629530588116,0.5355714408328697,0.35623074155504036,0.013113060550089024,0.017952241326397004,0.1376946419588911,0.336144307138002,0.18528472903266294,0.21861627513589715,0.08044484113544402,0.02363915514243482,0.07721471300166598,0.09714163691578598,0.06608574722601195,0.13696066522257958,0.19337998923370295,0.06739184544707903,0.15265417589911795,0.2957970344973176,0.12496491648885485,0.19666151082997907,0.01777041124436517,0.9999999999999999,0.34065186957676313,0.18445086590279977,0.09523273507672689,0.06741937696405273,0.07213699428881296,0.15241801371657737,0.05175454236784331,0.16563776141713202,0.10404878239947973,0.22085383892622013,0.273469612188945,0.23407771879534342
Ricardo Meruane,0.022891070534378388,0.3127790609187729,0.02625936713404504,0.32278623028075126,0.1279441523344154,0.11411739073648511,0.35789758514840647,0.08007018382675057,0.20251264559740834,0.33713446975264916,0.1534793746333914,0.3079637506867939,0.0935303729847285,0.24666724778996554,0.09142325442171559,0.32021032562278784,0.4607039380064386,0.6858483115706834,0.4470804735206584,0.39148918505396657,0.16732640278639355,0.10444788163220284,0.42186516593695134,0.1193041176195369,0.00414206595849162,0.21561184626848323,0.48419658351325373,0.04648035811732492,0.21848949439510879,0.2124246584236372,0.11945806360143643,0.018084495069884233,0.11021229371987966,0.06978240006512063,0.06350447671818384,0.0241452346999254,0.3365601444918594,0.2875057748349706,0.3618647000606785,0.504519866163206,0.005868265044726833,0.4054619062175603,0.24457655222998131,0.27544617451160897,0.276578259768848,0.08349864718971566,0.010839237898549113,0.449394503258278,0.3304101276241988,0.2740085316650982,0.04367933968400039,0.006314959849260223,0.08821584853527988,0.010074498160437798,0.20498442304505396,0.38502599011714317,0.1336285654799497,0.04620298170426406,0.20154088225774286,0.07873361495365526,0.14247119460771482,0.11028877862522071,0.5221808570523443,0.057673796552851875,0.34065186957676313,0.9999999999999997,0.3856945658590958,0.14537055644411415,0.0,0.15451647767807902,0.24466553479732805,0.13369520128513812,0.3601204259983631,0.1320993413765553,0.22273068802629678,0.4534681344409962,0.32155903385319057
