show_a,show_b,cosine_similarity
Alejandra Azcárate,Payahop,0.12423162733126998
Fusión Humor,Jorge Alís,0.12409123025182253
"Daniel Muñoz ""El Carmelo""",Rudy Rey,0.12381323402952443
León Murillo,Pujillay,0.12376859875148183
Alejandra Azcárate,Bombo Fica,0.12371621913687095
Felipe Avello,Memo Bunke y Natalia Cuevas,0.12330742388782631
Sarah Sanders,Stefan Kramer,0.12325783525052728
Arturo Ruiz-Tagle,El Huaso Clavel,0.12325131863391801
Juan Pablo López,Millenium Show,0.12299067554040134
"Carlos ""El Mono"" Sánchez",Los Atletas de la Risa,0.12259343244898158
Carlos García,"Paul Vásquez ""El Flaco""",0.12236066591207426
Alison Mandel,Gloria Benavides,0.12203690832004073
Profesor Salomón y Tutu-Tutu,Rodrigo Villegas,0.1218651451480438
Profesor Salomón y Tutu-Tutu,Rudy Rey,0.12142264010851812
Jani Dueñas,Rodrigo Villegas,0.12130460297784158
Fabrizio Copano,Paulo Iglesias,0.12121079429380208
Jani Dueñas,Los Atletas de la Risa,0.12113985278936043
"Daniel Muñoz ""El Carmelo""",Hugo Varela,0.12106466891704208
Hugo Varela,Juan Pablo López,0.12092053273648232
Diego Urrutia,Profesor Salomón y Tutu-Tutu,0.12073005460979885
Felipe Avello,Mauricio Palma,0.12062988534980015
Arturo Ruiz-Tagle,Carlos García,0.12060345340638051
Fabrizio Copano,Lucho Navarro,0.12055651756369169
"Daniel Muñoz ""El Carmelo""",Edmundo Arrocet,0.12049402840244999
Jorge Alís,Sergio Freire,0.12038117112714442
Bastián Paz,Dino Gordillo,0.12023076519574004
Felipe Avello,Natalia Valdebenito,0.12014405597779854
Carlos García,Pamela Leiva,0.12000167815071375
Gigi Martin,Palta Meléndez,0.1198278891524958
Jenny Cavallo,Pedro Ruminot,0.11967134336542451
Huaso Filomeno,Ricardo Meruane,0.11945806360143643
Centella,Diego Urrutia,0.11938198317156339
Belén Mora,Sandy,0.11935670469778097
Felipe Avello,Ricardo Meruane,0.1193041176195369
Los Indolatinos,Sarah Sanders,0.11925157018028083
Centella,"Jorge ""Chino"" Navarrete",0.1190635103074233
"Daniel Muñoz ""El Carmelo""",Juan Pablo López,0.11871768398234775
Fusión Humor,Pamela Leiva,0.11870420635195089
Hugo Goodman,Luis Slimming,0.11843576719900928
Pedro Ruminot,Ruperto,0.11828974521139804
Bombo Fica,Sandy,0.11822480045375414
El Pampero,Payahop,0.11803458273121595
Alex Ortiz,Pedro Ruminot,0.11774226937998057
Hugo Varela,Jenny Cavallo,0.11755623284939644
Fusión Humor,Millenium Show,0.1174284762410325
Pamela Leiva,"Paul Vásquez ""El Flaco""",0.11715797381877707
Julio Sabala,Profesor Salomón y Tutu-Tutu,0.11684342899496422
Alejandra Azcárate,Memo Bunke,0.11635289335050679
Ernesto Belloni,Huaso Filomeno,0.11625169665972329
Melón y Melame,Natalia Valdebenito,0.11622072101666582
Gigi Martin,Juan Pablo López,0.11610791679443462
Hermógenes Conache,Luis Slimming,0.11603808645827812
Jenny Cavallo,Juan Pablo López,0.1160147671873335
Diego Urrutia,Pamela Leiva,0.11587202843853056
Felo,Pedro Ruminot,0.11586158708862498
Huaso Filomeno,"Jorge ""Chino"" Navarrete",0.1158502612415955
Juan Pablo López,Pancho del Sur,0.11557325983849728
"Daniel Muñoz ""El Carmelo""",Dino Gordillo,0.11551625301126123
Bastián Paz,"Daniela ""Chiqui"" Aguayo",0.1151593275434086
Carlos Helo,Coco Legrand,0.11507730074508125
Dino Gordillo,Felo,0.11482728490032776
Pam Pam,Sandy,0.11482121480596484
Edmundo Arrocet,Juan Pablo López,0.11478194075982492
Ernesto Belloni,Hugo Varela,0.11473330022319296
Carlos Helo,Los Indolatinos,0.11470745368782277
El Pampero,Huaso Filomeno,0.11469024564838137
Belén Mora,Los Locos del Humor,0.11448917271936805
Diego Urrutia,Sandy,0.1144350195196309
"Daniela ""Chiqui"" Aguayo",Gloria Benavides,0.11442377832428384
Lucho Navarro,Sarah Sanders,0.11430998268153258
Bombo Fica,Fusión Humor,0.1142875048243717
Belén Mora,Ricardo Meruane,0.11411739073648511
Bombo Fica,Rodrigo Villegas,0.11409992953347768
Pancho del Sur,Sergio Freire,0.11406329808550651
Carlos Helo,Lucho Navarro,0.11395531981059406
Luis Slimming,Pancho del Sur,0.11388065405404113
George Harris,Juan Pablo López,0.11370704666926074
Alison Mandel,Óscar Gangas,0.11359419730444616
"Juan Luis ""Jajá"" Calderón",Pamela Leiva,0.11356667808509535
Belén Mora,Memo Bunke,0.1132510602010768
Los Atletas de la Risa,Melón y Melame,0.11317075897740986
Belén Mora,Hugo Varela,0.11279515459160694
Ernesto Belloni,Gigi Martin,0.11279023925329272
Carlos Helo,Dinamita Show,0.11278351096448083
Alejandra Azcárate,Mauricio Palma,0.11277349362474906
Gigi Martin,Óscar Gangas,0.11274284351488227
"Daniela ""Chiqui"" Aguayo",Felo,0.11253412651369055
"Juan Luis ""Jajá"" Calderón",Pam Pam,0.11235511017666208
Millenium Show,Sarah Sanders,0.1123127291465673
"Daniela ""Chiqui"" Aguayo",Huaso Filomeno,0.11205753712480232
Belén Mora,Melón y Melame,0.11198838942061164
El Pampero,Los Indolatinos,0.11142518814920695
Alex Ortiz,"Daniel Muñoz ""El Carmelo""",0.11119612221949202
Centella,Pamela Leiva,0.11111599338599877
"Carlos ""El Mono"" Sánchez",Pamela Leiva,0.1109428516958233
Mauricio Palma,Sarah Sanders,0.11093893630094705
Alison Mandel,Mauricio Palma,0.11078303169970675
Edmundo Arrocet,Memo Bunke,0.11056238015528759
"Daniel Muñoz ""El Carmelo""",Gigi Martin,0.1104437708612165
Bastián Paz,Jenny Cavallo,0.1103543544354075
Payahop,Ricardo Meruane,0.11028877862522071
Hugo Varela,Ricardo Meruane,0.11021229371987966
Los Indolatinos,Lucho Miranda,0.11019907200166475
Gigi Martin,Memo Bunke,0.10994095525247034
Bastián Paz,Felo,0.10969155738497563
Alex Ortiz,Rudy Rey,0.10969149794048708
"Carlos ""El Mono"" Sánchez",Sarah Sanders,0.10964955941031747
Belén Mora,Hugo Goodman,0.10961940704557614
Alex Ortiz,Carlos García,0.10961920401936003
Jenny Cavallo,Zip-Zup,0.10956001406958074
Diego Urrutia,Jenny Cavallo,0.10944966264136673
Julio Sabala,Millenium Show,0.10916575912526871
Lucho Miranda,Pam Pam,0.10875701689956795
Pamela Leiva,Stefan Kramer,0.10866109853131546
Edmundo Arrocet,"Juan Luis ""Jajá"" Calderón",0.10846119670911081
Pancho del Sur,Pedro Ruminot,0.10793771814326852
Javiera Contador,Payahop,0.1078988055462952
Javiera Contador,Sergio Freire,0.10767764463090251
Gloria Benavides,Natalia Cuevas,0.10740766316298518
Fusión Humor,Sandy,0.10699622208575711
Juan Pablo López,Pamela Leiva,0.10698835258274013
Huaso Filomeno,Sarah Sanders,0.10696891509777591
Carlos Helo,Hermógenes Conache,0.10691051626772938
Memo Bunke,"Paul Vásquez ""El Flaco""",0.1067946094616288
Dino Gordillo,Millenium Show,0.10672619657042468
Bastián Paz,Jorge Alís,0.10669789187267961
El Huaso Clavel,"Paul Vásquez ""El Flaco""",0.10618472535995867
Carlos García,Hugo Goodman,0.10591080687771014
Edmundo Arrocet,Hermógenes Conache,0.10563602235072321
Carlos García,Lucho Miranda,0.10558292865823556
Bastián Paz,El Pampero,0.10553283413203078
Belén Mora,"Daniel Muñoz ""El Carmelo""",0.1052424631511798
Hermógenes Conache,Memo Bunke y Natalia Cuevas,0.10456054548762257
Ernesto Belloni,Fusión Humor,0.10451431903097234
Profesor Salomón y Tutu-Tutu,Ruperto,0.10449854589452294
Coco Legrand,Hugo Goodman,0.10447450429974849
Ernesto Belloni,Ricardo Meruane,0.10444788163220284
Julio Sabala,Sandy,0.10441247752258336
"Daniel Muñoz ""El Carmelo""",Felo,0.10420189957276701
Dinamita Show,Edmundo Arrocet,0.10406113009065679
Pujillay,Stefan Kramer,0.10404878239947973
El Huaso Clavel,Fabrizio Copano,0.10381055518132236
Hermógenes Conache,Jani Dueñas,0.10376990812105857
Hugo Goodman,Los Locos del Humor,0.10345058654627742
Alex Ortiz,Paulo Iglesias,0.10339152564040376
Dino Gordillo,Lucho Miranda,0.10333116353147744
Luis Slimming,Millenium Show,0.10318972164614117
Alison Mandel,Memo Bunke y Natalia Cuevas,0.10295472240099728
Fusión Humor,Profesor Salomón y Tutu-Tutu,0.10286857918134183
"Daniel Muñoz ""El Carmelo""",Huaso Filomeno,0.10286527398123185
Los Atletas de la Risa,Óscar Gangas,0.1028070835053417
"Daniela ""Chiqui"" Aguayo",Ruperto,0.10279261163238987
El Pampero,Felo,0.10246079301474369
Pamela Leiva,Sergio Freire,0.10241672920450949
El Huaso Clavel,Sarah Sanders,0.10238680265105868
Dino Gordillo,Rudy Rey,0.10237465710537809
El Huaso Clavel,Stefan Kramer,0.102208344447039
Alison Mandel,Bastián Paz,0.10194080789573816
Julio Sabala,Luis Slimming,0.10184465796695408
Felo,Luis Slimming,0.10182526598099817
Gigi Martin,Jorge Alís,0.10170451317187498
Millenium Show,Rudy Rey,0.1016848976222966
"Daniela ""Chiqui"" Aguayo",Pancho del Sur,0.10160847323480153
Alejandra Azcárate,Ruperto,0.10148993715643002
Bastián Paz,Centella,0.1014728307521978
Natalia Cuevas,Stefan Kramer,0.10124811387466738
Dino Gordillo,Fusión Humor,0.10118416266471214
Memo Bunke,Millenium Show,0.1010564614665862
Dino Gordillo,George Harris,0.10104296597850587
Ernesto Belloni,Palta Meléndez,0.10091873382664332
"Daniela ""Chiqui"" Aguayo",Fusión Humor,0.1008638922259836
Belén Mora,León Murillo,0.10075011497158247
Belén Mora,Pancho del Sur,0.10054252356029685
Javiera Contador,Stefan Kramer,0.1004188914700215
Carlos Helo,Ruperto,0.10035511387999946
Dino Gordillo,Julio Sabala,0.10027952889310092
Edmundo Arrocet,"Jorge ""Chino"" Navarrete",0.1002320572383979
Huaso Filomeno,Sandy,0.10022350127646301
Hugo Varela,Javiera Contador,0.1001804847695231
Los Atletas de la Risa,Millenium Show,0.09987168068081766
Jani Dueñas,Pancho del Sur,0.09968726320636878
Pamela Leiva,Pancho del Sur,0.09968244055876134
Carlos García,Felipe Avello,0.0995499276643541
Javiera Contador,Sandy,0.09942024873877198
El Huaso Clavel,Memo Bunke y Natalia Cuevas,0.0993634349218581
El Huaso Clavel,Jani Dueñas,0.0992599366288741
Belén Mora,Zip-Zup,0.09924469123403765
Javiera Contador,Palta Meléndez,0.09898124384888211
Bombo Fica,Lucho Miranda,0.09892063703246268
El Pampero,Jani Dueñas,0.09859973561769599
Gigi Martin,Los Atletas de la Risa,0.09820024862228806
Belén Mora,Carlos Helo,0.09794743719055823
Carlos Helo,Felipe Avello,0.09766153088062868
Alex Ortiz,Alison Mandel,0.09746741831743745
El Huaso Clavel,El Pampero,0.09719269686312641
Edmundo Arrocet,Ruperto,0.09715030971499043
Natalia Valdebenito,Pujillay,0.09714163691578598
Los Indolatinos,Profesor Salomón y Tutu-Tutu,0.09700122893283993
Melón y Melame,Paulo Iglesias,0.09681379095144436
Arturo Ruiz-Tagle,Rudy Rey,0.0965639331910698
Belén Mora,Natalia Valdebenito,0.09635997966250076
"Daniel Muñoz ""El Carmelo""",Los Atletas de la Risa,0.09598041060047
Fabrizio Copano,Pam Pam,0.09587046060380328
Alex Ortiz,Sandy,0.09581850722007762
Dino Gordillo,Natalia Cuevas,0.09581102607522406
"Carlos ""El Mono"" Sánchez",Carlos Helo,0.09578672686768169
Ernesto Belloni,Profesor Salomón y Tutu-Tutu,0.09571383858273896
Bombo Fica,Payahop,0.09569784279754182
Ruperto,Óscar Gangas,0.09559177328025563
"Daniela ""Chiqui"" Aguayo",Stefan Kramer,0.0955721312881048
Ernesto Belloni,Luis Slimming,0.09527325820797136
Pujillay,Rodrigo Villegas,0.09523273507672689
Los Indolatinos,Pancho del Sur,0.09489535676543955
"Daniela ""Chiqui"" Aguayo",Pujillay,0.09488172377280817
Lucho Navarro,Ruperto,0.09485539355699303
El Huaso Clavel,Profesor Salomón y Tutu-Tutu,0.09474438548045823
Bombo Fica,"Daniela ""Chiqui"" Aguayo",0.09443874423894316
"Daniela ""Chiqui"" Aguayo",Hugo Goodman,0.09421126184535443
Alex Ortiz,Jenny Cavallo,0.0941382150060138
Edmundo Arrocet,Gloria Benavides,0.09394447380237192
Ernesto Belloni,Javiera Contador,0.09363376989696903
"Daniel Muñoz ""El Carmelo""",Ricardo Meruane,0.0935303729847285
Jenny Cavallo,Memo Bunke,0.09340167780795604
Natalia Valdebenito,Pamela Leiva,0.09332304240674613
Pam Pam,Stefan Kramer,0.09314530411075274
Ruperto,Zip-Zup,0.09297595197180701
Belén Mora,Los Atletas de la Risa,0.09291411593297233
Carlos Helo,Centella,0.09284447688630804
Diego Urrutia,El Huaso Clavel,0.09284187428174524
Fabrizio Copano,Sarah Sanders,0.09236061980118565
El Pampero,Luis Slimming,0.09233199821645824
Edmundo Arrocet,Rudy Rey,0.09202940713637106
Alison Mandel,Fusión Humor,0.09188713356636805
"Daniela ""Chiqui"" Aguayo",Hugo Varela,0.09169522853605747
Diego Urrutia,Ricardo Meruane,0.09142325442171559
El Pampero,León Murillo,0.09132986677440673
Centella,Sarah Sanders,0.09128344755898579
Felipe Avello,Pancho del Sur,0.09114633835290784
Felo,Javiera Contador,0.0909807332082802
Natalia Valdebenito,Sarah Sanders,0.09090254747124893
Gigi Martin,Sandy,0.0908713329631328
Carlos Helo,Stefan Kramer,0.09079112801338518
"Daniel Muñoz ""El Carmelo""",Pancho del Sur,0.09077029659327783
El Pampero,Natalia Valdebenito,0.09067676689737653
Jenny Cavallo,Sergio Freire,0.0906451655329772
Bastián Paz,Juan Pablo López,0.09044093243429323
Lucho Navarro,Natalia Valdebenito,0.09037598670784545
Alejandra Azcárate,Carlos Helo,0.09022192140993034
Memo Bunke y Natalia Cuevas,Profesor Salomón y Tutu-Tutu,0.0901274546474816
El Pampero,Los Atletas de la Risa,0.08990234663387445
Pam Pam,Profesor Salomón y Tutu-Tutu,0.0898265710374009
Edmundo Arrocet,Fusión Humor,0.0897966724335745
Carlos Helo,"Paul Vásquez ""El Flaco""",0.08970273871948467
Bastián Paz,Los Indolatinos,0.08957910619270727
Felipe Avello,Julio Sabala,0.08953895035992876
Bastián Paz,Rodrigo González,0.08952084447772282
Ernesto Belloni,Fabrizio Copano,0.08931764677144129
Felipe Avello,Huaso Filomeno,0.08906893764682279
Felo,Pujillay,0.08888675712779698
Felipe Avello,Zip-Zup,0.08867493059814865
Hermógenes Conache,Jenny Cavallo,0.08846350541803315
Edmundo Arrocet,Rodrigo González,0.08845919638238624
León Murillo,Sarah Sanders,0.08844820723847079
Ernesto Belloni,Felipe Avello,0.08829731840983686
Carlos Helo,Fabrizio Copano,0.0882425071192179
Centella,Pujillay,0.08821600416384913
Millenium Show,Ricardo Meruane,0.08821584853527988
Bombo Fica,Hugo Goodman,0.08807885594208718
Natalia Cuevas,"Paul Vásquez ""El Flaco""",0.08790155234537769
Fusión Humor,Lucho Navarro,0.08755602165189706
Gloria Benavides,Pam Pam,0.08749345544420878
El Pampero,Juan Pablo López,0.08739038935836856
Centella,Gloria Benavides,0.08727669557351869
El Pampero,"Juan Luis ""Jajá"" Calderón",0.08713936797536094
El Pampero,Paulo Iglesias,0.08695527397516715
Edmundo Arrocet,Hugo Goodman,0.08674480892625731
Fusión Humor,Hugo Goodman,0.0866943638599559
Lucho Miranda,Mauricio Palma,0.08662943724237658
Juan Pablo López,Ruperto,0.08660067406130247
Lucho Miranda,Memo Bunke y Natalia Cuevas,0.08650796071307756
Alejandra Azcárate,Los Atletas de la Risa,0.08639565295173823
Jorge Alís,Ruperto,0.08616846145208507
Bombo Fica,Javiera Contador,0.08587971474977119
Juan Pablo López,Memo Bunke,0.08538594266975343
Bombo Fica,Memo Bunke,0.08535826535764114
Ernesto Belloni,Pam Pam,0.08501064275006082
Edmundo Arrocet,Sergio Freire,0.08500407768477428
Pam Pam,Óscar Gangas,0.08485330801386282
Carlos García,Jenny Cavallo,0.08475796759035656
Carlos Helo,Hugo Goodman,0.08465926242572598
Belén Mora,Centella,0.084523888158931
Fusión Humor,Zip-Zup,0.08447389837001516
Hermógenes Conache,Lucho Navarro,0.08422063747253655
"Daniel Muñoz ""El Carmelo""",Pujillay,0.08413609713689799
Julio Sabala,Palta Meléndez,0.08407691892577687
Alejandra Azcárate,Pamela Leiva,0.08397116688409317
Dinamita Show,Jenny Cavallo,0.08380241926527529
Carlos Helo,"Daniela ""Chiqui"" Aguayo",0.08368398923742441
Ernesto Belloni,Natalia Valdebenito,0.08358877170467792
Lucho Miranda,Ricardo Meruane,0.08349864718971566
Edmundo Arrocet,Los Locos del Humor,0.08344017623917377
Alison Mandel,Pancho del Sur,0.08299924572748421
Edo Caroe,Lucho Navarro,0.08287854435786675
Pamela Leiva,Paulo Iglesias,0.08269009144758938
Felipe Avello,Sarah Sanders,0.08266647943614895
Lucho Navarro,Pedro Ruminot,0.08261417189947469
Edmundo Arrocet,El Pampero,0.08246858960195116
Alex Ortiz,Julio Sabala,0.08165203588199366
Profesor Salomón y Tutu-Tutu,Zip-Zup,0.08128149839621973
Jenny Cavallo,Rodrigo Villegas,0.08123015415357901
Natalia Cuevas,Payahop,0.08107706877361565
Huaso Filomeno,Óscar Gangas,0.08082672032396647
Jorge Alís,Memo Bunke,0.08077376313994673
Luis Slimming,Óscar Gangas,0.08076989757543884
Alex Ortiz,Pancho del Sur,0.0806646077512124
Felipe Avello,Ruperto,0.08064185496695667
Felo,Millenium Show,0.08055485155557635
Natalia Cuevas,Profesor Salomón y Tutu-Tutu,0.08051523155178454
Memo Bunke y Natalia Cuevas,Pujillay,0.08044484113544402
Felo,Profesor Salomón y Tutu-Tutu,0.08022012826935661
Bastián Paz,Fabrizio Copano,0.08019505273671337
"Carlos ""El Mono"" Sánchez",Ricardo Meruane,0.08007018382675057
Bastián Paz,Hermógenes Conache,0.07990939987852162
Centella,Memo Bunke,0.07944478383402052
Centella,Ernesto Belloni,0.07941803251292025
Lucho Navarro,Pam Pam,0.07936388386112625
Carlos Helo,Pam Pam,0.0793535926981889
Huaso Filomeno,Pamela Leiva,0.07923225029977601
Bombo Fica,El Huaso Clavel,0.0792114570908896
"Daniel Muñoz ""El Carmelo""",Pamela Leiva,0.07878413242392525
"Paul Vásquez ""El Flaco""",Ricardo Meruane,0.07873361495365526
Diego Urrutia,Edmundo Arrocet,0.07873335146592328
"Carlos ""El Mono"" Sánchez",Natalia Cuevas,0.07871533611632998
El Pampero,Rodrigo Villegas,0.0786986003171309
Alex Ortiz,Felo,0.07838457613849102
Carlos Helo,Natalia Valdebenito,0.07831662077986375
Alex Ortiz,Gloria Benavides,0.07816092175746567
"Daniel Muñoz ""El Carmelo""",Natalia Cuevas,0.07791714974653725
Arturo Ruiz-Tagle,Edmundo Arrocet,0.07758198456414536
Fabrizio Copano,Hugo Goodman,0.07754882374976604
Hugo Goodman,Sergio Freire,0.07752132647365993
Edmundo Arrocet,Palta Meléndez,0.07751918840483595
Alejandra Azcárate,Melón y Melame,0.07739502248633418
Bastián Paz,Mauricio Palma,0.07727216207183317
Natalia Cuevas,Pujillay,0.07721471300166598
El Pampero,"Jorge ""Chino"" Navarrete",0.07720729177766922
El Huaso Clavel,Sergio Freire,0.07718192822012368
Felipe Avello,Hugo Varela,0.07716038702289392
Bastián Paz,Pamela Leiva,0.07714270352015437
Natalia Valdebenito,Rudy Rey,0.07678937595297654
Javiera Contador,Los Indolatinos,0.07678180849633148
Dinamita Show,Huaso Filomeno,0.07645739842874852
Juan Pablo López,Lucho Navarro,0.0764209780484337
Ernesto Belloni,Pamela Leiva,0.07622821100096135
Alison Mandel,Felo,0.07622650824351222
Bastián Paz,Edo Caroe,0.07602784970364071
Bastián Paz,Óscar Gangas,0.07601604969433196
Felo,Paulo Iglesias,0.07595370801823441
"Jorge ""Chino"" Navarrete",Profesor Salomón y Tutu-Tutu,0.07587393545834961
El Pampero,Memo Bunke,0.07581492789686638
Bastián Paz,Lucho Miranda,0.07524067812536021
Gigi Martin,Jenny Cavallo,0.07514180619487998
Julio Sabala,Pujillay,0.07511975366701254
Memo Bunke,Paulo Iglesias,0.07500476403796398
Alex Ortiz,Felipe Avello,0.07489570967614718
Carlos Helo,Memo Bunke,0.07483759713218341
Lucho Navarro,Rodrigo González,0.07474615449316066
El Pampero,Rudy Rey,0.07467511422394309
El Huaso Clavel,Payahop,0.07455905239872439
Lucho Miranda,Stefan Kramer,0.07412432364892066
Ernesto Belloni,Jani Dueñas,0.07404253191218112
Centella,Memo Bunke y Natalia Cuevas,0.07401439356545245
Carlos Helo,El Huaso Clavel,0.07360187311189738
León Murillo,Millenium Show,0.07350956924565218
"Carlos ""El Mono"" Sánchez",Mauricio Palma,0.07343299600578676
Javiera Contador,Lucho Navarro,0.07340197180731416
Carlos Helo,Fusión Humor,0.07314645815273689
Alex Ortiz,El Huaso Clavel,0.07308593331201957
Carlos Helo,George Harris,0.07292612051287607
Carlos Helo,Lucho Miranda,0.07278773004481137
Carlos Helo,Jenny Cavallo,0.0726838871517985
"Daniel Muñoz ""El Carmelo""",Zip-Zup,0.072610409816256
"Daniela ""Chiqui"" Aguayo",Óscar Gangas,0.07253925867887748
Gigi Martin,"Juan Luis ""Jajá"" Calderón",0.07249162763885199
Jenny Cavallo,Mauricio Palma,0.07241629411512598
Coco Legrand,Millenium Show,0.07236010377447835
Julio Sabala,"Paul Vásquez ""El Flaco""",0.072326377844736
Pujillay,Ruperto,0.07213699428881296
Carlos García,Millenium Show,0.07212740718259475
Felo,Los Indolatinos,0.0720589543237556
Felo,Juan Pablo López,0.0718962339211642
Bastián Paz,"Carlos ""El Mono"" Sánchez",0.07181027164641324
Palta Meléndez,Rudy Rey,0.07174237424035024
Fusión Humor,Natalia Valdebenito,0.07143843265724098
Carlos Helo,Edmundo Arrocet,0.07139971622767165
Hugo Varela,Pamela Leiva,0.07125905532805357
Pamela Leiva,Payahop,0.07069972559635457
Gigi Martin,Lucho Navarro,0.07053782714176383
Alejandra Azcárate,Carlos García,0.07044898263254747
Edmundo Arrocet,Felipe Avello,0.07039405763652584
Profesor Salomón y Tutu-Tutu,Rodrigo González,0.0700710110861062
Mauricio Palma,Pamela Leiva,0.06992372168441777
Jani Dueñas,Ricardo Meruane,0.06978240006512063
Jenny Cavallo,Melón y Melame,0.06964254487200243
Memo Bunke y Natalia Cuevas,Natalia Cuevas,0.06954280574311461
Millenium Show,Sergio Freire,0.06945884238596271
Edmundo Arrocet,Fabrizio Copano,0.06933494618854322
Gigi Martin,Natalia Valdebenito,0.06931712536605802
Alison Mandel,"Daniel Muñoz ""El Carmelo""",0.06919319325839376
Felo,Sandy,0.06905473260570993
Diego Urrutia,Pam Pam,0.0688900163677513
El Huaso Clavel,Jorge Alís,0.0687921408289748
El Huaso Clavel,Juan Pablo López,0.06845104003167939
Los Atletas de la Risa,Sarah Sanders,0.06841097686758385
Belén Mora,Felo,0.06810030412775538
Jenny Cavallo,Pamela Leiva,0.06807138086113146
Julio Sabala,Lucho Miranda,0.06771950557265555
Javiera Contador,Juan Pablo López,0.06747370897382544
Pujillay,Rudy Rey,0.06741937696405273
Pancho del Sur,Pujillay,0.06739184544707903
Natalia Valdebenito,Óscar Gangas,0.06738823853018693
Centella,Natalia Cuevas,0.06713646610754795
Alex Ortiz,Hermógenes Conache,0.06702194495398084
Memo Bunke y Natalia Cuevas,Millenium Show,0.06697629709725803
Palta Meléndez,Pamela Leiva,0.06696545042484757
Edmundo Arrocet,Stefan Kramer,0.06689303591585305
Edmundo Arrocet,Pam Pam,0.06653280066662559
Centella,Gigi Martin,0.06626943344742445
Hugo Goodman,Pujillay,0.06619802092417872
Palta Meléndez,Pujillay,0.06608574722601195
Juan Pablo López,Memo Bunke y Natalia Cuevas,0.06603257805403229
Belén Mora,Hermógenes Conache,0.06596104836262824
Sarah Sanders,Sergio Freire,0.06584219855218522
Bastián Paz,Sarah Sanders,0.06581603431698116
Los Indolatinos,Pamela Leiva,0.06578652238254386
Jenny Cavallo,Memo Bunke y Natalia Cuevas,0.06573704086086368
Carlos García,Sarah Sanders,0.0656584702626781
Los Locos del Humor,Lucho Miranda,0.06525581742273415
Coco Legrand,Pancho del Sur,0.06524356947881803
Belén Mora,Los Indolatinos,0.06506929229725952
Carlos Helo,Pedro Ruminot,0.06496072986880246
Belén Mora,Memo Bunke y Natalia Cuevas,0.0647147160849918
Carlos Helo,Paulo Iglesias,0.06466865417755661
El Pampero,Julio Sabala,0.06463716723330341
Bombo Fica,Ruperto,0.06432360981444295
Edmundo Arrocet,Jorge Alís,0.06423881678667138
Jani Dueñas,Óscar Gangas,0.06416037668391049
Bombo Fica,Jenny Cavallo,0.06381403635355537
Jenny Cavallo,Payahop,0.06380683063174997
Javiera Contador,Ricardo Meruane,0.06350447671818384
"Carlos ""El Mono"" Sánchez",Óscar Gangas,0.06348115139918041
Los Locos del Humor,Lucho Navarro,0.06318823261839393
Belén Mora,Pujillay,0.06310757551873157
Bastián Paz,Bombo Fica,0.06296790193615014
Bastián Paz,Felipe Avello,0.06280039406278477
León Murillo,Profesor Salomón y Tutu-Tutu,0.06272858970111066
Natalia Valdebenito,Sandy,0.0624384067062674
"Daniel Muñoz ""El Carmelo""",El Huaso Clavel,0.06200940291683637
Belén Mora,Mauricio Palma,0.061923034823704134
Melón y Melame,Natalia Cuevas,0.06162928636221095
Natalia Cuevas,Sergio Freire,0.06161427594400856
Lucho Miranda,Zip-Zup,0.061443452356866615
Centella,El Huaso Clavel,0.06138303628250107
Diego Urrutia,Hugo Goodman,0.06114666890386843
El Pampero,Millenium Show,0.06110395459852348
Hugo Varela,Jorge Alís,0.06084545641381578
Gigi Martin,Huaso Filomeno,0.06056282715480331
Gloria Benavides,Natalia Valdebenito,0.060404375054777165
"Daniel Muñoz ""El Carmelo""",Lucho Navarro,0.06022358750301652
Hugo Goodman,Jani Dueñas,0.06000949225870223
Jani Dueñas,Millenium Show,0.05998882402793552
Huaso Filomeno,Millenium Show,0.05976736311140888
Natalia Cuevas,Rodrigo Villegas,0.05972436710235546
Gigi Martin,Profesor Salomón y Tutu-Tutu,0.05955013379829487
Millenium Show,Profesor Salomón y Tutu-Tutu,0.05953636275195273
Bastián Paz,Natalia Valdebenito,0.05937125430917579
Huaso Filomeno,Ruperto,0.059338817428457195
Alejandra Azcárate,Rudy Rey,0.05921593499111577
Edmundo Arrocet,Felo,0.059128996158097934
El Huaso Clavel,Palta Meléndez,0.05907797560680969
"Daniela ""Chiqui"" Aguayo",Payahop,0.05890429012068612
Belén Mora,Bombo Fica,0.058757626905575754
"Daniel Muñoz ""El Carmelo""",Profesor Salomón y Tutu-Tutu,0.05861497840881344
Carlos García,Lucho Navarro,0.05852579819616034
Huaso Filomeno,Profesor Salomón y Tutu-Tutu,0.058451426163849254
Coco Legrand,Natalia Cuevas,0.05844597838928073
Lucho Miranda,Millenium Show,0.05819840358391295
Hugo Goodman,Juan Pablo López,0.0580590073720722
Alejandra Azcárate,Óscar Gangas,0.05795826871057405
Millenium Show,Ruperto,0.057855938737562236
Jenny Cavallo,Óscar Gangas,0.05782084595783071
El Pampero,Jenny Cavallo,0.05771284239587013
Jenny Cavallo,Ruperto,0.05769530564989412
Profesor Salomón y Tutu-Tutu,Ricardo Meruane,0.057673796552851875
Centella,Hugo Goodman,0.05737815055358992
"Daniela ""Chiqui"" Aguayo",Natalia Cuevas,0.057282948416495345
Pamela Leiva,Zip-Zup,0.0569736464213629
El Pampero,Memo Bunke y Natalia Cuevas,0.05695580152131959
Carlos Helo,Felo,0.05688701872890474
Pancho del Sur,Sarah Sanders,0.05688083856278208
