show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Fusión Humor,George Harris,Gigi Martin,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Millenium Show,Natalia Valdebenito,Palta Meléndez,Pam Pam,Pamela Leiva,Pancho del Sur,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sarah Sanders,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
"Paul Vásquez ""El Flaco""",0.06368770387197599,0.23456040654765287,0.3190727732860635,0.44649552014030275,0.32191797868805666,0.11293408860279465,0.3225196013291587,0.31886683447839625,0.11236504989443628,0.1814127068281923,0.577802516096367,0.23181908451807773,0.3444564578781463,0.21517424000035207,0.3811838546341084,0.40101666908539924,0.5540391007958897,0.28576652858110013,0.3189624231640858,0.5209903883611952,0.39533324612087334,0.4221518945843536,0.2894776986474109,0.339521553226447,0.3177110877504438,0.41379899593509656,0.0963992091898426,0.2710037374810629,0.0752020581589508,0.2545941055490492,0.238853112379811,0.04218140717416747,0.30366003318701856,0.39256420741303616,0.39493137897126207,0.44240818702968154,0.30998428459831995,0.3922842309022221,0.08985287373320604,0.316354416230397,0.3831984328995324,0.048465144442348285,0.3297748949726564,0.3132976932330508,0.2498926425380451,0.07959395325768509,0.14148853992936392,0.07072293185475652,0.3517472663844544,0.09866620114744715,0.3636243097617529,0.11762372256172057,1.0,0.2025467782177874,0.19677443928723737,0.5238682733754768,0.39540864237847684,0.0661060751583796,0.4849458106890459,0.5653796063741421,0.16188429481657182,0.5212859633194523,0.12879836091469624,0.16975990324161433,0.1917895811645139,0.5219682305277629,0.3124528443385737,0.13753278827968382,0.34072381127755386,0.28290450627550046
Paulo Iglesias,0.2801842891330923,0.3221053885563951,0.31156062209500873,0.2882973397694411,0.28893839662942067,0.1683375325173284,0.33641605358452614,0.429684129795259,0.35101605851641055,0.21079799675310182,0.3508609955240501,0.026348660941237063,0.3734562514426512,0.1745424855407365,0.3426205592600595,0.38983861171438267,0.3040261784438614,0.15146464347016564,0.4964526930403745,0.25124989258579183,0.27020156200806816,0.11284661361665826,0.1449664604094031,0.15843949559352338,0.1361116474907682,0.36582028280700757,0.32967500741512906,0.23104596729424612,0.01608187666863682,0.1423629177708962,0.2681193259463785,0.2062114803196438,0.31189857104110214,0.35159946186283436,0.3526493629575004,0.21057739614725524,0.07773810968604651,0.2882350210200502,0.6813360207764875,0.4078940690342921,0.31107985146136924,0.09705277122732645,0.20862366368814667,0.21026186008866607,0.07558208275648855,0.19424045367133094,0.13060943306732,0.1758711724670942,0.2341779454580753,0.5378508843365049,0.5765729909208567,0.1204717340297828,0.2025467782177874,1.0000000000000004,0.1907994834261689,0.24619669436011632,0.1348107546647491,0.16784924631951642,0.18227615056405863,0.23941623422103359,0.2666718702442696,0.06714992144524766,0.13938873456454595,0.3052021980529175,0.38864219570564945,0.2777541908098305,0.1987376284217523,0.31271542510415723,0.3306785205317684,0.30307096887132284
Payahop,0.3702961314732213,0.10519760794409376,0.29808034522721527,0.3920509834551139,0.352877786314954,0.2994462534430928,0.22614778447941347,0.27134565017925344,0.3556120330765082,0.14758919478007404,0.33424323058220146,0.4188638306305283,0.437530886217707,0.24033120681597836,0.3128106561406766,0.3687951676899523,0.27777879673815487,0.1931231801012002,0.5235293460178605,0.34674086940211357,0.06967753941646723,0.4307993357486503,0.20903141592438068,0.027005423362539506,0.3946881994337912,0.25414752766962156,0.32563582776564026,0.348478610829449,0.2667451951013688,0.37419925422519745,0.38111726666416734,0.37691016204488026,0.15412230501483962,0.2842519825545385,0.31869072149982236,0.3069401335980886,0.17917041750340518,0.41378760601427667,0.05408951237131897,0.4149095303636118,0.17969469348348946,0.05102043636799852,0.262990989301317,0.3774826601762976,0.4191874887785091,0.21160897111141153,0.09069469779072797,0.061967760907672455,0.24920166248972278,0.28755641686185557,0.2450975134791045,0.09599596330588964,0.19677443928723737,0.1907994834261689,0.9999999999999999,0.2409178498053114,0.10223461613048622,0.08447163638289022,0.28216280781115577,0.2833814108286752,0.09807062106904028,0.39448460244172795,0.0276539295545184,0.1911571636668692,0.33568350647605893,0.24214692892775205,0.22612330885375853,0.3609630821259819,0.37759771332539743,0.2059832655928099
Pedro Ruminot,0.1170860689634266,0.08622213192216172,0.3379865199329661,0.864458600224566,0.4516370052886234,0.16548544542510749,0.7097822545550845,0.5181264707385441,0.08808796579917859,0.5158561998028607,0.48600095355633754,0.05195359614472205,0.4502037890192431,0.6365545584495912,0.42267795540798286,0.7251519733902088,0.9331297425996907,0.6998960852144192,0.15604158841143767,0.9497716072470915,0.16758379969809936,0.2650268281758277,0.8301880446081163,0.15778631253671174,0.29912993877147387,0.8790371075753468,0.2454481299308075,0.6668460629119657,0.1402980096130245,0.4312960554816409,0.5298839459881824,0.09994649063025297,0.5182717579709192,0.8328043962264399,0.441546610733921,0.7876556058276315,0.5518221524528026,0.6604293602050648,0.11961766721062154,0.29408025797382426,0.5226569360942396,0.11586894036779419,0.8089887411934775,0.7421496481840407,0.1649561256556889,0.2162395968221775,0.3576176401857479,0.15280502791938919,0.6767587286044301,0.16123820934723704,0.43090713934608654,0.3640431479037181,0.5238682733754768,0.24619669436011632,0.2409178498053114,0.9999999999999999,0.3959994072044894,0.11227616970086964,0.3768959697304437,0.8039579023483289,0.13344716224549652,0.15536141346980245,0.06012807954970766,0.2937203563831568,0.5482087603644121,0.9290607672668024,0.3369560921307661,0.168491936926638,0.7813125262384137,0.700410411185735
Profesor Salomón y Tutu-Tutu,0.011811967735055795,0.00669242391033717,0.08305130009879332,0.2746851949088605,0.13697781799475112,0.0171555418886749,0.20589989514229398,0.15365176313609663,0.050856749707110085,0.13265739828585657,0.2535865077219775,0.05622550975498777,0.1645705761440971,0.18935400178424064,0.3815406025045025,0.28859442239629823,0.4770089603821452,0.5749901409226275,0.321065822649516,0.4223315901627061,0.05340154244800315,0.22249083541184586,0.24685777496987804,0.3872472264658514,0.23298879362170608,0.2948561982594359,0.10910604055759966,0.19570234488388952,0.4445238103171739,0.11395015056423075,0.13445485612679264,0.007936278996187913,0.29688350266394287,0.2759884057799699,0.1833241809377516,0.3391626850671051,0.2009674760991597,0.2019105206972744,0.016148925873408344,0.19338984286194777,0.32285076759911124,0.027271974486911817,0.22562449119261116,0.4073911782088553,0.4111567499596068,0.07049946949850432,0.6579586397018231,0.03924233042526829,0.30131103073543763,0.02067006282569839,0.12552704052367394,0.0962738553534317,0.39540864237847684,0.1348107546647491,0.10223461613048622,0.3959994072044894,1.0,0.22001468758994083,0.2807594034999445,0.33318399140478333,0.041739460572830685,0.10154540187443588,0.32024374866338895,0.3822716205920941,0.17075353246504554,0.3805242469299447,0.4770528834845541,0.041120514991726795,0.27285449988856275,0.2012212577269678
Pujillay,0.053082238733314586,0.03390425113458197,0.12491048708979585,0.0950596520869088,0.03409924998601523,0.006323179345639443,0.26059203719900614,0.22946184830835192,0.10408698557012007,0.061397661610303605,0.05941945159844941,0.0218683943432655,0.14967383364286582,0.1049631361752984,0.22967841918563764,0.18153771376370378,0.1674816290398989,0.078731713735527,0.1892320493050719,0.10160010761498263,0.04704019925581094,0.26695901709068975,0.15290699865085466,0.3105605938504178,0.24042282604779136,0.17279690152956095,0.0495284334331795,0.06843918279834107,0.022775133875895477,0.030225252884811923,0.05445677795645743,0.15682106387786304,0.6339663242547847,0.12518967262080044,0.08598577620327463,0.17883963563834956,0.09149969903003981,0.13032542505944197,0.023916272440815865,0.1607929181819096,0.13516854416383414,0.0429879235653062,0.07984969732211118,0.1581425913031581,0.34399721774693,0.019732469806130856,0.44914220864150506,0.01998794126974183,0.22348879764437615,0.005832755890195702,0.15310549197951265,0.2679312561383977,0.0661060751583796,0.16784924631951642,0.08447163638289022,0.11227616970086964,0.22001468758994083,1.0000000000000002,0.15952364738651353,0.09111099167090882,0.0649559811583764,0.012856398137482648,0.4154510461878648,0.7266022218988278,0.15060081535155248,0.09444622254071904,0.10879120161177593,0.14611706370610544,0.3304990333852014,0.3086242695467262
Ricardo Meruane,0.04222502229396809,0.018693958701048313,0.08836923723780213,0.2630818279794047,0.10915929074485545,0.12964408203423344,0.3682330157925546,0.1430683887261547,0.10472247285054347,0.2139380703275917,0.8086715891929227,0.013766173413568155,0.18306862279410432,0.13208293892811762,0.2118125196754952,0.3911988693244227,0.5187685260905311,0.2512873393185677,0.0954260255065689,0.43749366507318627,0.10705922016780692,0.2326441165947084,0.1924009374792028,0.1854757479306635,0.09581350663778815,0.28527437629948416,0.1716209067928003,0.23862153273245726,0.026054247164098595,0.09686116738149612,0.1544272423955963,0.06739836847469788,0.3163411967031376,0.28069015136102465,0.7026100169775548,0.46573746895621926,0.1269350255142701,0.7013932200248617,0.15402586457135076,0.25389366737060165,0.45419719868319774,0.031772795561593625,0.2539837475493233,0.2191493850905604,0.20441972225022642,0.05364118707634857,0.07281040043955385,0.03505251287163648,0.3760217392134062,0.03266214066226415,0.1539289091228642,0.14711596751151632,0.4849458106890459,0.18227615056405863,0.28216280781115577,0.3768959697304437,0.2807594034999445,0.15952364738651353,0.9999999999999998,0.500547191514053,0.11769015757371752,0.02311575101653636,0.0056965994046039884,0.19320887284359586,0.19593551591747577,0.39936861058532536,0.16971488769098897,0.06786926455617832,0.41760742486906155,0.26542555954376873
Rodrigo González,0.19338366251768382,0.213972626242094,0.37063977824533506,0.7242645188026479,0.37924160414488417,0.08296854127707153,0.6370616736650064,0.5130511277427456,0.04703369861998905,0.45841253521814235,0.613385976779538,0.09561379806518625,0.476115749569849,0.6134269761541744,0.5042457698341153,0.6602643221609227,0.826887156771695,0.6369395818568514,0.15987309712498626,0.7988977357417536,0.22398049752888416,0.272651718760908,0.6646680320493699,0.11707055968788728,0.28909384325973325,0.7413384527597673,0.24436669346499362,0.49666287737193154,0.10261266948968834,0.33916540063957873,0.4522931020924821,0.04985489587745072,0.5632898750972944,0.7082032334896069,0.5655499060188015,0.7301642815188394,0.5784693966935941,0.6566491812975995,0.1809834694103064,0.39797781063406573,0.5623387447022046,0.086694538096832,0.6443376680236534,0.6207967049154042,0.2127174725399054,0.31504804973530925,0.2600740193676817,0.060506655290637534,0.625431865024661,0.10701727961126291,0.3316295023684432,0.2885304670836409,0.5653796063741421,0.23941623422103359,0.2833814108286752,0.8039579023483289,0.33318399140478333,0.09111099167090882,0.500547191514053,1.0,0.285790933793492,0.18238035290375462,0.08220340031111492,0.2246381092849628,0.41170522920583014,0.71400123391125,0.28147733290662746,0.290356255996293,0.6665030454777812,0.553778679915472
Rodrigo Villegas,0.09603221702113232,0.44719021499982214,0.3829377080978995,0.13217700792660086,0.19845311189838186,0.1325197472931939,0.2784578992247685,0.25672468028419104,0.43666463918858395,0.2061803676342527,0.2582979083066172,0.03159764823454913,0.36251997083803106,0.188753108110498,0.6499083316323214,0.2196841982013222,0.13806888575395093,0.11460583420570047,0.2286959143362583,0.13286576708581044,0.32048399029890606,0.1320372731273815,0.09810698623832738,0.13072389825341782,0.12552119418715027,0.18630786505032867,0.16840121332643282,0.17698264952784573,0.06815756126622691,0.15989687195642327,0.2163085080063015,0.016005838293365687,0.17082361818783434,0.12274567564480728,0.12196367081555613,0.13443273476053688,0.11807029989690442,0.10607181494379546,0.25372507331257665,0.3206880946593009,0.3439751469070669,0.056623274714747034,0.28082365793840264,0.15141836275269419,0.14771271824461865,0.2032471537959411,0.035206092549776226,0.15569977415292705,0.16539674117917652,0.1884603264017011,0.3920165230648208,0.11125098907965507,0.16188429481657182,0.2666718702442696,0.09807062106904028,0.13344716224549652,0.041739460572830685,0.0649559811583764,0.11769015757371752,0.285790933793492,1.0,0.07235544013858505,0.0368219450665557,0.11990956902541236,0.13412656549280383,0.1305243355445077,0.1841278477127081,0.11114672289325547,0.27616003267700634,0.14376325351682886
Rudy Rey,0.0058602789223889,0.04228856168964089,0.15759668491452525,0.20524912715654597,0.259673213435953,0.1113687164686559,0.04135111136397584,0.16747941133533834,0.3287677430073507,0.06213554966008222,0.12769321852329205,0.5404810660402207,0.05013423339575664,0.15316467749694357,0.29090931654445995,0.05416590181041991,0.0783625814035887,0.09617273653102858,0.25946840261481957,0.19445487373927525,0.3157884389930728,0.1682202065215193,0.03526680057613684,0.030887626592950596,0.46489865287207244,0.12074820801484783,0.12144596098408632,0.05757696068527507,0.38985814581631445,0.16279812826930076,0.07914221993757793,0.005248196183791841,0.03865158903155985,0.12731964679329305,0.01167148001768667,0.18124364925156464,0.33946284629755624,0.026346806756639075,0.029215992948212116,0.21160977827483812,0.13005196458408988,0.009268000530369098,0.06703055407752617,0.35251534662131145,0.20551468850119742,0.2521700311109502,0.07708113524852903,0.033676510596351024,0.13264284773411872,0.28624582152803835,0.3695082051447489,0.014469442245708116,0.5212859633194523,0.06714992144524766,0.39448460244172795,0.15536141346980245,0.10154540187443588,0.012856398137482648,0.02311575101653636,0.18238035290375462,0.07235544013858505,1.0,0.03850672976171745,0.05789399743555337,0.013432900025971991,0.0871629395506616,0.2469346791856391,0.018517171285144348,0.09597386437125391,0.028136755920005082
Ruperto,0.014572866297919514,0.006877416342616054,6.956149102376742e-05,0.18440415725258544,0.0422171259868347,0.009294863273867682,0.002208383662930484,0.18119549244636415,0.017623867579044723,0.0003361471019249561,0.12480467686641614,0.04872728999147322,0.008532167583233491,0.016112615631334506,0.3869714002123412,0.08903902105711844,0.06150689754993932,0.0029559744576801036,0.21805322409585445,0.017260507728161758,0.07278707335486051,0.3724410179522835,0.0,0.7078842694206423,0.37314381998846596,0.026357794046287995,0.025979361212242136,0.00031610569395248294,0.0,0.11137747885474208,0.01433648433416191,0.0,0.3130420290819622,0.03608940729501345,0.28038965575961355,0.018577868408312048,0.0,0.011824259126598997,0.006758391645256488,0.13740771804593874,0.14518937452556882,0.0016191574610947578,0.0037107347227079424,0.20536353398903998,0.2064475146362123,0.0,0.688868865675324,0.00926773873511757,0.23104888263753146,0.003844644413541341,0.04708592820113533,0.14762919469021146,0.12879836091469624,0.13938873456454595,0.0276539295545184,0.06012807954970766,0.32024374866338895,0.4154510461878648,0.0056965994046039884,0.08220340031111492,0.0368219450665557,0.03850672976171745,1.0,0.630279133744365,0.02381579182080226,0.036819094128798656,0.3337775091088765,0.021730808164704976,0.20632359977218784,0.026926108164326234
Sandy,0.3426474954473684,0.17342550025054718,0.24684223739632108,0.3253078052889488,0.3701897750043035,0.34446691577282273,0.29194709438800787,0.2532221460551407,0.13747220352186335,0.21525592606606087,0.15379031446487468,0.02101968090843423,0.279179977656395,0.1433741417197263,0.3616540006627771,0.5025645271173744,0.33887345823749604,0.21758569843840017,0.13890567813625598,0.22909439839145807,0.12871911931654265,0.26950017845235696,0.24577541199942635,0.47825943508041263,0.3752009224765698,0.30697333115050485,0.10722297314111268,0.36779508494964186,0.027915326195155972,0.25640056893800073,0.4164344147775994,0.433566821521074,0.5335697339780515,0.3037070607922943,0.21456575859512023,0.2632335855039382,0.11056933983364935,0.1757339623694603,0.032009771329101,0.43186500061298044,0.25661740326407967,0.04832668924450136,0.3106784767451777,0.2941852325365979,0.193702326406928,0.06716104854411253,0.6920438853131718,0.0406638396955711,0.36133617369429405,0.22886307810242837,0.3647942548808551,0.17353892787338512,0.16975990324161433,0.3052021980529175,0.1911571636668692,0.2937203563831568,0.3822716205920941,0.7266022218988278,0.19320887284359586,0.2246381092849628,0.11990956902541236,0.05789399743555337,0.630279133744365,0.9999999999999999,0.5386667672990555,0.31490901241545083,0.19549087614661076,0.27357210118201136,0.42377516680063565,0.3403634898981746
Sarah Sanders,0.5807666218138392,0.20256435780985182,0.3958338718667157,0.6088032083615272,0.6947006533575935,0.5706804996618969,0.4476043478352803,0.4861422307593261,0.21752103783082602,0.3067551691323053,0.2705239451838283,0.012888040299230392,0.5175980843124829,0.30711203338937704,0.2101567305178512,0.7676746610362287,0.6279302765932191,0.3747851088220267,0.08599187623671388,0.4847130701688437,0.11994444123749287,0.14518258686191204,0.5173913960395644,0.03128789861553284,0.14394384192168935,0.5543688429742967,0.19407175526831172,0.7268042854739812,0.0636032858920667,0.4802688290463219,0.7779853687673142,0.6700223623897335,0.31413728735900487,0.5938076230999718,0.3954722498203363,0.4228028472148732,0.27427286504140336,0.41708819412034404,0.03372175557495423,0.5353240719771163,0.36966146800418936,0.09019466632928896,0.6405667353239773,0.42436304896025884,0.057003195090713554,0.14735902602276596,0.19620649101863263,0.05949335180752168,0.4142625392346252,0.3576142547067058,0.5701548417704734,0.20579354782396353,0.1917895811645139,0.38864219570564945,0.33568350647605893,0.5482087603644121,0.17075353246504554,0.15060081535155248,0.19593551591747577,0.41170522920583014,0.13412656549280383,0.013432900025971991,0.02381579182080226,0.5386667672990555,1.0,0.5818936907198008,0.20050215861664958,0.4654690018525167,0.6000189942552596,0.497065230505664
Sergio Freire,0.27144626896888513,0.1406475455285755,0.4442394253231055,0.8281011999369557,0.5330681698219715,0.34213879486644927,0.7320826691885735,0.40730779246908533,0.03155134780857364,0.39969974268261577,0.4820522946762855,0.014175550736359203,0.5392196383289557,0.591085381811158,0.3294736471926045,0.7618303493012226,0.8974371896310376,0.5925242018482672,0.17352793032997016,0.9027162042832931,0.19718429043778576,0.33887903426949173,0.7301021471490526,0.1386611547271425,0.2402218273824619,0.7543973165432915,0.25860177815375174,0.7365958762291542,0.08729396966355386,0.5291086281327545,0.6654968602637916,0.253580659681959,0.48104652703371303,0.7878237461105705,0.4155017036570038,0.6814631241821589,0.46925116960543906,0.6088366918750259,0.19324500000553393,0.34141368788333726,0.5290728754393346,0.10495721431972568,0.8172067851353894,0.5979950965801246,0.1785526024722451,0.1850967707755006,0.2962780130734461,0.18010984804782706,0.6366163044643661,0.20204753235479941,0.4036037669477787,0.32268131897589153,0.5219682305277629,0.2777541908098305,0.24214692892775205,0.9290607672668024,0.3805242469299447,0.09444622254071904,0.39936861058532536,0.71400123391125,0.1305243355445077,0.0871629395506616,0.036819094128798656,0.31490901241545083,0.5818936907198008,1.0,0.29400793141932624,0.23525357829794796,0.7547945534697181,0.6471079141604238
Stefan Kramer,0.04579466100823381,0.028633042974912738,0.09242855077787789,0.33960948047774253,0.11555121079251018,0.01580861791838466,0.26671756367668065,0.185274252718012,0.1648794495248933,0.13742086396395323,0.19514474523630101,0.2134026022403989,0.16456658504985638,0.31505371152071276,0.42865569543547605,0.2899688653946008,0.3830445186592988,0.41783292026391755,0.24682348750358518,0.3749401718177877,0.20037511174717015,0.4301073951988494,0.24779966139415835,0.48935293529317464,0.4594078867976085,0.26009549410244803,0.26635835297874766,0.17983412653785666,0.3184323077604068,0.2929123449109722,0.16122302352453344,0.003898269986791453,0.4827097804381153,0.34121249845931734,0.25933143907352335,0.2911138701859091,0.21061999251508423,0.29948379882367515,0.11742108122265452,0.271618506881782,0.2640749852086384,0.027024988642366583,0.24919362876803272,0.5555845335271199,0.2831306714388504,0.1533801817941409,0.41138405613859574,0.03490740737268785,0.31787598597904754,0.1337991101618553,0.318220500917138,0.19710149364399818,0.3124528443385737,0.1987376284217523,0.22612330885375853,0.3369560921307661,0.4770528834845541,0.10879120161177593,0.16971488769098897,0.28147733290662746,0.1841278477127081,0.2469346791856391,0.3337775091088765,0.19549087614661076,0.20050215861664958,0.29400793141932624,0.9999999999999998,0.1052165152176174,0.36317253211376904,0.3024882224382192
Zip-Zup,0.7234275787868123,0.1347531925503877,0.4732520622996706,0.3304819196482191,0.40083237718815,0.46085324363658153,0.2944179508147376,0.30269930095087677,0.24144371385987098,0.22741647842202142,0.1309785242214236,0.0356101391814459,0.688232317673992,0.0665654005479716,0.16378311151475494,0.5473425415953583,0.25171324033660974,0.13057469064217825,0.3640470630661644,0.14995643997810723,0.34102326344853967,0.2223600107746313,0.1625064398490883,0.032907680503459845,0.3211764038206476,0.28836485958177427,0.32182182586074626,0.39113561940297975,0.08362267780174218,0.2685473500818594,0.527629219756521,0.5336759400959613,0.2581714972751895,0.2814924111454317,0.1999987024244926,0.3259671276876006,0.05963406642627963,0.24282460479022325,0.2154639344166299,0.479036685664529,0.15070448809661752,0.5289973879526445,0.44317847004761407,0.17151050737374038,0.09779183713713846,0.07180917037789626,0.04795695887474629,0.15572117090344434,0.3052120987345269,0.2485719331869303,0.22016616039169623,0.08919064657689009,0.13753278827968382,0.31271542510415723,0.3609630821259819,0.168491936926638,0.041120514991726795,0.14611706370610544,0.06786926455617832,0.290356255996293,0.11114672289325547,0.018517171285144348,0.021730808164704976,0.27357210118201136,0.4654690018525167,0.23525357829794796,0.1052165152176174,1.0000000000000002,0.3997563655148348,0.20692871206129226
Álvaro Salas,0.3202519797163605,0.10053653648456382,0.4188739493690722,0.8332636378953862,0.5402698442499637,0.39895390237288636,0.7098630520513468,0.6272042650098965,0.28295503156704194,0.5452120075684233,0.4815022086847864,0.14014497905976292,0.5384850223818466,0.47373320836863864,0.5797319457681985,0.7653224589267519,0.7834784184695618,0.566479331845293,0.31215867316903423,0.7223530037358488,0.24327606348176603,0.4222649132817663,0.6969245190418789,0.1726133156808052,0.3857780373887847,0.754331462853069,0.39838665309696547,0.7106600806523429,0.148449456888464,0.3990484834997801,0.5837140211196941,0.3519302569802911,0.582462179542549,0.7238723328655837,0.6356880890747281,0.7156704611434109,0.41877667103879207,0.6321072579934071,0.19459826088848142,0.5113603903571394,0.650648757173412,0.24344192726379532,0.7843839766169454,0.6868005722178774,0.44070817383340083,0.17938065362063793,0.31197417820077494,0.20812469523361382,0.807265477373298,0.22111027534327965,0.38761314493537197,0.5452481004582079,0.34072381127755386,0.3306785205317684,0.37759771332539743,0.7813125262384137,0.27285449988856275,0.3304990333852014,0.41760742486906155,0.6665030454777812,0.27616003267700634,0.09597386437125391,0.20632359977218784,0.42377516680063565,0.6000189942552596,0.7547945534697181,0.36317253211376904,0.3997563655148348,1.0,0.7474819664047645
Óscar Gangas,0.22875946884262158,0.053395770311637634,0.4062122560360772,0.7260576439284243,0.4642258757741692,0.18179810650592362,0.7519742279278389,0.5110583996313246,0.23580459394845174,0.4979851268324342,0.33736726185915533,0.15986599710270843,0.3756392533543433,0.4267614504620879,0.49127013157002697,0.6628931095997137,0.7019707725797955,0.5254935831020193,0.1525554469215122,0.6307942879290863,0.18443617933374268,0.3146182210029385,0.8031482828373004,0.16931062036830394,0.3406981376920869,0.7389354344979385,0.43868091001367004,0.5711887663722887,0.07229786222389761,0.34340720574516076,0.4706252073048115,0.23319572407863423,0.6276786110633187,0.8033829420739358,0.41670632936547,0.6475291370468081,0.36988692789997485,0.5471070499221948,0.127409147784688,0.5107184584277561,0.3974228315528269,0.11748799777769867,0.6260003386625708,0.510574510818727,0.21855232016124054,0.15279854218363717,0.3079978186501398,0.2091394651032631,0.6404564323213912,0.14393712500204567,0.2679365325755853,0.5029988656902135,0.28290450627550046,0.30307096887132284,0.2059832655928099,0.700410411185735,0.2012212577269678,0.3086242695467262,0.26542555954376873,0.553778679915472,0.14376325351682886,0.028136755920005082,0.026926108164326234,0.3403634898981746,0.497065230505664,0.6471079141604238,0.3024882224382192,0.20692871206129226,0.7474819664047645,1.0
