decade,topic_final,weighted_mass,decade_mass,prevalence_pct,topic_name_final
2010,1,33.144425043898295,542.4517933686551,6.110114382343474,Familia
2010,2,15.092504642316758,542.4517933686551,2.7822757389355255,Médicos
2010,4,30.615356490274742,542.4517933686551,5.643885201328531,Huevones
2010,5,20.65387876485135,542.4517933686551,3.8075049280581483,Matrimonio
2010,7,6.515762630320044,542.4517933686551,1.2011689720586605,Remates
2010,8,13.67381354434368,542.4517933686551,2.520742619252589,Festival
2010,9,23.46502327676377,542.4517933686551,4.32573429816587,Política
2010,10,12.33701566911103,542.4517933686551,2.27430636600858,Transporte
2010,11,21.99512412832374,542.4517933686551,4.054761067657796,Dinero
2010,12,9.057360467682656,542.4517933686551,1.66970790370808,Reggaeton
2010,13,8.924536198097822,542.4517933686551,1.645221991557253,Desvaríos
2010,14,10.463608198145508,542.4517933686551,1.9289471112568237,Redes
2010,15,7.595920630254983,542.4517933686551,1.400294131776006,Escuela
2010,16,13.145788182133328,542.4517933686551,2.4234021055580386,Religión
2010,18,22.23201952369493,542.4517933686551,4.098432302275725,Intimidad
2010,19,6.617940359948538,542.4517933686551,1.2200052503929921,Copuchas
2010,20,7.565529997683105,542.4517933686551,1.394691674019686,Boleros
2010,21,18.53973858985982,542.4517933686551,3.417767037827829,Abuelos
2010,23,11.92787400808173,542.4517933686551,2.1988818460731756,Perritos
2010,24,10.619989564449606,542.4517933686551,1.9577757312772246,Pantalla
2010,25,8.9474549872156,542.4517933686551,1.649447028583207,Pegados
2010,26,16.947186649952336,542.4517933686551,3.1241829886319277,Granja
2010,27,9.302210544903842,542.4517933686551,1.7148455694351399,Edad
2010,28,11.385154903637487,542.4517933686551,2.0988325677633135,Presidencia
2010,29,10.851388039019133,542.4517933686551,2.0004336185583282,Personajes
2010,30,17.571646586188827,542.4517933686551,3.2393010403870077,Dieta
2010,31,11.403099226258215,542.4517933686551,2.1021405709518164,Coqueteo
2010,32,5.144252126198396,542.4517933686551,0.9483335089100381,Disparates
2010,33,16.334461843160383,542.4517933686551,3.011228286613726,Sueños
2010,34,17.266044145704488,542.4517933686551,3.182963787156351,Torpezas
2010,35,5.417913318875619,542.4517933686551,0.998782451290295,Guitarra
2010,36,7.350193585260641,542.4517933686551,1.3549947986374122,Aviación
2010,37,10.608471525923807,542.4517933686551,1.955652401855771,Deportes
2020,0,53.17724920878255,290.1966759751287,18.32455490060131,Chilenidad
2020,1,33.2932702306553,290.1966759751287,11.472657334472261,Familia
2020,2,6.791723531208234,290.1966759751287,2.340386397737484,Médicos
2020,4,3.463919453648769,290.1966759751287,1.1936454619988976,Huevones
2020,5,5.043055050897291,290.1966759751287,1.7378059324599244,Matrimonio
2020,7,2.8158804856630195,290.1966759751287,0.9703351963632948,Remates
2020,8,11.782541265027284,290.1966759751287,4.060191670161345,Festival
2020,9,15.132430649405906,290.1966759751287,5.214543067579048,Política
2020,10,5.044526212758862,290.1966759751287,1.7383128858413264,Transporte
2020,11,1.942402837192952,290.1966759751287,0.6693401399812814,Dinero
2020,12,12.844605302660744,290.1966759751287,4.42617244305086,Reggaeton
2020,13,8.937985161902242,290.1966759751287,3.079975031370887,Desvaríos
2020,14,7.974974027758612,290.1966759751287,2.748127283319436,Redes
2020,15,9.877262046845763,290.1966759751287,3.403644102281962,Escuela
2020,16,8.982830149677133,290.1966759751287,3.0954283399328135,Religión
2020,18,6.606103848807983,290.1966759751287,2.2764229902392676,Intimidad
2020,19,2.4277914432509893,290.1966759751287,0.8366020854970314,Copuchas
2020,20,3.1241090650153422,290.1966759751287,1.0765488800027103,Boleros
2020,21,2.745987936128423,290.1966759751287,0.9462506511838089,Abuelos
2020,23,5.351728483878457,290.1966759751287,1.8441729099395772,Perritos
2020,24,12.125337254265784,290.1966759751287,4.178317071869212,Pantalla
2020,25,5.6431678615485446,290.1966759751287,1.9446011373445888,Pegados
2020,26,4.208546401050909,290.1966759751287,1.45023935470977,Granja
2020,27,15.817463715211314,290.1966759751287,5.450601273105881,Edad
2020,28,6.531906330336939,290.1966759751287,2.2508549790889942,Presidencia
2020,29,4.793122867276672,290.1966759751287,1.6516808303095336,Personajes
2020,30,3.760232759033829,290.1966759751287,1.2957532150906166,Dieta
2020,31,1.5748476880555102,290.1966759751287,0.5426828831735077,Coqueteo
2020,32,3.060039242189706,290.1966759751287,1.0544708108413916,Disparates
2020,33,3.2867432796235585,290.1966759751287,1.132591635855005,Sueños
2020,34,3.2362630319860517,290.1966759751287,1.115196451203809,Torpezas
2020,35,7.129976509649649,290.1966759751287,2.456946305705005,Guitarra
2020,36,2.2558008028201497,290.1966759751287,0.7773351625204291,Aviación
2020,37,9.412851840914206,290.1966759751287,3.2436111851677216,Deportes
