decade,topic_id,weighted_mass,decade_mass,prevalence_pct,topic_name
2020,25,5.665616278291876,282.0815121782031,2.0085032282132196,Pegados
2020,26,4.272558151535211,282.0815121782031,1.5146537320163154,Granja
2020,27,15.620149566779745,282.0815121782031,5.537459525852165,Edad
2020,28,10.33995715836544,282.0815121782031,3.6655919342325562,Presidencia
2020,29,5.9165165294999325,282.0815121782031,2.0974492386307872,Personajes
2020,30,3.4521167759181894,282.0815121782031,1.2238011450170254,Dieta
2020,31,1.6686409566269964,282.0815121782031,0.5915456648476995,Coqueteo
2020,32,3.2786150581560762,282.0815121782031,1.1622934919906531,Disparates
2020,33,3.3943885767527235,282.0815121782031,1.203336067841391,Sueños
2020,34,3.113189254444821,282.0815121782031,1.1036488107303126,Torpezas
2020,35,7.386200214579012,282.0815121782031,2.6184630667722844,Guitarra
2020,36,2.0,282.0815121782031,0.7090149171975911,Aviación
2020,37,9.0,282.0815121782031,3.1905671273891603,Deportes
