show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gilberto Gless,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Jappening con ja,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,Jorge Romero,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Acetatos,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Nancho Parra,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pamela Leiva,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Piña Colada,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Los Locos del Humor,0.22369812164963981,0.3669063033629818,0.23239766778153215,0.17338205799834475,0.3059371813393383,0.28053825484270833,0.3380868275644067,0.3733215005136592,0.35352593865662846,0.1920879893834831,0.5296310320871195,0.10668990853915342,0.29743621919010893,0.5224482034294999,0.3274086056746557,0.5661386947357465,0.08560684697641756,0.21851007097067127,0.29223059879601593,0.304018567998149,0.35564881153297406,0.1388746363204392,0.2247405583290424,0.4006544334984217,0.17036776809441645,0.15430530621204058,0.019837933967204766,0.2373746017878483,0.3604980741795289,0.6358850722552932,0.11133376154855829,0.44816181735274735,0.20612875754548818,0.16093060900943928,0.2350647213050751,0.32964911775321826,0.3036407674714485,0.15987170913461515,0.13026897566551565,0.3378782432049773,0.3792934252552453,0.0724138882712799,0.29205110126992073,0.17600795022145793,0.2584213893093696,0.5133674131145449,1.0,0.26193609410892865,0.26981596174140904,0.38371150302313634,0.6415264439417593,0.5213012989761124,0.12328930865291109,0.13343425253428676,0.3014785574251768,0.12043578727923862,0.03831633454457739,0.2996121728311357,0.28730928058095734,0.391840692357523,0.424549589873914,0.27978792575255285,0.4127103119032651,0.2808326384758514,0.1914394116592378,0.11510192849682725,0.5458294832310854,0.2579194817408286,0.5509748021963398,0.3277808212207894,0.251025863132264,0.1675651678163711,0.3146612319184969,0.33879437255480127,0.3230522736809816,0.3625995624313444,0.43857130573899067,0.347612232022564
Lucho Miranda,0.1322131071141888,0.5403959124504667,0.3421246141832885,0.3039884909624762,0.31804145353460067,0.1288077323452583,0.24433323914344815,0.200436499165532,0.08455060420536976,0.541186056987831,0.31415209006991457,0.010704189932661166,0.3727116641881475,0.5441045553030572,0.42680388880003267,0.42522454185422087,0.2743242917789564,0.37875892636560815,0.30924027217471556,0.24959986070377999,0.3074057895772687,0.23859125563440006,0.11941288521912595,0.4437002038657218,0.040607831568981755,0.08532863596282575,0.009696749162070419,0.14435520740951732,0.44022672517647765,0.3645258608422523,0.5151818044600585,0.15210013454788923,0.1108773199417967,0.05033877620037438,0.5649767920358424,0.14398487577272984,0.6448827980981076,0.09213325745015152,0.21072137187007228,0.36377527069084153,0.5387693706572086,0.052790061213658084,0.13170311223184678,0.07280113195573976,0.1509755262510743,0.34978021195673686,0.26193609410892865,1.0,0.13196146528615704,0.5675626748254023,0.12876985655724252,0.23916990627740833,0.05156020692832714,0.053135537498572916,0.1351404686019091,0.18803204447110938,0.13796978328025458,0.10913307263724316,0.2708448464071144,0.630445582984068,0.39347140122546337,0.16530817972466466,0.12635151884212745,0.24219394132432523,0.049369828680530976,0.019047452744089206,0.1426505523270321,0.2848321128851268,0.43061777315773564,0.3710750219731068,0.08324662469540918,0.09999177040480738,0.23020778558054994,0.23758511973611188,0.5548671271612591,0.19991557182702213,0.37829002685702245,0.5152300948633113
Lucho Navarro,0.2553830928133689,0.17134451707533205,0.14696479455092828,0.18292018090099296,0.28618092084160995,0.2044472779010166,0.1661123770994612,0.34780096961281715,0.5549213276103558,0.1461728674619603,0.11268554098692284,0.5581443394220368,0.2501445574568213,0.3736086772741346,0.32769278901859444,0.2714345580928564,0.34345048022005736,0.22899055053666523,0.19735732595859554,0.5095318307506855,0.3919188666440391,0.1915982486571403,0.47662212542457333,0.23684334869781598,0.15281327530313046,0.19419511469628348,0.13217955545756244,0.3730972620904523,0.13798272451054094,0.0778744446945985,0.15958948147923743,0.23260014545225643,0.3507475190617436,0.29364173716335,0.2594158444054114,0.26712664119206164,0.11757938849813042,0.24897701457753615,0.5788463060764463,0.12962151859893326,0.16513922244854265,0.4025950141694304,0.3849892909985125,0.40123903288432705,0.035068105995958936,0.34734983112522916,0.26981596174140904,0.13196146528615704,0.9999999999999998,0.24560665902518913,0.12200429539745815,0.4406889668842111,0.09870864021378077,0.27447337419899426,0.601863559941718,0.15686754808430853,0.1204549704727694,0.05235057448521142,0.31354009603834737,0.11528673801175014,0.3068883494489127,0.32010653867857236,0.4873558236773775,0.21249458463516877,0.26294958751798025,0.650551166547157,0.24925887678759,0.08140389321778888,0.07498355307440586,0.5291953972414155,0.7803599146748823,0.49085327572309523,0.4328139393330302,0.17891464733682297,0.1487076425438406,0.23015912133475058,0.15802208715629162,0.11532771738386889
Luis Slimming,0.19215013906868234,0.5369340653992285,0.28728846090708277,0.3305363983359217,0.24018591844018108,0.13113180290844148,0.28828724402381417,0.2825608331653707,0.11430515141948415,0.2606350649351637,0.4254419557413238,0.01009171412793326,0.3842578088197309,0.33200522165361424,0.2807481547437726,0.47365767620086174,0.08271157410343441,0.4165471062630231,0.3588262726301829,0.2233408034782812,0.5212560194620209,0.24956087646839598,0.12364173606480822,0.31468058381224356,0.11014516258949053,0.17020108205247644,0.009081878429111408,0.14313043704053807,0.4192258906026148,0.6627770216867133,0.1613067442602984,0.23909168427006294,0.15180006954518077,0.20373106963458082,0.39697146204802736,0.2542708060483523,0.5653469105303744,0.15032506401662768,0.16392072824839554,0.5177404644763831,0.545892797681416,0.06528025111704829,0.2898550843824299,0.17248892138281638,0.19185165796429418,0.3922272079936891,0.38371150302313634,0.5675626748254023,0.24560665902518913,1.0,0.1809494815110419,0.2620540362033583,0.23443002304188276,0.07590577356471187,0.2835515286314244,0.20942574926349217,0.025588532424196977,0.27210032650862453,0.4103496134274253,0.28901462338420725,0.6546749581903234,0.247307743530541,0.09404400370332062,0.32602060274576383,0.17890470758055735,0.03863470708402845,0.19177526277280033,0.2837200406805754,0.3190329474050648,0.40666275656784673,0.3416538840397096,0.02505026405285098,0.2712449577967962,0.48422721200032226,0.24189982690896827,0.20280592763687622,0.3482423532928463,0.3140581013868215
Mauricio Palma,0.14295269615926592,0.12405780591472436,0.12535954190082912,0.23497296179475774,0.28011464232255445,0.026214618535078164,0.3266088914860519,0.16975286377189763,0.3687830949885255,0.24955164675090136,0.36797651023691497,0.1124831130403731,0.17646803764968097,0.6348133826178942,0.2532263262114096,0.284917636037634,0.10525412466975054,0.11932411366055926,0.1752045544808892,0.07345171530017601,0.3914639173620575,0.1561584308822564,0.22807177038660892,0.4096314488574684,0.0422882498586753,0.06381637095432521,0.02896439156829733,0.12673395130147153,0.27574696726073356,0.6199732779402585,0.14597015009915879,0.21852204118894583,0.33683674991759543,0.04057235693179208,0.2123983695211015,0.26467142820229217,0.13326872297986514,0.43670212331026365,0.11028369844486542,0.24286008009813406,0.37460787503578524,0.08076800025390116,0.1943027478045346,0.07431283532823289,0.11526026281693916,0.18040622738482898,0.6415264439417593,0.12876985655724252,0.12200429539745815,0.1809494815110419,1.0000000000000002,0.443278095977475,0.09883949720853702,0.0851842083352433,0.1423239239382668,0.12954499165036348,0.03931434661606303,0.22251687122205402,0.43230295111921985,0.1494646022698651,0.19457550372175297,0.2039278459884688,0.5144780510567428,0.3179299769316049,0.09475893496380075,0.1261391718100928,0.37843847939778247,0.12620014577588307,0.43501147709696486,0.22751195793410459,0.13062390411987354,0.05331987405589246,0.22961377801351743,0.22060363055213353,0.3777730091176149,0.27194049850949054,0.3461387439829679,0.3422333497830854
Melón y Melame,0.16460476119788622,0.21755086297329512,0.1483379415364372,0.6088054613056263,0.4512182003407434,0.21860073611001316,0.34961022282734017,0.5327083357875886,0.3108156055426023,0.16725082679233477,0.2039598189614689,0.18786946950289324,0.22373394503448835,0.38294902620953897,0.5465866508219105,0.3407621015420156,0.13037468378517797,0.2712636161935781,0.18064453850690212,0.29353422983095234,0.37915539713673213,0.14618690242553511,0.2800134720893181,0.4928328859990904,0.10613123803647193,0.6086492644494937,0.03602442378844673,0.3434762742763039,0.1982690005178727,0.399757357901016,0.21082538059970668,0.17834056212068947,0.19885989572257712,0.3713360778338567,0.5026988081093421,0.10364446829345003,0.25315512231101145,0.1452107982589798,0.09250588940060539,0.18877059800066576,0.22406675133084375,0.2901532670661205,0.1523676206268627,0.3626771001109469,0.09563551798610254,0.39030570943724574,0.5213012989761124,0.23916990627740833,0.4406889668842111,0.2620540362033583,0.443278095977475,0.9999999999999998,0.338602343531352,0.07800471987228438,0.6706864726288054,0.17374632003961227,0.1229255072825303,0.10666436339865966,0.2577591229591132,0.1970251976631158,0.3377673070541964,0.18782218203963044,0.3383389243632032,0.3175062756605638,0.37165102399292566,0.08087747121824708,0.22487904241909007,0.16064836968864027,0.4379293448476074,0.4464064231790654,0.27737953667221876,0.6039923795467617,0.3807603247839983,0.22010375881855315,0.3032258470037994,0.11306224291256876,0.3365814318120894,0.23148707522188017
Memo Bunke,0.17854343568874934,0.07093851120351446,0.15687120286126624,0.43713927336330666,0.07860969966880535,0.024351799632988242,0.3641452493618314,0.3980318099992598,0.26601890495079616,0.11060929897114609,0.1888829816126391,0.0880582720122393,0.18673850174184856,0.05979304241746814,0.3335460374927209,0.10929246480016365,0.06680043482499952,0.04912088915181963,0.10723669994832682,0.07697175134344769,0.1529159774659153,0.1574207017448855,0.19968588086061542,0.06714376271527832,0.04213256785792913,0.4060893749667797,0.09925042964642782,0.4738544552984984,0.22068681195285733,0.24613574785384834,0.07785631663368062,0.4714205860250269,0.059178758933559804,0.6623542657318076,0.14965949504132647,0.035008411582276334,0.18350423154875925,0.08186883676648155,0.045285109231055665,0.044458708757413194,0.21569144740766186,0.24424440724369784,0.04749572887804419,0.11208911579327116,0.011656422390343224,0.6031707864492194,0.12328930865291109,0.05156020692832714,0.09870864021378077,0.23443002304188276,0.09883949720853702,0.338602343531352,1.0,0.23981968688191005,0.11973368694699099,0.21146944157850314,0.06046796664157317,0.09681296181949957,0.2550616431411589,0.20910123776492115,0.4069928079806169,0.19182998161917486,0.11321533723733589,0.1552651676104461,0.812712911341093,0.1552140622767173,0.17596967308234207,0.06713709989867311,0.20939348123823284,0.3767359562466863,0.3193214183265969,0.04208464574746982,0.16563228276786873,0.11183278190362686,0.09003377622739904,0.16886489131164714,0.09121936194708241,0.09923155124003204
Memo Bunke y Natalia Cuevas,0.09521768321442774,0.04354615785017859,0.674068229271016,0.055273024653905795,0.05360727338500516,0.14273951084315137,0.12026087289694368,0.0843728261482935,0.37077561935576786,0.05346717093418149,0.08723805835145895,0.3312081990761706,0.1991451374151597,0.1701570700879119,0.0941310612407665,0.09139198970095534,0.24007486471640693,0.040559153913181996,0.0836458379067097,0.09148571431124997,0.20778310327736702,0.11110045466161221,0.32624011599350106,0.0812224426646312,0.048082749364769146,0.06504461670105911,0.16198606635994578,0.5584352478740668,0.06599237026579824,0.07238857905005056,0.15278715543477062,0.3765788657907375,0.4313885125588008,0.2653247974924475,0.39489412890822095,0.47308629190365614,0.04003457039676522,0.038830707439022054,0.3218202206085081,0.037606072445543474,0.05625704483190337,0.45528166357589817,0.030959721308584928,0.17571760391599886,0.04164764796112021,0.24044513846506782,0.13343425253428676,0.053135537498572916,0.27447337419899426,0.07590577356471187,0.0851842083352433,0.07800471987228438,0.23981968688191005,1.0,0.15241824518374902,0.15448095195903228,0.7839404535910127,0.6138577609219905,0.08981196340077167,0.39764935206904695,0.07674236218811688,0.08249399808003378,0.2829692285926534,0.14934260095668386,0.4151735084368803,0.4019128922151312,0.2482019807404929,0.0359006395746074,0.05160450936772269,0.20842129272599597,0.38196596547053413,0.11888530949428636,0.11824099482466742,0.07482220830267852,0.12966341803895587,0.05192101326031146,0.10837337366801134,0.1014031760491783
Millenium Show,0.04800044963237415,0.19760553010711057,0.062426273314656694,0.522002630288579,0.45617667528689254,0.12139499610551689,0.21628266465832224,0.23028896031466284,0.2833567655320205,0.06248568267094371,0.16096008282782065,0.4302786245716212,0.11187272855046332,0.15268132220440267,0.5472456792483291,0.3880681088670084,0.15026753410171767,0.13901578337879048,0.16103813656431581,0.267381201415196,0.3354808953797186,0.08369518185917267,0.208626887035506,0.40199516724563034,0.12462915825110014,0.3908842719421025,0.0463777541697527,0.37434547441747174,0.20975694005894638,0.16272854448695573,0.2156653030953202,0.23703619200896367,0.3167541211546276,0.400421341840848,0.23457470360045313,0.060565836051413365,0.320722747783319,0.252671458022102,0.2175659333070551,0.22812304871600733,0.1617799397555813,0.18070568131091802,0.19495696135600574,0.6179412317899963,0.06409776786131052,0.3871746406886954,0.3014785574251768,0.1351404686019091,0.601863559941718,0.2835515286314244,0.1423239239382668,0.6706864726288054,0.11973368694699099,0.15241824518374902,1.0,0.16869501798301478,0.12694910014264715,0.051685591181297695,0.3526464943881472,0.05823770160246839,0.3423798057436366,0.22226641385460855,0.20909125333258868,0.33915584019436973,0.3283551669342797,0.2332848585629434,0.3004597061206128,0.10101633618387057,0.15049110334582572,0.3890567901625017,0.5265185075341199,0.7353097507273015,0.5035298447939107,0.17461982353876213,0.16545484685415626,0.027155303229594842,0.4242269762729332,0.1513777221502604
Nancho Parra,0.0917359785283905,0.14807873194527266,0.18734143342654438,0.2942934570765504,0.24743518912924747,0.07851047673527743,0.6457763866882026,0.12344431328393403,0.3250013468748091,0.1898714670355925,0.13821238539070616,0.13850999466466754,0.07728898914488343,0.0619543793688191,0.6418253374139818,0.22694198912664332,0.09105531665152851,0.10289120708162197,0.021812855217211016,0.3400937820086492,0.11542295399288766,0.9347747726287043,0.3045104681012373,0.2358149534332776,0.0725045297215372,0.2383485020860531,0.03769833727477481,0.26211442713840805,0.14480647425929705,0.24867679281409644,0.07043678542873302,0.1184888270282395,0.12181876192116531,0.14233653368716015,0.09336975821549136,0.05064764380918791,0.20924217851419127,0.2758444159949277,0.0497697693986948,0.11747240866353931,0.3415143261342182,0.0636623589622375,0.13828657583525567,0.17022796059715878,0.043921638879887245,0.2170736479422539,0.12043578727923862,0.18803204447110938,0.15686754808430853,0.20942574926349217,0.12954499165036348,0.17374632003961227,0.21146944157850314,0.15448095195903228,0.16869501798301478,1.0,0.07441230976790593,0.06147526229852358,0.13454388255227717,0.20894906091857168,0.3700882489936677,0.3620582821518195,0.3500970149324229,0.09217429284223189,0.0756450689174214,0.08371166042569336,0.25243030287784307,0.06665023380972837,0.07605547424093596,0.2657182062480808,0.12070904198592376,0.278922995281774,0.12130976526132883,0.1067707338604034,0.34749969609274717,0.190081557605199,0.27389615000208545,0.6039158609002635
Natalia Cuevas,0.04260909648304047,0.010512833503910935,0.6420845262475672,0.10399059812951589,0.1613074593675082,0.13964535603412642,0.14533167146308773,0.04264581046781966,0.29874970215643243,0.28226739527823563,0.05494695145885592,0.17974406789242806,0.21058355061295606,0.11713271035292376,0.15197805140886275,0.15472630297209916,0.5333249617672666,0.10418815665046025,0.04638344938236647,0.1628398392678526,0.1179524653707558,0.0757981014598576,0.331569612593648,0.12058913863785378,0.07885017109726254,0.24317027292304497,0.4935546394392578,0.5680463939347172,0.1038491522432054,0.016579458484118566,0.4416769715698106,0.14755928602028637,0.3347485707411896,0.14119677107853826,0.46534069804331263,0.39151965675241956,0.09597952429945664,0.09739055180581148,0.1439122445903194,0.00907828481421951,0.04521206892220516,0.5192872525772078,0.01492708498528921,0.30032553443979476,0.02140008053435146,0.2104724459064582,0.03831633454457739,0.13796978328025458,0.1204549704727694,0.025588532424196977,0.03931434661606303,0.1229255072825303,0.06046796664157317,0.7839404535910127,0.12694910014264715,0.07441230976790593,1.0,0.5095646294238619,0.07153896390043787,0.3949618512507282,0.063492972679435,0.014494760950341384,0.25454681338328244,0.1526424720298185,0.17731827250562746,0.10546577918354899,0.10505288925542808,0.2518317295867178,0.0913591232213446,0.13319057848596802,0.10904106766150269,0.16316879448704408,0.2953087130551918,0.02303222418712162,0.24173891807673148,0.012325179490301463,0.0862136063972879,0.10024486855137159
Natalia Valdebenito,0.5863393299709047,0.0450668242015784,0.7775203379887955,0.14721459861472413,0.17233396635968612,0.20543647576195592,0.22324898273325713,0.42787607882876544,0.03730547581381288,0.17126983054166742,0.510215136094504,0.022340937521995636,0.48378757038059483,0.14851956067743338,0.14171353730431727,0.25484338503914966,0.025112691236634496,0.26774703309451287,0.12198920694509278,0.08716133535336446,0.3737435875983923,0.04833844905383684,0.1580048686014117,0.16600461975582695,0.22253067624889503,0.03783074269076557,0.01141421677290534,0.24949827553925463,0.16907281468229016,0.26518542833484177,0.0651991664175155,0.31809419994293264,0.6268124138368817,0.0020335919947226514,0.34571782921811967,0.7556988412623165,0.13558313781859194,0.13043070611359872,0.006575015030270705,0.17369512782814234,0.2932245492349724,0.17761775730126145,0.2194316783230943,0.023036435127434713,0.3562565352191069,0.28755092885433575,0.2996121728311357,0.10913307263724316,0.05235057448521142,0.27210032650862453,0.22251687122205402,0.10666436339865966,0.09681296181949957,0.6138577609219905,0.051685591181297695,0.06147526229852358,0.5095646294238619,1.0,0.306034919072364,0.4013460197586481,0.14517381618516845,0.32494452374481236,0.026766678502639637,0.24030905160833305,0.12994260883681022,0.027617971206030337,0.1576317724217511,0.17307931605132731,0.3370187087155043,0.17542416954088236,0.006919034432309688,0.006470085348979147,0.04976101206437563,0.3665936214359179,0.18074154396109793,0.22763040276256885,0.30893092014157675,0.25092480330755657
Palta Meléndez,0.14550605073922188,0.35654461216683686,0.1219246182778115,0.43098467646944055,0.4642904725576173,0.07019293830283826,0.468159897902347,0.20918602550135856,0.18488265404873838,0.42342754361482277,0.5395205872772987,0.0764716026193111,0.4076515828838924,0.23016086651734552,0.29390460957115255,0.3978588281384634,0.1505736089169364,0.24825177478189078,0.23970742963847036,0.22285982380857897,0.5520829941896803,0.1451462932091656,0.1042868771343537,0.3070987638301081,0.20976159742488495,0.2217034880501711,0.04711245327285787,0.17020616255317506,0.3637556782277824,0.22333359978682923,0.1840026894888456,0.13068782913636312,0.49222681976841215,0.15164417068326305,0.2503854738229366,0.34606151560347176,0.20484205280461182,0.5130275265767703,0.09135772498370476,0.43542644546020776,0.634350200096861,0.09653803142967088,0.5357725930520663,0.14288708284819607,0.19023160735157885,0.3716616561481565,0.28730928058095734,0.2708448464071144,0.31354009603834737,0.4103496134274253,0.43230295111921985,0.2577591229591132,0.2550616431411589,0.08981196340077167,0.3526464943881472,0.13454388255227717,0.07153896390043787,0.306034919072364,0.9999999999999999,0.13789562287281099,0.4526889736991573,0.41335448000083264,0.15281143019537807,0.43037700954465163,0.26898320954883936,0.09835462829592596,0.234088245162725,0.3572582945722094,0.30095723451456735,0.40659809272953806,0.28803325271556535,0.061141282294631734,0.3592902498338772,0.4587688556524195,0.16276899836485814,0.3528279673033677,0.2976602539580811,0.29708883219200816
Pamela Leiva,0.3220187019297463,0.22469204819813426,0.5994733901626447,0.3005888696242048,0.33579708576577727,0.39086487874109244,0.36744538823444856,0.20604566627368706,0.29870548344914327,0.42081562306963366,0.5262480808560663,0.12128733869249678,0.38735110075837154,0.4296312679361025,0.45514140972836653,0.34984941230181155,0.3765011666116473,0.5755762531125865,0.07520919023583024,0.15353523004020267,0.261069239838597,0.2592025777336925,0.2382209239494422,0.4200875829786879,0.09725349042126567,0.08463538653793418,0.14099303873922944,0.35404280427458273,0.37848187330683564,0.22495251480694217,0.6175104760805076,0.4307027041097473,0.36037971532147156,0.18756638882232432,0.406395565233136,0.4042589510267149,0.43308885289842963,0.10948843396621155,0.08340488540547682,0.2938825517241657,0.35337051669177777,0.23784787671524674,0.21151401247672388,0.09586172928887175,0.21182434070040346,0.5199992701054631,0.391840692357523,0.630445582984068,0.11528673801175014,0.28901462338420725,0.1494646022698651,0.1970251976631158,0.20910123776492115,0.39764935206904695,0.05823770160246839,0.20894906091857168,0.3949618512507282,0.4013460197586481,0.13789562287281099,1.0,0.43214098313832205,0.1524230394796131,0.11718487486875719,0.3606845732111927,0.236020452607014,0.13896166893804132,0.3824917733506394,0.3568032036277365,0.5779579621238294,0.3080997327952497,0.1305442185723121,0.09652938377252644,0.20047855691831998,0.19200445108253084,0.6903115221733858,0.1727862852011999,0.44526143970418103,0.6010443189810529
"Paul Vásquez ""El Flaco""",0.14835809897016247,0.2509606381490436,0.3198265351788594,0.5300817309767502,0.4154001614491284,0.25046706446482714,0.48898821815635385,0.2832889738080789,0.1479971050080923,0.36246171287768836,0.43043972915563605,0.06701817455439082,0.34856796842994603,0.24395947170008858,0.5702767662396208,0.38153463904301754,0.19322363456149386,0.3066384801452615,0.16420921994977686,0.29149930922675354,0.21487472162895666,0.4098259995666644,0.1311692186835885,0.3309387259634146,0.1817574277578032,0.32094318273107086,0.012105717535937102,0.114761662374715,0.5002300250423114,0.4437375988000504,0.30653255347260827,0.1816986154124393,0.21796761741554968,0.23004503157561373,0.13602251256477826,0.2275693850080647,0.5646254907803996,0.18637487868346814,0.007578823765500255,0.15355534817550692,0.4276997685044542,0.104828190927771,0.2835331338883239,0.2488960100795848,0.0647366500826726,0.5452988370911303,0.424549589873914,0.39347140122546337,0.3068883494489127,0.6546749581903234,0.19457550372175297,0.3377673070541964,0.4069928079806169,0.07674236218811688,0.3423798057436366,0.3700882489936677,0.063492972679435,0.14517381618516845,0.4526889736991573,0.43214098313832205,0.9999999999999999,0.33326511005770937,0.14096815530691514,0.249052400301695,0.24650019252422725,0.0518790076491155,0.28141064763554197,0.22231283707028146,0.41091563220082267,0.5439098820274602,0.4069261593036599,0.10890689123943163,0.2907268150892713,0.28526517923365163,0.362700289435813,0.2527697250253701,0.2870616357667315,0.4179820368642063
Paulo Iglesias,0.31217318037565756,0.16672468820833755,0.2394222842904829,0.230726609847963,0.12798226890989214,0.15100375507072397,0.4489949155644003,0.38218350929783645,0.1986428578646607,0.2413857746474812,0.4362386512435592,0.058562900504086766,0.3239267847399332,0.21290080813936438,0.3935187287056027,0.33664891617496434,0.10353417386560818,0.1729102575389373,0.2382359382374428,0.3473557785878003,0.23951844698331803,0.39198786462793206,0.20972636028549752,0.11183274213367486,0.7746795371179089,0.1661886523689605,0.016344419502513568,0.16097949592908595,0.24996355150691746,0.3186969493663115,0.11156792740634924,0.13455978039455813,0.15604345135701464,0.05151232264714,0.10007913501619285,0.22939358636799417,0.18143549673305306,0.4116295474709675,0.14981445789510833,0.23069890115259514,0.45001600788658686,0.059578139190665604,0.3143892977413479,0.12393427735681771,0.678742360710223,0.32511101981873364,0.27978792575255285,0.16530817972466466,0.32010653867857236,0.247307743530541,0.2039278459884688,0.18782218203963044,0.19182998161917486,0.08249399808003378,0.22226641385460855,0.3620582821518195,0.014494760950341384,0.32494452374481236,0.41335448000083264,0.1524230394796131,0.33326511005770937,1.0,0.1745856934384698,0.38827032505154796,0.16970555508132645,0.09550523469839793,0.27599093066869196,0.13457599070525908,0.3968394902208906,0.6643682182153914,0.22634565919170443,0.06897252666916796,0.33706788582076846,0.5007739496686042,0.20049436170301393,0.34995772899587796,0.3363889900178475,0.38683592389873106
Payahop,0.03250255318235035,0.0506081229392076,0.05034141016851129,0.13857322373461822,0.1789666631251252,0.016545494052414803,0.24160238309412674,0.07231127176294168,0.6811254688623026,0.40484985617858166,0.11373243479311089,0.5538725240413853,0.0653223459172848,0.5040193743412856,0.3614306243772389,0.27074663509167246,0.45908676531353776,0.09317854268710501,0.20716443826282913,0.3665978892485919,0.390702596033842,0.3980318214359804,0.6541922842738394,0.41874740039756086,0.08621980770025285,0.2204486192930273,0.22404365500481063,0.31530972118767114,0.25733399472080326,0.3187332812033244,0.11881317336393493,0.2635091231205021,0.24137711082384994,0.12871964556765578,0.256214045545959,0.021142111350818817,0.18035887751093765,0.2036608611590131,0.5920244884066842,0.043717359719284955,0.16251497116739597,0.3607349947091776,0.10356992021359811,0.2700591702759498,0.08901265080599854,0.25486965061218586,0.4127103119032651,0.12635151884212745,0.4873558236773775,0.09404400370332062,0.5144780510567428,0.3383389243632032,0.11321533723733589,0.2829692285926534,0.20909125333258868,0.3500970149324229,0.25454681338328244,0.026766678502639637,0.15281143019537807,0.11718487486875719,0.14096815530691514,0.1745856934384698,1.0,0.1549236746864926,0.11908609825846765,0.611097242674323,0.33125173207837166,0.3491905115692528,0.1860726295290308,0.4037971642011522,0.5140585118002452,0.2796384443709329,0.43453217448881337,0.12252062961519036,0.3586467878787332,0.24194293387762913,0.18483792360944556,0.2517366833842724
Pedro Ruminot,0.13609560230223702,0.13059216605487384,0.21417539069615701,0.5146924505478302,0.22118061871490757,0.3461022928824449,0.6406006053263955,0.1445810111921549,0.22113539466970372,0.22284547741070937,0.44871116550758683,0.14233395473918764,0.3224086104865705,0.26905897414074736,0.3028406416517774,0.3009832257209002,0.19689909801548977,0.5480998241333483,0.21551689418007192,0.23990239070385222,0.6580473483281499,0.24966887883785227,0.21418861012984913,0.41462247366083066,0.17598484691029306,0.12533680121195132,0.04405324339171654,0.20907842639164312,0.4943820630950675,0.37856134324113266,0.39241440135787975,0.14839546292107322,0.20628598128850123,0.15996524447908483,0.2656240768468696,0.1313825346461557,0.2650987816290979,0.6010838660047395,0.19712185079620792,0.4284403603437414,0.41294213239215655,0.19031712257798467,0.2518162512429311,0.0985843408101543,0.16164073122639933,0.2963408283301412,0.2808326384758514,0.24219394132432523,0.21249458463516877,0.32602060274576383,0.3179299769316049,0.3175062756605638,0.1552651676104461,0.14934260095668386,0.33915584019436973,0.09217429284223189,0.1526424720298185,0.24030905160833305,0.43037700954465163,0.3606845732111927,0.249052400301695,0.38827032505154796,0.1549236746864926,0.9999999999999999,0.21778154843566563,0.17071071493663867,0.6039542640954404,0.4518307360546411,0.5870614312990017,0.39511939727133494,0.21390390578423954,0.1800781551281198,0.3405192744296072,0.6802458504157597,0.3344094715202563,0.20384170629451542,0.7366000209114286,0.472771154047353
