show_a,show_b,cosine_similarity
"Juan Luis ""Jajá"" Calderón",Millenium Show,0.22812304871600733
Felo,Mauricio Palma,0.22807177038660892
Diego Urrutia,Los Atletas de la Risa,0.2280423196422094
Centella,"Juan Luis ""Jajá"" Calderón",0.22800241820700815
Natalia Valdebenito,Zip-Zup,0.22763040276256885
Jenny Cavallo,"Paul Vásquez ""El Flaco""",0.2275693850080647
Mauricio Palma,Rodrigo Villegas,0.22751195793410459
Bastián Paz,Felipe Avello,0.22728279687028666
Bombo Fica,Jani Dueñas,0.2272337005695795
"Daniel Muñoz ""El Carmelo""",Gigi Martin,0.22715355860247702
Los Indolatinos,Profesor Salomón y Tutu-Tutu,0.22702434568603141
Dino Gordillo,Nancho Parra,0.22694198912664332
Los Atletas de la Risa,Ricardo Meruane,0.22671000650685355
Paulo Iglesias,Rudy Rey,0.22634565919170443
Arturo Ruiz-Tagle,Diego Urrutia,0.2257883150649171
Dinamita Show,Rudy Rey,0.2256951998384098
Huaso Filomeno,Stefan Kramer,0.22567826394815335
Los Atletas de la Risa,Sandy,0.2256202099579353
"Daniela ""Chiqui"" Aguayo",Hermógenes Conache,0.22559985610945413
Los Atletas de la Risa,Óscar Gangas,0.22514302307850168
Huaso Filomeno,Pamela Leiva,0.22495251480694217
Melón y Melame,Pujillay,0.22487904241909007
Felo,Los Locos del Humor,0.2247405583290424
Alex Ortiz,Pamela Leiva,0.22469204819813426
El Pampero,Ricardo Meruane,0.22421431756046448
Juan Pablo López,Melón y Melame,0.22406675133084375
Gilberto Gless,Payahop,0.22404365500481063
Gigi Martin,Stefan Kramer,0.2239686535527875
"Daniela ""Chiqui"" Aguayo",Melón y Melame,0.22373394503448835
Alejandra Azcárate,Los Locos del Humor,0.22369812164963981
Bastián Paz,Sergio Freire,0.22368000119420953
Bombo Fica,Edmundo Arrocet,0.22358910007342037
Ernesto Belloni,Luis Slimming,0.2233408034782812
Huaso Filomeno,Palta Meléndez,0.22333359978682923
Bombo Fica,Natalia Valdebenito,0.22324898273325713
Pujillay,Stefan Kramer,0.22287919195914074
Ernesto Belloni,Palta Meléndez,0.22285982380857897
Centella,Pedro Ruminot,0.22284547741070937
Gloria Benavides,Álvaro Salas,0.22270705950965206
Dinamita Show,Hugo Varela,0.22266056131631629
George Harris,Natalia Valdebenito,0.22253067624889503
Mauricio Palma,Natalia Valdebenito,0.22251687122205402
"Paul Vásquez ""El Flaco""",Ricardo Meruane,0.22231283707028146
Millenium Show,Paulo Iglesias,0.22226641385460855
Ernesto Belloni,Rudy Rey,0.22221394132421038
Gigi Martin,Palta Meléndez,0.2217034880501711
Ruperto,Stefan Kramer,0.22127545275042868
Bastián Paz,Pedro Ruminot,0.22118061871490757
Alison Mandel,Pujillay,0.22115299186935453
Carlos García,Pedro Ruminot,0.22113539466970372
Gigi Martin,Rudy Rey,0.22085653551130016
El Pampero,Los Indolatinos,0.2207912183911545
Hermógenes Conache,Memo Bunke,0.22068681195285733
Hermógenes Conache,Javiera Contador,0.220678697135636
Mauricio Palma,Sergio Freire,0.22060363055213353
Felipe Avello,Gloria Benavides,0.22058592158990492
Edo Caroe,Jenny Cavallo,0.220487045302488
Gigi Martin,Payahop,0.2204486192930273
Carlos García,Huaso Filomeno,0.2201667909102393
Melón y Melame,Sergio Freire,0.22010375881855315
"Jorge ""Chino"" Navarrete",Ruperto,0.21999414161208639
Fabrizio Copano,Hugo Goodman,0.2199555147846462
León Murillo,Natalia Valdebenito,0.2194316783230943
Gloria Benavides,Jenny Cavallo,0.21940648652685804
Javiera Contador,Ruperto,0.21895032802731984
Julio Sabala,Pujillay,0.2187968254552236
"Carlos ""El Mono"" Sánchez",Los Atletas de la Risa,0.21872239538348667
Ernesto Belloni,Felo,0.2186429812962514
Belén Mora,Melón y Melame,0.21860073611001316
Hugo Varela,Mauricio Palma,0.21852204118894583
Edo Caroe,Los Locos del Humor,0.21851007097067127
Alison Mandel,Julio Sabala,0.21836680201053496
"Daniela ""Chiqui"" Aguayo",Hugo Goodman,0.21825791233816275
Alejandra Azcárate,Fabrizio Copano,0.21813109338896008
Jenny Cavallo,Pujillay,0.21809181877301131
Fabrizio Copano,Piña Colada,0.21806277896398737
Jani Dueñas,"Paul Vásquez ""El Flaco""",0.21796761741554968
Jenny Cavallo,Rodrigo González,0.21780554787510636
Pedro Ruminot,Piña Colada,0.21778154843566563
Jorge Romero,Millenium Show,0.2175659333070551
Alex Ortiz,Melón y Melame,0.21755086297329512
Javiera Contador,Los Indolatinos,0.2174527915955942
Los Indolatinos,Nancho Parra,0.2170736479422539
Diego Urrutia,Gloria Benavides,0.2167780444750368
Bastián Paz,Álvaro Salas,0.21674401770182528
Dino Gordillo,Edo Caroe,0.21638528225454012
Alejandra Azcárate,Bombo Fica,0.2163273304437367
Bombo Fica,Millenium Show,0.21628266465832224
"Jorge ""Chino"" Navarrete",Jorge Romero,0.21620021130729855
Diego Urrutia,Ernesto Belloni,0.21593382323437163
Gigi Martin,Los Indolatinos,0.21584951313189954
Juan Pablo López,Memo Bunke,0.21569144740766186
Hugo Goodman,Millenium Show,0.2156653030953202
El Pampero,Pedro Ruminot,0.21551689418007192
Bastián Paz,Hermógenes Conache,0.21519016967961616
Carlos García,Ricardo Meruane,0.2151780475616315
Fabrizio Copano,"Paul Vásquez ""El Flaco""",0.21487472162895666
Jappening con ja,Sandy,0.21484080334786862
Felo,Pedro Ruminot,0.21418861012984913
Alison Mandel,Pedro Ruminot,0.21417539069615701
Arturo Ruiz-Tagle,Piña Colada,0.2140016363864473
Pedro Ruminot,Rudy Rey,0.21390390578423954
Dinamita Show,"Juan Luis ""Jajá"" Calderón",0.21371706358124085
Ernesto Belloni,Stefan Kramer,0.21364457434787046
Alex Ortiz,Edo Caroe,0.2135950156273127
"Daniela ""Chiqui"" Aguayo",George Harris,0.21353384302192874
Jani Dueñas,Sandy,0.2131871517772006
Diego Urrutia,Paulo Iglesias,0.21290080813936438
Alejandra Azcárate,Diego Urrutia,0.2128804475055878
"Carlos ""El Mono"" Sánchez",Gloria Benavides,0.2128258354839018
Gilberto Gless,Rudy Rey,0.21269797127567727
Hugo Goodman,Sandy,0.21262533001048753
Lucho Navarro,Pedro Ruminot,0.21249458463516877
Javiera Contador,Mauricio Palma,0.2123983695211015
Gilberto Gless,Profesor Salomón y Tutu-Tutu,0.2118922281491472
Los Atletas de la Risa,Pamela Leiva,0.21182434070040346
León Murillo,Pamela Leiva,0.21151401247672388
Memo Bunke,Nancho Parra,0.21146944157850314
León Murillo,Los Atletas de la Risa,0.21109202226204513
Huaso Filomeno,Jorge Romero,0.21109114981184704
Hugo Goodman,Melón y Melame,0.21082538059970668
Jorge Romero,Lucho Miranda,0.21072137187007228
Alison Mandel,Hugo Varela,0.21070234043888278
"Daniela ""Chiqui"" Aguayo",Natalia Cuevas,0.21058355061295606
Los Indolatinos,Natalia Cuevas,0.2104724459064582
Coco Legrand,George Harris,0.21035809001547867
George Harris,Palta Meléndez,0.20976159742488495
Hermógenes Conache,Millenium Show,0.20975694005894638
Felo,Paulo Iglesias,0.20972636028549752
Alejandra Azcárate,Huaso Filomeno,0.20953106782096112
Luis Slimming,Nancho Parra,0.20942574926349217
Memo Bunke,Rodrigo González,0.20939348123823284
"Jorge ""Chino"" Navarrete",Nancho Parra,0.20924217851419127
"Carlos ""El Mono"" Sánchez",Palta Meléndez,0.20918602550135856
Memo Bunke,Pamela Leiva,0.20910123776492115
Millenium Show,Payahop,0.20909125333258868
Gloria Benavides,Pedro Ruminot,0.20907842639164312
Edmundo Arrocet,Rodrigo González,0.20902181435333014
Nancho Parra,Pamela Leiva,0.20894906091857168
Bastián Paz,Los Atletas de la Risa,0.2088384126666014
Hermógenes Conache,León Murillo,0.20882883326682705
Felo,Millenium Show,0.208626887035506
Jani Dueñas,Juan Pablo López,0.20859344857668416
Bombo Fica,Piña Colada,0.2085014313963679
Memo Bunke y Natalia Cuevas,Rodrigo Villegas,0.20842129272599597
Fabrizio Copano,Memo Bunke y Natalia Cuevas,0.20778310327736702
Fusión Humor,Hugo Varela,0.20748332307256864
Centella,Gigi Martin,0.20730922658832074
El Pampero,Payahop,0.20716443826282913
Dinamita Show,Sergio Freire,0.2068786755869806
Gloria Benavides,Óscar Gangas,0.20669255039808018
Fusión Humor,Rudy Rey,0.20652862849706818
Jani Dueñas,Pedro Ruminot,0.20628598128850123
Jani Dueñas,Los Locos del Humor,0.20612875754548818
"Carlos ""El Mono"" Sánchez",Pamela Leiva,0.20604566627368706
Piña Colada,Rodrigo González,0.20603553523599014
Alex Ortiz,El Pampero,0.20593028672170127
"Daniela ""Chiqui"" Aguayo",Zip-Zup,0.2055008067856222
Belén Mora,Natalia Valdebenito,0.20543647576195592
Ernesto Belloni,Rodrigo Villegas,0.205160646344621
Los Acetatos,Álvaro Salas,0.20512546639916948
"Jorge ""Chino"" Navarrete",Palta Meléndez,0.20484205280461182
Bombo Fica,Diego Urrutia,0.2044905450399184
Belén Mora,Lucho Navarro,0.2044472779010166
El Pampero,Gloria Benavides,0.2044201643418318
Arturo Ruiz-Tagle,Zip-Zup,0.20413497741170553
El Pampero,Los Atletas de la Risa,0.2041173169460894
"Daniel Muñoz ""El Carmelo""","Jorge ""Chino"" Navarrete",0.20406705875348835
Coco Legrand,Melón y Melame,0.2039598189614689
Mauricio Palma,Paulo Iglesias,0.2039278459884688
Hugo Varela,Ruperto,0.20391630592869647
Pedro Ruminot,Zip-Zup,0.20384170629451542
Alejandra Azcárate,Juan Pablo López,0.20383866546003981
Jappening con ja,Luis Slimming,0.20373106963458082
Jorge Alís,Payahop,0.2036608611590131
Piña Colada,Profesor Salomón y Tutu-Tutu,0.2035665800477254
Jorge Alís,Ricardo Meruane,0.20306340550459218
Luis Slimming,Zip-Zup,0.20280592763687622
Jorge Alís,Rodrigo Villegas,0.2026994765801903
Ernesto Belloni,Fabrizio Copano,0.20248972359766323
Hugo Goodman,Hugo Varela,0.20234767695878514
Dino Gordillo,Felipe Avello,0.20155644844422074
Jani Dueñas,Óscar Gangas,0.20136558856512643
Ernesto Belloni,Ruperto,0.2012671982909953
Fabrizio Copano,Felipe Avello,0.20103767306055237
Paulo Iglesias,Stefan Kramer,0.20049436170301393
Pamela Leiva,Sandy,0.20047855691831998
Gilberto Gless,Jorge Romero,0.20045144296192
"Carlos ""El Mono"" Sánchez",Lucho Miranda,0.200436499165532
"Juan Luis ""Jajá"" Calderón",Zip-Zup,0.2001871752884547
"Carlos ""El Mono"" Sánchez","Jorge ""Chino"" Navarrete",0.20008374933914097
Lucho Miranda,Zip-Zup,0.19991557182702213
Rudy Rey,Sergio Freire,0.199874007292649
Felo,Memo Bunke,0.19968588086061542
"Daniela ""Chiqui"" Aguayo",Memo Bunke y Natalia Cuevas,0.1991451374151597
Jani Dueñas,Melón y Melame,0.19885989572257712
Carlos García,Paulo Iglesias,0.1986428578646607
Hermógenes Conache,Melón y Melame,0.1982690005178727
Ernesto Belloni,Gilberto Gless,0.19799720881116709
Ricardo Meruane,Rodrigo Villegas,0.19793748917886508
Alex Ortiz,Millenium Show,0.19760553010711057
Edmundo Arrocet,Javiera Contador,0.19736168308827928
El Pampero,Lucho Navarro,0.19735732595859554
Edmundo Arrocet,George Harris,0.19720232628310805
Jorge Romero,Pedro Ruminot,0.19712185079620792
Melón y Melame,Pamela Leiva,0.1970251976631158
Los Atletas de la Risa,Álvaro Salas,0.19699853345393648
Edmundo Arrocet,Pedro Ruminot,0.19689909801548977
Felo,Rodrigo González,0.19643708432588716
George Harris,Juan Pablo López,0.1953028693064967
Bombo Fica,Javiera Contador,0.19505603611249514
León Murillo,Millenium Show,0.19495696135600574
Belén Mora,Dinamita Show,0.19493494856535995
El Pampero,León Murillo,0.19481288637737068
Diego Urrutia,Ricardo Meruane,0.19462276986643745
Mauricio Palma,"Paul Vásquez ""El Flaco""",0.19457550372175297
Felipe Avello,Fusión Humor,0.19455084478879117
Alex Ortiz,Alison Mandel,0.19443730134240267
Felipe Avello,Ruperto,0.19443502054419087
León Murillo,Mauricio Palma,0.1943027478045346
Gigi Martin,Lucho Navarro,0.19419511469628348
Alejandra Azcárate,Centella,0.19416838138555684
Fabrizio Copano,Los Acetatos,0.19366195407139433
Dino Gordillo,Edmundo Arrocet,0.19362182642187753
Felo,Ricardo Meruane,0.19353681941171144
Edmundo Arrocet,"Paul Vásquez ""El Flaco""",0.19322363456149386
Felipe Avello,Hermógenes Conache,0.1929575145911523
Arturo Ruiz-Tagle,Edmundo Arrocet,0.1929474442928297
Bastián Paz,Hugo Varela,0.19289262256509077
Pujillay,Sergio Freire,0.19267996362746867
León Murillo,Rudy Rey,0.19245141289537537
Alison Mandel,Zip-Zup,0.19216581604261967
Jorge Alís,Sergio Freire,0.19215668960259433
Alejandra Azcárate,Luis Slimming,0.19215013906868234
Centella,Los Locos del Humor,0.1920879893834831
"Juan Luis ""Jajá"" Calderón",Rodrigo Villegas,0.19208571347137682
Pamela Leiva,Sergio Freire,0.19200445108253084
Los Atletas de la Risa,Luis Slimming,0.19185165796429418
Memo Bunke,Paulo Iglesias,0.19182998161917486
Luis Slimming,Pujillay,0.19177526277280033
Alison Mandel,Ernesto Belloni,0.1917738375887585
Ernesto Belloni,Javiera Contador,0.1916916565402604
Julio Sabala,Stefan Kramer,0.19161825047455053
Felipe Avello,Lucho Navarro,0.1915982486571403
Los Locos del Humor,Piña Colada,0.1914394116592378
Felipe Avello,Gigi Martin,0.1909922889837442
Gigi Martin,"Jorge ""Chino"" Navarrete",0.1909179620830616
Dinamita Show,El Pampero,0.19084118002923312
Bombo Fica,Julio Sabala,0.19066160130118967
Arturo Ruiz-Tagle,León Murillo,0.19040253490772452
Julio Sabala,Pedro Ruminot,0.19031712257798467
Los Atletas de la Risa,Palta Meléndez,0.19023160735157885
Alison Mandel,Fusión Humor,0.1900881631444499
Nancho Parra,Zip-Zup,0.190081557605199
Carlos García,Zip-Zup,0.19002363168930958
Jenny Cavallo,Sandy,0.1899707783106488
Centella,Nancho Parra,0.1898714670355925
Fusión Humor,"Juan Luis ""Jajá"" Calderón",0.1894007085567665
Arturo Ruiz-Tagle,"Juan Luis ""Jajá"" Calderón",0.1892440511412129
Pujillay,Zip-Zup,0.18919971802042548
Coco Legrand,Memo Bunke,0.1888829816126391
Alex Ortiz,Hugo Varela,0.18887709377003067
George Harris,Los Acetatos,0.1888596794614472
Edo Caroe,Felipe Avello,0.18881542204395768
"Juan Luis ""Jajá"" Calderón",Melón y Melame,0.18877059800066576
Fabrizio Copano,Ruperto,0.18871766254113184
"Daniela ""Chiqui"" Aguayo",Fusión Humor,0.18812315717311762
Lucho Miranda,Nancho Parra,0.18803204447110938
Belén Mora,Álvaro Salas,0.18800517360299107
"Daniel Muñoz ""El Carmelo""",Melón y Melame,0.18786946950289324
Dino Gordillo,Hugo Goodman,0.18784578544761005
Melón y Melame,Paulo Iglesias,0.18782218203963044
Arturo Ruiz-Tagle,Hugo Varela,0.1877444325426228
Edmundo Arrocet,Edo Caroe,0.1876263443295632
Jappening con ja,Pamela Leiva,0.18756638882232432
Jani Dueñas,Rodrigo González,0.1875659847955736
Belén Mora,Felipe Avello,0.187371588808652
Alison Mandel,Nancho Parra,0.18734143342654438
Edmundo Arrocet,"Jorge ""Chino"" Navarrete",0.187293464450717
"Daniela ""Chiqui"" Aguayo",Memo Bunke,0.18673850174184856
Felipe Avello,Los Indolatinos,0.18668486112654195
Fusión Humor,Pujillay,0.18666183600594463
Bastián Paz,"Daniel Muñoz ""El Carmelo""",0.186510227695634
"Daniel Muñoz ""El Carmelo""",Dino Gordillo,0.18651002663849817
Jorge Alís,"Paul Vásquez ""El Flaco""",0.18637487868346814
Payahop,Rodrigo González,0.1860726295290308
Alison Mandel,Felipe Avello,0.18594252443407228
"Jorge ""Chino"" Navarrete",Rudy Rey,0.18554510111157305
Bastián Paz,Ernesto Belloni,0.18550634476074251
Belén Mora,Centella,0.1848971135707854
Carlos García,Palta Meléndez,0.18488265404873838
Payahop,Álvaro Salas,0.18483792360944556
Bastián Paz,Gigi Martin,0.1845771678640396
Los Acetatos,Piña Colada,0.1840843255051009
Hugo Goodman,Palta Meléndez,0.1840026894888456
"Jorge ""Chino"" Navarrete",Memo Bunke,0.18350423154875925
Gigi Martin,Huaso Filomeno,0.18350119025555606
Arturo Ruiz-Tagle,Ernesto Belloni,0.18304401552066696
Arturo Ruiz-Tagle,Lucho Navarro,0.18292018090099296
Javiera Contador,Sergio Freire,0.1828090768558832
Carlos García,Sergio Freire,0.18265205424671183
Arturo Ruiz-Tagle,Gloria Benavides,0.1819864496599741
George Harris,"Paul Vásquez ""El Flaco""",0.1817574277578032
Jenny Cavallo,Sergio Freire,0.1817023273918552
Hugo Varela,"Paul Vásquez ""El Flaco""",0.1816986154124393
"Jorge ""Chino"" Navarrete",Paulo Iglesias,0.18143549673305306
"Carlos ""El Mono"" Sánchez",Ruperto,0.1811210474345549
Alex Ortiz,Sergio Freire,0.18098413241179187
Luis Slimming,Mauricio Palma,0.1809494815110419
Alison Mandel,Sandy,0.18091990996477417
Natalia Valdebenito,Stefan Kramer,0.18074154396109793
Julio Sabala,Millenium Show,0.18070568131091802
El Pampero,Melón y Melame,0.18064453850690212
Jenny Cavallo,Los Atletas de la Risa,0.1805321761392442
Los Indolatinos,Mauricio Palma,0.18040622738482898
Alejandra Azcárate,Stefan Kramer,0.18037218919964756
"Jorge ""Chino"" Navarrete",Payahop,0.18035887751093765
Edmundo Arrocet,Pujillay,0.1802955134821164
Pedro Ruminot,Ruperto,0.1800781551281198
"Daniela ""Chiqui"" Aguayo",El Pampero,0.17998362183029482
"Daniel Muñoz ""El Carmelo""",Natalia Cuevas,0.17974406789242806
"Jorge ""Chino"" Navarrete",Pujillay,0.17962899278403122
Fabrizio Copano,"Jorge ""Chino"" Navarrete",0.1794185871546932
Diego Urrutia,Los Acetatos,0.1793782583405079
Felo,Piña Colada,0.17935060634298425
Carlos García,Edo Caroe,0.1793049710568597
"Daniela ""Chiqui"" Aguayo",Álvaro Salas,0.17926413449707088
Bastián Paz,Payahop,0.1789666631251252
Lucho Navarro,Sergio Freire,0.17891464733682297
Luis Slimming,Piña Colada,0.17890470758055735
George Harris,Gilberto Gless,0.1788834462577594
El Pampero,Los Acetatos,0.1786797341563462
Alejandra Azcárate,Memo Bunke,0.17854343568874934
Hugo Varela,Melón y Melame,0.17834056212068947
Centella,Sergio Freire,0.17802665199529713
"Carlos ""El Mono"" Sánchez",Pujillay,0.17793784887864803
Julio Sabala,Rodrigo González,0.17777689738118302
Julio Sabala,Natalia Valdebenito,0.17761775730126145
Hermógenes Conache,Jenny Cavallo,0.17758604601503522
Natalia Cuevas,Piña Colada,0.17731827250562746
Gigi Martin,Álvaro Salas,0.17713083213357483
Bombo Fica,Jenny Cavallo,0.1767224906352974
Ruperto,Óscar Gangas,0.1766942978180385
"Daniela ""Chiqui"" Aguayo",Mauricio Palma,0.17646803764968097
Los Acetatos,Los Locos del Humor,0.17600795022145793
George Harris,Pedro Ruminot,0.17598484691029306
Memo Bunke,Pujillay,0.17596967308234207
Edmundo Arrocet,Ruperto,0.1758114692219987
Los Acetatos,Memo Bunke y Natalia Cuevas,0.17571760391599886
Natalia Valdebenito,Rodrigo Villegas,0.17542416954088236
Felipe Avello,"Jorge ""Chino"" Navarrete",0.1752083477895615
El Pampero,Mauricio Palma,0.1752045544808892
Piña Colada,Álvaro Salas,0.17508758323984286
Jappening con ja,Pujillay,0.174945399126433
Jenny Cavallo,Los Indolatinos,0.17466226184980221
Millenium Show,Sergio Freire,0.17461982353876213
Paulo Iglesias,Payahop,0.1745856934384698
El Pampero,Gigi Martin,0.17441096596887418
Fusión Humor,Gloria Benavides,0.17431784179250698
Alejandra Azcárate,Sergio Freire,0.1742642305512565
Arturo Ruiz-Tagle,Rudy Rey,0.17419707112569707
Alex Ortiz,"Jorge ""Chino"" Navarrete",0.17405376894081923
Edmundo Arrocet,Hermógenes Conache,0.1739190828421591
Melón y Melame,Nancho Parra,0.17374632003961227
"Juan Luis ""Jajá"" Calderón",Natalia Valdebenito,0.17369512782814234
"Daniela ""Chiqui"" Aguayo",Stefan Kramer,0.17367123241982585
Alison Mandel,Arturo Ruiz-Tagle,0.17366009764544996
Alex Ortiz,Jorge Romero,0.17357499256020575
Carlos García,Los Atletas de la Risa,0.1734775694370912
George Harris,Rudy Rey,0.17344142431696402
Arturo Ruiz-Tagle,Los Locos del Humor,0.17338205799834475
Centella,Gloria Benavides,0.173159229856014
Felo,Jenny Cavallo,0.17315255302354482
Natalia Valdebenito,Ricardo Meruane,0.17307931605132731
Edo Caroe,Paulo Iglesias,0.1729102575389373
Huaso Filomeno,Jani Dueñas,0.17289576449638674
Pamela Leiva,Zip-Zup,0.1727862852011999
George Harris,Julio Sabala,0.17265240387891934
Los Acetatos,Luis Slimming,0.17248892138281638
Bastián Paz,Natalia Valdebenito,0.17233396635968612
Hugo Goodman,Rudy Rey,0.17225919645899587
Carlos García,Javiera Contador,0.17212545089913964
Carlos García,Rodrigo González,0.17161884466009722
Alex Ortiz,Lucho Navarro,0.17134451707533205
Centella,Natalia Valdebenito,0.17126983054166742
Rudy Rey,Stefan Kramer,0.17098328668521035
Pedro Ruminot,Profesor Salomón y Tutu-Tutu,0.17071071493663867
George Harris,Los Locos del Humor,0.17036776809441645
Los Acetatos,Nancho Parra,0.17022796059715878
Gloria Benavides,Palta Meléndez,0.17020616255317506
Gigi Martin,Luis Slimming,0.17020108205247644
Diego Urrutia,Memo Bunke y Natalia Cuevas,0.1701570700879119
Centella,Los Atletas de la Risa,0.17015289411151271
Belén Mora,Hugo Goodman,0.17014566227218725
Gilberto Gless,Stefan Kramer,0.1697782875040212
"Carlos ""El Mono"" Sánchez",Mauricio Palma,0.16975286377189763
Paulo Iglesias,Piña Colada,0.16970555508132645
Javiera Contador,Álvaro Salas,0.16915427732252092
Hermógenes Conache,Natalia Valdebenito,0.16907281468229016
Alison Mandel,Jorge Alís,0.16899165035330413
Memo Bunke,Zip-Zup,0.16886489131164714
Edmundo Arrocet,Felipe Avello,0.16885408882604733
Millenium Show,Nancho Parra,0.16869501798301478
George Harris,Gigi Martin,0.16865772634232842
Hermógenes Conache,Los Atletas de la Risa,0.16852708871154296
Belén Mora,Los Indolatinos,0.16827495090443137
Los Acetatos,Pujillay,0.16822712050566058
"Carlos ""El Mono"" Sánchez",Hermógenes Conache,0.1679152508217497
El Pampero,Hermógenes Conache,0.16758374944489604
Julio Sabala,Ruperto,0.16757999749704833
Los Locos del Humor,Ruperto,0.1675651678163711
"Daniel Muñoz ""El Carmelo""",El Pampero,0.16751034294152536
Centella,Melón y Melame,0.16725082679233477
Jorge Romero,Sergio Freire,0.16709263639005328
George Harris,Los Indolatinos,0.1670879103928482
Felipe Avello,Zip-Zup,0.16685595886071974
Bastián Paz,Edmundo Arrocet,0.1667414594928236
Alex Ortiz,Paulo Iglesias,0.16672468820833755
Felipe Avello,Rodrigo González,0.1666046739952633
Ernesto Belloni,Julio Sabala,0.16622491912194676
Gigi Martin,Paulo Iglesias,0.1661886523689605
Gilberto Gless,Sandy,0.16615061082042393
Bombo Fica,Lucho Navarro,0.1661123770994612
Fusión Humor,Natalia Valdebenito,0.16600461975582695
Bastián Paz,"Juan Luis ""Jajá"" Calderón",0.16570989491214197
Memo Bunke,Sandy,0.16563228276786873
Carlos García,George Harris,0.16551934148248276
Millenium Show,Stefan Kramer,0.16545484685415626
Alex Ortiz,Los Atletas de la Risa,0.1654169778895655
Lucho Miranda,Paulo Iglesias,0.16530817972466466
"Daniela ""Chiqui"" Aguayo",Ricardo Meruane,0.16525498601510108
Juan Pablo López,Lucho Navarro,0.16513922244854265
Hermógenes Conache,Hugo Varela,0.16507265403977914
Alejandra Azcárate,Melón y Melame,0.16460476119788622
El Pampero,"Paul Vásquez ""El Flaco""",0.16420921994977686
Gigi Martin,León Murillo,0.1641315392362894
Jorge Romero,Luis Slimming,0.16392072824839554
El Pampero,Felo,0.16391244113349548
Jappening con ja,Profesor Salomón y Tutu-Tutu,0.16358380250254934
Gloria Benavides,Juan Pablo López,0.16354563910181943
El Pampero,Piña Colada,0.16338706609068546
Natalia Cuevas,Ruperto,0.16316879448704408
Ernesto Belloni,Natalia Cuevas,0.1628398392678526
Palta Meléndez,Stefan Kramer,0.16276899836485814
Huaso Filomeno,Millenium Show,0.16272854448695573
Juan Pablo López,Payahop,0.16251497116739597
Gloria Benavides,Huaso Filomeno,0.16251456366537054
Alison Mandel,Sergio Freire,0.1624351022463415
Belén Mora,Sandy,0.1622845463162625
Gilberto Gless,Memo Bunke y Natalia Cuevas,0.16198606635994578
León Murillo,Rodrigo Villegas,0.1619467841753728
Edmundo Arrocet,El Pampero,0.16188664574093095
Juan Pablo López,Millenium Show,0.1617799397555813
Los Atletas de la Risa,Pedro Ruminot,0.16164073122639933
León Murillo,Álvaro Salas,0.16155535652508646
Bastián Paz,Natalia Cuevas,0.1613074593675082
Hugo Goodman,Luis Slimming,0.1613067442602984
El Pampero,Millenium Show,0.16103813656431581
Gloria Benavides,Paulo Iglesias,0.16097949592908595
Coco Legrand,Millenium Show,0.16096008282782065
Jappening con ja,Los Locos del Humor,0.16093060900943928
Gigi Martin,Ruperto,0.16083762173991903
Jenny Cavallo,"Jorge ""Chino"" Navarrete",0.16070950558650537
Gigi Martin,Hugo Varela,0.1607062261026576
Melón y Melame,Ricardo Meruane,0.16064836968864027
Gigi Martin,Jani Dueñas,0.16046215905205746
Pujillay,Ruperto,0.1603903406191143
Jappening con ja,Pedro Ruminot,0.15996524447908483
Jorge Alís,Los Locos del Humor,0.15987170913461515
Javiera Contador,Piña Colada,0.15974652653653162
Alison Mandel,Fabrizio Copano,0.1597426429099839
Hugo Goodman,Lucho Navarro,0.15958948147923743
Ernesto Belloni,Jappening con ja,0.15956409786807835
Dino Gordillo,Jorge Romero,0.15931988256420598
Bombo Fica,George Harris,0.1582345477726519
Lucho Navarro,Álvaro Salas,0.15802208715629162
Felo,Natalia Valdebenito,0.1580048686014117
Natalia Valdebenito,Pujillay,0.1576317724217511
Alison Mandel,Piña Colada,0.15752263329090266
Alex Ortiz,Dinamita Show,0.15751379008092187
Felipe Avello,Memo Bunke,0.1574207017448855
Alison Mandel,León Murillo,0.15734871859990898
Jenny Cavallo,Stefan Kramer,0.15708509075577456
"Carlos ""El Mono"" Sánchez",Stefan Kramer,0.15693583284003648
Alison Mandel,Memo Bunke,0.15687120286126624
Lucho Navarro,Nancho Parra,0.15686754808430853
Felipe Avello,Mauricio Palma,0.1561584308822564
Jani Dueñas,Paulo Iglesias,0.15604345135701464
Alison Mandel,Felo,0.15592087322923995
Alex Ortiz,George Harris,0.15556421484573463
Arturo Ruiz-Tagle,Carlos García,0.15547914818734707
Memo Bunke,Pedro Ruminot,0.1552651676104461
Memo Bunke,Profesor Salomón y Tutu-Tutu,0.1552140622767173
Jorge Romero,Los Indolatinos,0.15500098116712754
Alex Ortiz,Gloria Benavides,0.1549840287078256
Payahop,Pedro Ruminot,0.1549236746864926
Diego Urrutia,León Murillo,0.1547570363782426
Dino Gordillo,Natalia Cuevas,0.15472630297209916
Bombo Fica,Gilberto Gless,0.15454177766263977
Memo Bunke y Natalia Cuevas,Nancho Parra,0.15448095195903228
Gigi Martin,Los Locos del Humor,0.15430530621204058
El Pampero,Ernesto Belloni,0.15413249038681534
George Harris,Pujillay,0.1536935405247109
"Juan Luis ""Jajá"" Calderón","Paul Vásquez ""El Flaco""",0.15355534817550692
Ernesto Belloni,Pamela Leiva,0.15353523004020267
"Daniel Muñoz ""El Carmelo""",Álvaro Salas,0.15307613576637422
Fabrizio Copano,Memo Bunke,0.1529159774659153
