show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gilberto Gless,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Jappening con ja,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,Jorge Romero,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Acetatos,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Nancho Parra,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pamela Leiva,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Piña Colada,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Luis Slimming,0.2045841287608167,0.5204728679308389,0.4483910573865575,0.3492079155953314,0.2359815955921276,0.13809088625494062,0.352528468060909,0.2314407412274345,0.0677453739961022,0.2886961389714253,0.4196785670543042,0.010943816036577106,0.42594142704391225,0.34014596583810414,0.23215081177917055,0.4533836004076937,0.05710026440243997,0.4191972245425175,0.3014814447500696,0.10685112476794202,0.513166087959442,0.5450984972492616,0.12394853479901848,0.2834404702355665,0.0347472325223634,0.041227783915508076,0.007354860826018281,0.11038800541678533,0.41120330225909846,0.693674780162806,0.15047454929265489,0.24292060119411976,0.17137480544762407,0.16152000101076908,0.47139791598774444,0.31061079346617826,0.5698402564391303,0.14225745665861117,0.17776150530926463,0.5063927089021507,0.6200703023053425,0.042028304557279184,0.1962183208162582,0.06688745740785927,0.20805080529005593,0.32397003909699745,0.30120887717142864,0.5694710000110713,1.0000000000000002,0.18459814096439545,0.1514082959176484,0.20662884796897982,0.09263044268286956,0.0953164748250132,0.5292158112265708,0.04564596999311531,0.3784549890583285,0.3144065764648861,0.32080308525109213,0.5846965457476635,0.14950128432772342,0.06575098914029691,0.3181860667781889,0.01941657904234657,0.19511451031865912,0.28478425743206176,0.32383262608056834,0.36336724946836535,0.15503905807457882,0.013863784417984968,0.18172370041952107,0.4365075360922335,0.28587019296654337,0.21459879213336175,0.3381810090797329,0.3576121868848403
Mauricio Palma,0.13739445406686396,0.08362301575260023,0.13566485010185592,0.2306344323177284,0.27455607542030763,0.02294678431162895,0.3158893959375155,0.16230990511009566,0.3546565809078385,0.18735422904383442,0.3476064386476212,0.114768418018985,0.1803716047648626,0.6234358820049012,0.23395569628824237,0.2647070683697971,0.10131000118819236,0.09047100052523198,0.17792926628751204,0.04068489654387114,0.38946107144520153,0.16594198469188948,0.16493644582491923,0.4094781256288147,0.021326807904252003,0.043989594753508415,0.0244240392730362,0.08882596970509311,0.2789870438615719,0.62400911584916,0.14809155412476546,0.18796649320497372,0.3579857845174203,0.03822934592755878,0.22734284477952024,0.30370877523348827,0.11427062665484124,0.40838532225453356,0.11252431819927537,0.2176589386198178,0.3278895346669856,0.08335924994070679,0.19037611037774518,0.07182704774771505,0.11760199079131628,0.16285407215178177,0.6733729249169785,0.11317271381568113,0.18459814096439545,0.9999999999999999,0.4627043489461157,0.09149275211055231,0.16131855560814132,0.15766848905758357,0.09390025885505503,0.06105726904936461,0.29008322688287214,0.4557255643521195,0.14441554565315076,0.19489230214722825,0.1723593911404721,0.5171567554062828,0.318721282873037,0.09643548711935127,0.37291323777127533,0.12759797414492524,0.4385162217164581,0.1978826158493838,0.12931576992948024,0.0397405468152208,0.19742972541162945,0.21786551640587012,0.3285967722613432,0.26355240630056637,0.33854624349571405,0.3466623666288796
Melón y Melame,0.16990094217358062,0.1628704207735455,0.21232231950555208,0.6385455594583895,0.45857562615915454,0.2295387580861498,0.4152400000729702,0.5069986980566701,0.2856336908631683,0.16589726468974383,0.17428135633515238,0.1996669142836032,0.2425123118223376,0.389329383742327,0.5616783592292345,0.30531217620857676,0.11017559700440882,0.25582333944405183,0.11370795991672258,0.20177090681127421,0.3562186408974749,0.21941768616093288,0.2958162118030475,0.47602807507900863,0.038782040027807156,0.5582847377279323,0.035679342553728434,0.3381012896421315,0.1724142423886252,0.3984382292752012,0.20360971025989427,0.17130226520801528,0.22008694110083396,0.34644994987858796,0.5841653100669346,0.12365385332762004,0.22673715270777411,0.1288474976906997,0.0983148860671835,0.14287822753393326,0.22446787724915188,0.2922935701629082,0.05400880310870235,0.2939848187672356,0.1016410427022846,0.32849234996111565,0.46537579577090954,0.20799300534438422,0.1514082959176484,0.4627043489461157,1.0,0.31918495746472375,0.1026510562301645,0.6208587595881855,0.36400963868409153,0.21447400378615733,0.1445859076178301,0.15361697640382335,0.20976334861082363,0.20494279397489398,0.0859073220588546,0.33577646695344315,0.3066224680633598,0.2735694773568011,0.22516315594487596,0.15114468311683826,0.446003713333116,0.40760672751383725,0.10505664713863676,0.6333945065168234,0.3196160197154566,0.1500163967091852,0.3448383865453708,0.11187147802255834,0.32087261789582777,0.23175944153494973
Memo Bunke,0.1744055140245364,0.046035838210578814,0.22387984122204396,0.4350138804778735,0.0656123650525079,0.021039395168738192,0.40712323044235843,0.3826584908155087,0.2475525415378013,0.10925208231603165,0.17814769622013665,0.08882782584339471,0.19216002348666006,0.05328638850133839,0.327078479833277,0.08684853278450112,0.05619658970001255,0.03691198222457179,0.0850742738005133,0.023656899812973788,0.13700337473788615,0.22889297840626077,0.19803846501897923,0.04528475746798357,0.016367302444763275,0.3886320416968206,0.09917085392973024,0.4882116266637518,0.21089665975078645,0.23392274656859827,0.07218979086171579,0.48190382577884433,0.060842738785758424,0.6590836863621878,0.16531325454242005,0.03913725779749664,0.17398055195567733,0.06225128279797945,0.04568086227624609,0.024698537150100116,0.21553206477237422,0.24641571922301253,0.008630260318557018,0.08418522241612998,0.011758289532442127,0.6007343057545901,0.09026879571130011,0.03047656136688651,0.20662884796897982,0.09149275211055231,0.31918495746472375,1.0,0.47239818981570597,0.07220099106812496,0.4380567794671778,0.10033615531465084,0.12425680883198556,0.22800228331765274,0.21020326866446648,0.402135017704376,0.15353324585559636,0.09044411906071398,0.14497186445698312,0.8633756506313427,0.16419043830810934,0.061632452698382884,0.2026280929182733,0.3619118820226035,0.3182419822429198,0.031315301157772465,0.14586770385822156,0.08348988332945495,0.08207038828923006,0.16164965785775384,0.06902663932112121,0.06152579934891419
Memo Bunke y Natalia Cuevas,0.12838980686924717,0.047356507994372195,0.10598466388492159,0.1013224171943248,0.03832023037467385,0.006205376880297384,0.1645103361609094,0.13352554900498467,0.7282782403112594,0.09617404791566066,0.1581121588099321,0.6867397851365965,0.03257926625231,0.3494682007108184,0.10962702188059464,0.15054257014300837,0.445517890995584,0.06335247242719257,0.13822138792494543,0.06902129641398497,0.4046589323331444,0.24189726731864444,0.6983196348464049,0.13146573177272172,0.058397599576779056,0.06054145766792917,0.31579756387471575,0.684537134826594,0.07269662004360805,0.12089477647452121,0.18259956849264763,0.7918284617495402,0.3660565143369274,0.5310337782817782,0.09897558795261356,0.16343398758155211,0.06293840899080182,0.03763962273909952,0.6672743904581668,0.04591179404628733,0.08361929715532174,0.5111047903555445,0.00026541605240462223,0.3290055749682222,0.08635383088957492,0.4653112347899711,0.2265777173988167,0.07361154778299425,0.09263044268286956,0.16131855560814132,0.1026510562301645,0.47239818981570597,1.0,0.20478006188672226,0.23461953954093392,0.3197998061315002,0.17726317330606986,0.11733374423137263,0.3397283732814353,0.056469758079957875,0.08151971254716266,0.5607318372028405,0.1694519282533413,0.6090850311080583,0.4004775359524337,0.0650507583966657,0.091693564121374,0.39367428068610655,0.8578545989139883,0.22690560258555645,0.21157335174561964,0.10699199665284109,0.26758436112807477,0.08836725553903976,0.18511868296396775,0.14236779151085838
Millenium Show,0.05654458929561561,0.11891915715250156,0.0524637963103154,0.6162343562954143,0.5174963538086864,0.13531785375894329,0.3228893101218981,0.1612394155396304,0.277404688229812,0.05350281225525592,0.11963042980478061,0.5144364918210274,0.12939497893632246,0.14075095233304594,0.6167654637942391,0.37051365014538123,0.1317123756266184,0.11011965218461396,0.043155186888615825,0.12713053982582057,0.3187827372979053,0.2097129157056247,0.26119475285360705,0.39837019683629843,0.02043127091501649,0.26924088431812365,0.051648530402098214,0.39666699029761926,0.17990085863854618,0.15581687335083896,0.2169178764447206,0.2546801364016959,0.38629685505692396,0.3867506595284289,0.29180431021988873,0.06363371783408198,0.30675567306760143,0.2963275447993751,0.26011948788225,0.17326570834878552,0.1857123959538823,0.16567151007075473,0.04241439639542184,0.5706919727561306,0.07663460127716039,0.29879983887825784,0.1705796697699811,0.0876750037333828,0.0953164748250132,0.15766848905758357,0.6208587595881855,0.07220099106812496,0.20478006188672226,1.0,0.591548606531469,0.2045109523054738,0.05151021921118445,0.20260342443970208,0.06340022625857844,0.10854226999346772,0.09321581727367914,0.22338714648382088,0.35033774228375264,0.12302717036788853,0.3563813301989892,0.08420279591879097,0.1484756344891518,0.3455359796915325,0.3036388892745685,0.8769796176279862,0.43867667349778106,0.056344366433370575,0.2248006258861577,0.032794300992159624,0.4603306421344807,0.17708413918548985
Nancho Parra,0.020838667746997476,0.17397156896664123,0.19283693525232334,0.6795681261543978,0.403207557975964,0.10440284715069932,0.3120960991725078,0.09611736893701273,0.28232661427612404,0.21580310682665887,0.2817264997786648,0.42413140796167786,0.1791114009343218,0.14126067698035066,0.6728432091574502,0.3681151501849492,0.1417780937570136,0.16690891961441254,0.06148830365632224,0.18731047057854827,0.18138397498204065,0.5116599814742754,0.1711311173009372,0.399987303206169,0.024420403439061114,0.2877806109365701,0.09563556130311374,0.29610250143118355,0.3966807789997896,0.3588668831383748,0.2021792777197991,0.34154099997910414,0.2644783746605164,0.43614265811869324,0.22858288207787783,0.05244224076608682,0.6374824595472117,0.043700582203061236,0.15239999409501906,0.22059935888684096,0.36269305937565466,0.15382409194506774,0.13773872566566966,0.5363369410964065,0.1344924356051751,0.5183655853186093,0.16562675655676473,0.20714829596378329,0.5292158112265708,0.09390025885505503,0.36400963868409153,0.4380567794671778,0.23461953954093392,0.591548606531469,1.0,0.1361411119396444,0.04399320854140646,0.18981152351669492,0.18277204843117273,0.6264079019964732,0.07126277282358762,0.2253378533078217,0.13688386381454049,0.2170376888091483,0.14964835828522666,0.20271328219089546,0.08468583109919474,0.41817422894334905,0.3754294853827924,0.474482730052643,0.3747173696657024,0.08820149878195574,0.298708556192935,0.1772347401604341,0.25691831278105715,0.10886842325112396
Natalia Cuevas,0.028966135166580555,0.012472158006401524,0.15703418631018376,0.17134180070395424,0.2330301417687007,0.025174132606961327,0.2665159088798144,0.07165388566469465,0.499055858197558,0.5038944316761516,0.08765018136994376,0.2956703556161277,0.07232240463169672,0.19173805497263963,0.29113496155787477,0.2577920125384312,0.8552169781168214,0.16990151648858023,0.07840116650631584,0.2714253020756791,0.195305361777196,0.3251573359080019,0.5887842114074711,0.2014987634657902,0.13103597026837624,0.4299119029353672,0.79805891333132,0.6255713334257893,0.13974903209247036,0.027598877100522775,0.6388628338248745,0.24279546177444575,0.1656698288348736,0.23481241988934196,0.2588229003995942,0.044383996218457254,0.15683633180364398,0.16420501119456274,0.23672872787657318,0.01068333925135759,0.07116711311333887,0.5555579497922486,0.025831271701652295,0.517192077689078,0.03520210428080569,0.3591126523775399,0.06631843803927859,0.2297421658074964,0.04564596999311531,0.06105726904936461,0.21447400378615733,0.10033615531465084,0.3197998061315002,0.2045109523054738,0.1361411119396444,0.9999999999999999,0.02262500822005,0.12198519929867223,0.31692301767888675,0.12272426367725493,0.024729489913092238,0.43917152049598507,0.1647106640675168,0.12862184571414206,0.10977838115300678,0.414904221584289,0.15065500722922198,0.22422944425159502,0.22020333369400827,0.27066764433327345,0.5241914437529014,0.039121497077288604,0.4501046121750734,0.02013039587795525,0.14542886180798872,0.20672766422749828
Natalia Valdebenito,0.7300150432681514,0.058630665254228054,0.6218515513994545,0.18849805311713302,0.19990959373151873,0.13851908783812855,0.3293239800236655,0.5601910770559413,0.03860813042062547,0.2428871819651839,0.6689306731962218,0.028725940450108393,0.46206282867986004,0.1964796517293387,0.20277414362712137,0.3335150889082839,0.015804936292324493,0.34908644125410904,0.16117605969510312,0.1025269653595306,0.4847260189269888,0.11899970362402702,0.21792639075268214,0.2147805857463276,0.29191697607232087,0.049267806848424175,0.00628139534490174,0.1105714138437937,0.19861487088177804,0.34251610845817404,0.028026608178951792,0.4199407975057232,0.5900091741708843,0.002643502752579031,0.12924316217159895,0.6739694112385539,0.17694348473240923,0.17236432890934744,0.008454143432081562,0.22863355338373795,0.4100802812504703,0.033461369147006426,0.2949681127652882,0.031009482796213707,0.4580740627196321,0.3854943800461405,0.4040303361340452,0.14016061026164628,0.3784549890583285,0.29008322688287214,0.1445859076178301,0.12425680883198556,0.17726317330606986,0.05151021921118445,0.04399320854140646,0.02262500822005,1.0,0.4183136723911404,0.3130278173341843,0.21507250515591628,0.46291474714705055,0.03053557992057888,0.25589600065885443,0.0646048295052448,0.16216383767167483,0.22289597195448546,0.4335023141558451,0.23237300410060957,0.010718735834783064,0.005999027024356385,0.07015602021568808,0.4852251269600459,0.2660653383460291,0.2931009718149224,0.40361707754837306,0.3955059567425247
Palta Meléndez,0.14944646532716083,0.31649242086928847,0.1680059705056889,0.45203423329216585,0.4740710963979649,0.06901241155799828,0.5692458421616399,0.1511737686380536,0.14138955183433463,0.47775256487605033,0.5426827137931951,0.08210887501104736,0.44647058348292246,0.2259599530143989,0.23602533601549358,0.3668495716487624,0.13042007113799176,0.23259514957171917,0.17417338043155292,0.10545978658878319,0.5437321547427859,0.17609514603616508,0.09174761519940686,0.2730039228455401,0.148003752705962,0.10580031389561169,0.0480896146648471,0.13769299236447616,0.3499609553743793,0.2068770349771414,0.17504463747258864,0.12252847888446368,0.5512639924808147,0.1078440453354482,0.29291035358330986,0.41670213739483136,0.17511253083540695,0.5453608843964347,0.09809236062860258,0.41409807354115086,0.7116430696231875,0.07771323170524569,0.478200566797798,0.04225357307763147,0.2042549487152639,0.3044767725159958,0.19664059322701055,0.23994669823391612,0.3144065764648861,0.4557255643521195,0.15361697640382335,0.22800228331765274,0.11733374423137263,0.20260342443970208,0.18981152351669492,0.12198519929867223,0.4183136723911404,0.9999999999999998,0.1417988542385509,0.33388215927972326,0.3457741138345828,0.12356293777277026,0.4287949363033122,0.14098085830881124,0.23334998624302014,0.3627396979927041,0.3010789385828792,0.3617109260648627,0.10333433738910308,0.04920096225973683,0.29374264799077066,0.4087093779095721,0.17442276464981638,0.37084607214536236,0.2755301757114234,0.30977839474993923
Pamela Leiva,0.31709886534100146,0.23096894815204028,0.6204666891353072,0.3046718083680074,0.3294700175876204,0.36540262852288047,0.3653307047313602,0.2058977444803727,0.2845221576885521,0.4711756928868376,0.5566895012127134,0.12726881692939757,0.3544314942755866,0.4625395776905654,0.47293179409939673,0.35854543827558244,0.3842037716893683,0.6066133575853115,0.08109306539082278,0.1230727112597338,0.26800421820115006,0.3441363435172156,0.23106252129116528,0.4304687694790364,0.09444858295337295,0.0699236131495613,0.14430224602181047,0.2930070695726246,0.3906025944710064,0.21734127161647554,0.6312930182484533,0.46346750742785237,0.3048413630447613,0.198977806453568,0.3433489060980122,0.3311826613979526,0.46125339903413426,0.07774958035382586,0.08751813013722,0.30989803218067846,0.36808730741278023,0.1879296728943446,0.21781241246162247,0.10530722948362027,0.2222707953559685,0.5619406182774834,0.42144840686328466,0.6520966079507423,0.32080308525109213,0.14441554565315076,0.20976334861082363,0.21020326866446648,0.3397283732814353,0.06340022625857844,0.18277204843117273,0.31692301767888675,0.3130278173341843,0.1417988542385509,0.9999999999999999,0.4966789172440341,0.11895967645045741,0.08183140438442413,0.3553419909164366,0.23443548035832995,0.3637844637350803,0.37498981610097165,0.6002295944951674,0.31505849100178396,0.16738428268012664,0.08190498804339058,0.2306626864600493,0.1953228339045256,0.7992069025135307,0.16160992200415206,0.4475771423977928,0.6830624023700193
"Paul Vásquez ""El Flaco""",0.15400585024857547,0.1736277231192781,0.5110249682682597,0.5978488960430571,0.4354674204530435,0.28370028569302846,0.5433034268078746,0.2121747200845169,0.054527456021036126,0.41602467800365506,0.43843469712413746,0.07874883746418755,0.4172022816632072,0.2513263792145708,0.5212876104042016,0.3407859629769297,0.17528568815263332,0.3036024198847261,0.06373303615537512,0.10398756094285763,0.16584341093205396,0.6376876135147738,0.09009083447078191,0.28968783193049535,0.08794532271801589,0.1625393757861086,0.009903562071557343,0.03927493738668125,0.525790330136958,0.45811099893497415,0.32725615021217086,0.186626527580659,0.2628839014878682,0.1887014266265437,0.1750196764194719,0.2994146208463086,0.6016912507043465,0.14250194834643454,0.008905398645179889,0.08149416637092166,0.4667567888886238,0.08472356540789555,0.14948736462960643,0.1298280979518747,0.07606796170192565,0.4955679919218753,0.32584651139792165,0.37228306868938726,0.5846965457476635,0.19489230214722825,0.20494279397489398,0.402135017704376,0.056469758079957875,0.10854226999346772,0.6264079019964732,0.12272426367725493,0.21507250515591628,0.33388215927972326,0.4966789172440341,1.0,0.16581820656704666,0.06593317303912065,0.23538932844444557,0.0536938940107943,0.2779712638606062,0.22966470648523835,0.4441430010752623,0.5107925984972517,0.173388374303575,0.0884492272090749,0.18199515983322215,0.18765600369212956,0.41785983038214974,0.2661967875793343,0.24435432714713173,0.3935326162835091
Paulo Iglesias,0.31720651575690206,0.08130099312980092,0.3156154784859703,0.223946369570574,0.08051832934869332,0.15382605803361127,0.3227658361789356,0.3419635845409977,0.08978219790847623,0.19871684796702366,0.4335081322203043,0.06589346032454867,0.36846808490071653,0.20191909671127736,0.21956718987802923,0.284142305876832,0.07546014311201958,0.1389744553139271,0.20111041445615097,0.19166013726516537,0.20500623316718067,0.1575581603417754,0.1121943082380147,0.038773257400234226,0.7978975438554818,0.02131875229357303,0.012625672395604639,0.07699314191719148,0.2428051944828681,0.28606995096133025,0.10702696657352141,0.1196082484268048,0.17445456842036938,0.011865819597280124,0.11906342792665149,0.2873437988045129,0.15878427208738716,0.34880052037556925,0.16856735155503771,0.18492318916241438,0.4109226397456637,0.04575519915869013,0.23313326331562453,0.04855105661056783,0.7637033417244847,0.26387334536635154,0.2013300464921937,0.09856881537230623,0.14950128432772342,0.1723593911404721,0.0859073220588546,0.15353324585559636,0.08151971254716266,0.09321581727367914,0.07126277282358762,0.024729489913092238,0.46291474714705055,0.3457741138345828,0.11895967645045741,0.16581820656704666,0.9999999999999996,0.062420391468025235,0.394287497793109,0.06419519036139194,0.22534578638847147,0.13399454598978788,0.4117796631642307,0.6441512508292903,0.07181221471696812,0.019203580011888273,0.2876411883215157,0.4715914857793022,0.09634996449414884,0.3397692433685787,0.27578952610027724,0.21024247048562678
Payahop,0.006736397370965654,0.013867894158506906,0.028623394849033323,0.12087685226180137,0.14830572954735582,0.005166277994550981,0.08620908174449247,0.03598132793619357,0.656001744415905,0.42784042383031756,0.10033935077262954,0.5809290692284028,0.06766371153589222,0.536527559641573,0.25569744458184435,0.24568822894886194,0.46480595303385475,0.0790271890574747,0.20925277975892986,0.30318093312349975,0.3881202522419513,0.33601258606319334,0.6633060602782769,0.4025545565495143,0.059985057463970815,0.17509320102526232,0.23306114491378116,0.29488288877776275,0.260636888575604,0.2904758331668454,0.12155471129856751,0.27920945430389604,0.25804023416550886,0.12767654804496137,0.2942664486390723,0.02201769182209821,0.18453081811949995,0.13412609899013522,0.6209447482627216,0.023242930606891067,0.10345315142141949,0.3866562729064035,0.06378770767399522,0.278159954744022,0.09336089828932873,0.24538608036520132,0.4136535728665076,0.0875807786412921,0.06575098914029691,0.5171567554062828,0.33577646695344315,0.09044411906071398,0.5607318372028405,0.22338714648382088,0.2253378533078217,0.43917152049598507,0.03053557992057888,0.12356293777277026,0.08183140438442413,0.06593317303912065,0.062420391468025235,1.0,0.14436255365033462,0.11139210177720185,0.28713836396372305,0.36349405634561915,0.1769024716331118,0.3841412948747042,0.6208604845864392,0.2534481091314756,0.47966505289386924,0.09221236652326455,0.34167401671694725,0.21222230138152107,0.12877054670265659,0.09039636456642085
Pedro Ruminot,0.1314578089444312,0.11476056955794516,0.2404743001104424,0.515010734266751,0.21316886209805438,0.33987879645952124,0.7748351605403965,0.12860887156947673,0.20922867006461227,0.23677406679301471,0.44809372596782465,0.1433195266962053,0.3171667262447203,0.27081293969681347,0.3112160709484089,0.2908691812778983,0.18939486752699697,0.5501594364236855,0.20289425870891534,0.22197378568443127,0.6556617534424876,0.538856439208594,0.21974999377520907,0.40720351275667827,0.16088508898478526,0.09767106546666282,0.04281334969175921,0.18822068446902682,0.48935436689101924,0.37391900815518936,0.3869795013230487,0.1470374494824512,0.19551673910743356,0.1502084737146754,0.26270615991933094,0.11364088229677034,0.25943556072052193,0.6232133375092476,0.19848679402859518,0.42616151444816786,0.4394503910727038,0.17483958087062376,0.2356751302132213,0.07758184928808512,0.16275999031043512,0.2846850251925428,0.26705778684313547,0.2316260269249212,0.3181860667781889,0.318721282873037,0.3066224680633598,0.14497186445698312,0.1694519282533413,0.35033774228375264,0.13688386381454049,0.1647106640675168,0.25589600065885443,0.4287949363033122,0.3553419909164366,0.23538932844444557,0.394287497793109,0.14436255365033462,1.0,0.19446211260139748,0.6086253434844764,0.45090098221496994,0.5861190987521163,0.38888565573949746,0.20400916830968877,0.1754941693002426,0.34524543689148063,0.6827567106553497,0.3750507046337062,0.20075408389103225,0.7433126407615831,0.5612512719701048
Piña Colada,0.1113755175045809,0.05688014165875949,0.08404513757316057,0.23265902236129365,0.020632655473776778,0.0013025508058192548,0.28835408999066714,0.27485658870795887,0.31602048962478213,0.0009708838432921736,0.0424079086770347,0.11647647519254055,0.10262758744810373,0.06694530957446747,0.19804269705109395,0.03694876947221195,0.04530739069160407,0.008028610876645133,0.07546019566267619,0.003099475873777854,0.18341927605876376,0.05772176650394526,0.21076515102178542,0.053233353929334336,0.013565644495119754,0.31005993132220544,0.12428125017658682,0.6192625225772732,0.07266252433863937,0.13320702745263874,0.08829302279767089,0.6005058031545919,0.06553728605415474,0.7238542425513335,0.12857479130308333,0.010241773652839656,0.020765164879605526,0.15058955066169383,0.08269486930992323,0.04378609138930841,0.032172529318610796,0.23245714668307782,0.0021931010928824173,0.06836249446809625,0.004500294318981371,0.47447166433061194,0.07380985864375261,0.0006621795294225582,0.01941657904234657,0.09643548711935127,0.2735694773568011,0.8633756506313427,0.6090850311080583,0.12302717036788853,0.2170376888091483,0.12862184571414206,0.0646048295052448,0.14098085830881124,0.23443548035832995,0.0536938940107943,0.06419519036139194,0.11139210177720185,0.19446211260139748,0.9999999999999997,0.303455017623386,0.009698875690688318,0.2075930802831942,0.16992722671742636,0.33799582174896925,0.04001804102989293,0.13030234728598505,0.02346177709565419,0.08819156397200367,0.020098290394224384,0.1572294072470671,0.06529816194921496
Pujillay,0.11221996183905751,0.32449177222576236,0.2509493303933139,0.23192155812301185,0.208127084276871,0.351142576333276,0.5311314051387389,0.16190004171007544,0.31200875358110364,0.07430911199866934,0.24482014954455358,0.3264985279333253,0.3821824930010047,0.3242723350563334,0.24211958585166773,0.44616157235164244,0.1733666406299504,0.12719180963241275,0.14921924627956054,0.0817795289999941,0.4814016040934009,0.31551841914415496,0.36538495329896487,0.16725862743121944,0.1437043778208225,0.0748262343931432,0.08415207214719218,0.2698185415576546,0.3991573125867904,0.4919250170734064,0.285338554334966,0.4552018617849087,0.2615685385184437,0.1790232995100919,0.13932304623098835,0.22319059042607076,0.18496238112561084,0.5962579127371178,0.3370826096470746,0.2652809186121774,0.2666506804906182,0.21776110928596953,0.05297362287921368,0.1757669789408948,0.07770505412560443,0.35026463472229646,0.5676957770947958,0.1184235202857886,0.19511451031865912,0.37291323777127533,0.22516315594487596,0.16419043830810934,0.4004775359524337,0.3563813301989892,0.14964835828522666,0.10977838115300678,0.16216383767167483,0.23334998624302014,0.3637844637350803,0.2779712638606062,0.22534578638847147,0.28713836396372305,0.6086253434844764,0.303455017623386,1.0,0.10074283914150925,0.6291806497779748,0.3378274351726284,0.37748841285760554,0.13633775420829936,0.2684749406405873,0.1818337084542749,0.1981833526720372,0.16480819289582369,0.6367050160051544,0.40186224123895814
Ricardo Meruane,0.018610042023514267,0.08160471416231188,0.1790327758288715,0.3145853845846849,0.2541393579919861,0.05625846905581598,0.3607869915631701,0.044650505834402526,0.21770553779102328,0.635556129933981,0.5993236043420679,0.044378307914029705,0.16935084933311526,0.19671625140521576,0.41189876885534393,0.397523290227335,0.28229809655074484,0.5930713808807339,0.21747753152320912,0.33943843587696537,0.4450655605169553,0.25197221500557004,0.21172548690896617,0.5968681240968904,0.07023748139514994,0.23146725873684987,0.10637574363573683,0.10549731971866799,0.40851032081169775,0.07698819593009597,0.23355430712436842,0.05077171148597125,0.061692585387517124,0.03410188660675693,0.2521004898407569,0.03990763252528845,0.37349757808567663,0.21329387234600358,0.06777002850263343,0.4755837230989959,0.4436740227787427,0.06758043421663464,0.546035785447425,0.03731756570706589,0.22706744722333405,0.37528057552554744,0.25389615311254343,0.28308467390325126,0.28478425743206176,0.12759797414492524,0.15114468311683826,0.061632452698382884,0.0650507583966657,0.08420279591879097,0.20271328219089546,0.414904221584289,0.22289597195448546,0.3627396979927041,0.37498981610097165,0.22966470648523835,0.13399454598978788,0.36349405634561915,0.45090098221496994,0.009698875690688318,0.10074283914150925,1.0,0.3449015332148481,0.19455740191190077,0.03156504940805822,0.08901337295614771,0.6300405088315238,0.4787503843751332,0.5901700163038387,0.3181657535049407,0.2796536829718653,0.3779320306903297
Rodrigo González,0.30043801932984243,0.31229059171222934,0.553416019509314,0.4159569903800369,0.3677883672759476,0.34324672274784057,0.587735751255983,0.41610784573400394,0.16019506443195855,0.31511642094492015,0.46121664411165947,0.046767575217540124,0.5446329097294301,0.5595204584842471,0.4935378608401316,0.477373158988141,0.20445077700978706,0.4090487678662086,0.2786155817247923,0.11236371742325443,0.5454413293174099,0.308930966947554,0.2006686194045543,0.515852954192692,0.39675195449702616,0.28241099974285755,0.010497356159659705,0.06882070352454508,0.409816364903413,0.5034382731780518,0.4421719756629283,0.25955137941525885,0.19598619041441062,0.012785783644061204,0.33215338029669605,0.24587363109598054,0.30727923530718104,0.39793000012690827,0.037931190032900276,0.292198783359168,0.4237293136373171,0.18057090462453335,0.12882218919259938,0.03572943355720349,0.3846792655245327,0.39692723474653185,0.561872557485454,0.4260217656608841,0.32383262608056834,0.4385162217164581,0.446003713333116,0.2026280929182733,0.091693564121374,0.1484756344891518,0.08468583109919474,0.15065500722922198,0.4335023141558451,0.3010789385828792,0.6002295944951674,0.4441430010752623,0.4117796631642307,0.1769024716331118,0.5861190987521163,0.2075930802831942,0.6291806497779748,0.3449015332148481,1.0000000000000002,0.4701961460504014,0.03676384959843339,0.043241298240312864,0.23884460669627938,0.43547077449339877,0.5496088555819673,0.3070323170464481,0.5426777340965379,0.6864375397895034
