show,year,topic_id,topic_mass,total_mass,p_topic_show_year
"Daniel Muñoz ""El Malo""",2000,1,0.061766357031094024,2.795665377337495,0.022093615899739183
"Daniel Muñoz ""El Malo""",2000,3,0.16559141939926914,2.795665377337495,0.05923148769577469
"Daniel Muñoz ""El Malo""",2000,8,1.0,2.795665377337495,0.3576965999244047
"Daniel Muñoz ""El Malo""",2000,9,0.026411167258728163,2.795665377337495,0.009447184728481826
"Daniel Muñoz ""El Malo""",2000,12,0.14605438507201063,2.795665377337495,0.052243156944307936
"Daniel Muñoz ""El Malo""",2000,13,0.1764067308302345,2.795665377337495,0.06310008782175455
"Daniel Muñoz ""El Malo""",2000,14,0.0932519283746256,2.795665377337495,0.0333558977159977
"Daniel Muñoz ""El Malo""",2000,16,1.0,2.795665377337495,0.3576965999244047
"Daniela ""Chiqui"" Aguayo",2017,0,1.0207861786923316,20.888169381769035,0.04886910671948412
"Daniela ""Chiqui"" Aguayo",2017,1,0.18341245524964783,20.888169381769035,0.00878068594224098
"Daniela ""Chiqui"" Aguayo",2017,2,1.2164263620989462,20.888169381769035,0.058235182790150566
"Daniela ""Chiqui"" Aguayo",2017,6,0.021014056262511994,20.888169381769035,0.0010060267071968897
"Daniela ""Chiqui"" Aguayo",2017,8,0.04869665007187819,20.888169381769035,0.0023313029103632266
"Daniela ""Chiqui"" Aguayo",2017,9,0.31584907712744265,20.888169381769035,0.015120955376927968
"Daniela ""Chiqui"" Aguayo",2017,13,0.09549866859545503,20.888169381769035,0.004571902250027004
"Daniela ""Chiqui"" Aguayo",2017,15,3.0105237832361063,20.888169381769035,0.14412578374932455
"Daniela ""Chiqui"" Aguayo",2017,16,2.4797717720248587,20.888169381769035,0.1187165675795973
"Daniela ""Chiqui"" Aguayo",2017,17,1.026245223498985,20.888169381769035,0.049130452972804814
"Daniela ""Chiqui"" Aguayo",2017,19,1.0,20.888169381769035,0.047873989420671254
"Daniela ""Chiqui"" Aguayo",2017,20,0.035134991334359524,20.888169381769035,0.001682052203436504
"Daniela ""Chiqui"" Aguayo",2017,21,0.049805568066598443,20.888169381769035,0.002384391238710856
