segment_idx,show,year
2872,Juan Pablo López,2017
2873,Juan Pablo López,2017
2874,Juan Pablo López,2017
2875,Juan Pablo López,2017
2876,Juan Pablo López,2017
2877,Juan Pablo López,2017
2878,Juan Pablo López,2017
2879,Juan Pablo López,2017
2880,Juan Pablo López,2017
2881,Juan Pablo López,2017
2882,Juan Pablo López,2017
2883,Juan Pablo López,2017
2884,Juan Pablo López,2017
2885,Juan Pablo López,2017
2886,Juan Pablo López,2017
2887,Juan Pablo López,2017
2888,Juan Pablo López,2017
2889,Juan Pablo López,2017
2890,Juan Pablo López,2017
2891,Juan Pablo López,2017
2892,Juan Pablo López,2017
2893,Juan Pablo López,2017
2894,Juan Pablo López,2017
2895,Juan Pablo López,2017
2896,Juan Pablo López,2017
2897,Juan Pablo López,2017
2898,Juan Pablo López,2017
2899,Juan Pablo López,2017
2900,Juan Pablo López,2017
2901,Juan Pablo López,2017
2902,Juan Pablo López,2017
2903,Juan Pablo López,2017
2904,Juan Pablo López,2017
2905,Juan Pablo López,2017
2906,Juan Pablo López,2017
2907,Juan Pablo López,2017
2908,Juan Pablo López,2017
2909,Juan Pablo López,2017
2910,Juan Pablo López,2017
2911,Juan Pablo López,2017
2912,"Daniela ""Chiqui"" Aguayo",2017
2913,"Daniela ""Chiqui"" Aguayo",2017
2914,"Daniela ""Chiqui"" Aguayo",2017
2915,"Daniela ""Chiqui"" Aguayo",2017
2916,"Daniela ""Chiqui"" Aguayo",2017
2917,"Daniela ""Chiqui"" Aguayo",2017
2918,"Daniela ""Chiqui"" Aguayo",2017
2919,"Daniela ""Chiqui"" Aguayo",2017
2920,"Daniela ""Chiqui"" Aguayo",2017
2921,"Daniela ""Chiqui"" Aguayo",2017
2922,"Daniela ""Chiqui"" Aguayo",2017
2923,"Daniela ""Chiqui"" Aguayo",2017
2924,"Daniela ""Chiqui"" Aguayo",2017
2925,"Daniela ""Chiqui"" Aguayo",2017
2926,"Daniela ""Chiqui"" Aguayo",2017
2927,"Daniela ""Chiqui"" Aguayo",2017
2928,"Daniela ""Chiqui"" Aguayo",2017
2929,"Daniela ""Chiqui"" Aguayo",2017
2930,"Daniela ""Chiqui"" Aguayo",2017
2931,"Daniela ""Chiqui"" Aguayo",2017
2932,"Daniela ""Chiqui"" Aguayo",2017
2933,"Daniela ""Chiqui"" Aguayo",2017
2934,"Daniela ""Chiqui"" Aguayo",2017
2935,"Daniela ""Chiqui"" Aguayo",2017
2936,"Daniela ""Chiqui"" Aguayo",2017
2937,"Daniela ""Chiqui"" Aguayo",2017
2938,"Daniela ""Chiqui"" Aguayo",2017
2939,"Daniela ""Chiqui"" Aguayo",2017
2940,"Daniela ""Chiqui"" Aguayo",2017
2941,"Daniela ""Chiqui"" Aguayo",2017
2942,"Daniela ""Chiqui"" Aguayo",2017
2943,"Daniela ""Chiqui"" Aguayo",2017
2944,"Daniela ""Chiqui"" Aguayo",2017
2945,"Daniela ""Chiqui"" Aguayo",2017
2946,"Daniela ""Chiqui"" Aguayo",2017
2947,"Daniela ""Chiqui"" Aguayo",2017
2948,"Daniela ""Chiqui"" Aguayo",2017
2949,"Daniela ""Chiqui"" Aguayo",2017
2950,"Daniela ""Chiqui"" Aguayo",2017
2951,"Daniela ""Chiqui"" Aguayo",2017
2952,"Daniela ""Chiqui"" Aguayo",2017
2953,"Daniela ""Chiqui"" Aguayo",2017
2954,"Daniela ""Chiqui"" Aguayo",2017
2955,"Daniela ""Chiqui"" Aguayo",2017
2956,"Daniela ""Chiqui"" Aguayo",2017
2957,"Daniela ""Chiqui"" Aguayo",2017
2958,"Daniela ""Chiqui"" Aguayo",2017
2959,"Daniela ""Chiqui"" Aguayo",2017
2960,"Daniela ""Chiqui"" Aguayo",2017
2961,"Daniela ""Chiqui"" Aguayo",2017
2962,"Daniela ""Chiqui"" Aguayo",2017
2963,"Daniela ""Chiqui"" Aguayo",2017
2964,"Daniela ""Chiqui"" Aguayo",2017
2965,"Daniela ""Chiqui"" Aguayo",2017
2966,"Daniela ""Chiqui"" Aguayo",2017
2967,"Carlos ""El Mono"" Sánchez",2017
2968,"Carlos ""El Mono"" Sánchez",2017
2969,"Carlos ""El Mono"" Sánchez",2017
2970,"Carlos ""El Mono"" Sánchez",2017
2971,"Carlos ""El Mono"" Sánchez",2017
2972,"Carlos ""El Mono"" Sánchez",2017
2973,"Carlos ""El Mono"" Sánchez",2017
2974,"Carlos ""El Mono"" Sánchez",2017
2975,"Carlos ""El Mono"" Sánchez",2017
2976,"Carlos ""El Mono"" Sánchez",2017
2977,"Carlos ""El Mono"" Sánchez",2017
2978,"Carlos ""El Mono"" Sánchez",2017
2979,"Carlos ""El Mono"" Sánchez",2017
2980,"Carlos ""El Mono"" Sánchez",2017
2981,"Carlos ""El Mono"" Sánchez",2017
2982,"Carlos ""El Mono"" Sánchez",2017
2983,"Carlos ""El Mono"" Sánchez",2017
2984,"Carlos ""El Mono"" Sánchez",2017
2985,"Carlos ""El Mono"" Sánchez",2017
2986,"Carlos ""El Mono"" Sánchez",2017
2987,"Carlos ""El Mono"" Sánchez",2017
2988,"Carlos ""El Mono"" Sánchez",2017
2989,"Carlos ""El Mono"" Sánchez",2017
2990,"Carlos ""El Mono"" Sánchez",2017
2991,"Carlos ""El Mono"" Sánchez",2017
2992,"Carlos ""El Mono"" Sánchez",2017
2993,"Carlos ""El Mono"" Sánchez",2017
2994,"Carlos ""El Mono"" Sánchez",2017
2995,"Carlos ""El Mono"" Sánchez",2017
2996,"Carlos ""El Mono"" Sánchez",2017
2997,"Carlos ""El Mono"" Sánchez",2017
2998,"Carlos ""El Mono"" Sánchez",2017
2999,"Carlos ""El Mono"" Sánchez",2017
3000,"Carlos ""El Mono"" Sánchez",2017
3001,"Carlos ""El Mono"" Sánchez",2017
3002,"Carlos ""El Mono"" Sánchez",2017
3003,"Carlos ""El Mono"" Sánchez",2017
3004,"Carlos ""El Mono"" Sánchez",2017
3005,"Carlos ""El Mono"" Sánchez",2017
3006,"Carlos ""El Mono"" Sánchez",2017
3007,"Juan Luis ""Jajá"" Calderón",2017
3008,"Juan Luis ""Jajá"" Calderón",2017
3009,"Juan Luis ""Jajá"" Calderón",2017
3010,"Juan Luis ""Jajá"" Calderón",2017
3011,"Juan Luis ""Jajá"" Calderón",2017
3012,"Juan Luis ""Jajá"" Calderón",2017
3013,"Juan Luis ""Jajá"" Calderón",2017
3014,"Juan Luis ""Jajá"" Calderón",2017
3015,"Juan Luis ""Jajá"" Calderón",2017
3016,"Juan Luis ""Jajá"" Calderón",2017
3017,"Juan Luis ""Jajá"" Calderón",2017
3018,"Juan Luis ""Jajá"" Calderón",2017
3019,"Juan Luis ""Jajá"" Calderón",2017
3020,"Juan Luis ""Jajá"" Calderón",2017
3021,"Juan Luis ""Jajá"" Calderón",2017
3022,"Juan Luis ""Jajá"" Calderón",2017
3023,"Juan Luis ""Jajá"" Calderón",2017
3024,"Juan Luis ""Jajá"" Calderón",2017
3025,"Juan Luis ""Jajá"" Calderón",2017
3026,"Juan Luis ""Jajá"" Calderón",2017
3027,"Juan Luis ""Jajá"" Calderón",2017
3028,"Juan Luis ""Jajá"" Calderón",2017
3029,"Juan Luis ""Jajá"" Calderón",2017
3030,"Juan Luis ""Jajá"" Calderón",2017
3031,"Juan Luis ""Jajá"" Calderón",2017
3032,"Juan Luis ""Jajá"" Calderón",2017
3033,"Juan Luis ""Jajá"" Calderón",2017
3034,"Juan Luis ""Jajá"" Calderón",2017
3035,"Juan Luis ""Jajá"" Calderón",2017
3036,"Juan Luis ""Jajá"" Calderón",2017
3037,"Juan Luis ""Jajá"" Calderón",2017
3038,"Juan Luis ""Jajá"" Calderón",2017
3039,"Juan Luis ""Jajá"" Calderón",2017
3040,"Juan Luis ""Jajá"" Calderón",2017
3041,"Juan Luis ""Jajá"" Calderón",2017
3042,"Juan Luis ""Jajá"" Calderón",2017
3043,"Juan Luis ""Jajá"" Calderón",2017
3044,"Juan Luis ""Jajá"" Calderón",2017
3045,"Juan Luis ""Jajá"" Calderón",2017
3046,"Juan Luis ""Jajá"" Calderón",2017
3047,"Juan Luis ""Jajá"" Calderón",2017
3048,"Juan Luis ""Jajá"" Calderón",2017
3049,"Juan Luis ""Jajá"" Calderón",2017
3050,"Juan Luis ""Jajá"" Calderón",2017
3051,"Juan Luis ""Jajá"" Calderón",2017
3052,"Juan Luis ""Jajá"" Calderón",2017
3053,Rodrigo Villegas,2017
3054,Rodrigo Villegas,2017
3055,Rodrigo Villegas,2017
3056,Rodrigo Villegas,2017
3057,Rodrigo Villegas,2017
3058,Rodrigo Villegas,2017
3059,Rodrigo Villegas,2017
3060,Rodrigo Villegas,2017
3061,Rodrigo Villegas,2017
3062,Rodrigo Villegas,2017
3063,Rodrigo Villegas,2017
3064,Rodrigo Villegas,2017
3065,Rodrigo Villegas,2017
3066,Rodrigo Villegas,2017
3067,Rodrigo Villegas,2017
3068,Rodrigo Villegas,2017
3069,Rodrigo Villegas,2017
3070,Rodrigo Villegas,2017
3071,Rodrigo Villegas,2017
3072,Rodrigo Villegas,2017
3073,Rodrigo Villegas,2017
3074,Rodrigo Villegas,2017
3075,Rodrigo Villegas,2017
3076,Rodrigo Villegas,2017
3077,Rodrigo Villegas,2017
3078,Rodrigo Villegas,2017
3079,Rodrigo Villegas,2017
3080,Rodrigo Villegas,2017
3081,Rodrigo Villegas,2017
3082,Rodrigo Villegas,2017
3083,Rodrigo Villegas,2017
3084,Rodrigo Villegas,2017
3085,Rodrigo Villegas,2017
3086,Rodrigo Villegas,2017
3087,Rodrigo Villegas,2017
3088,Rodrigo Villegas,2017
3089,Rodrigo Villegas,2017
3090,Rodrigo Villegas,2017
3091,Rodrigo Villegas,2017
3092,Rodrigo Villegas,2017
3093,Rodrigo Villegas,2017
3094,Rodrigo Villegas,2017
3095,Rodrigo Villegas,2017
3096,Rodrigo Villegas,2017
3097,Rodrigo Villegas,2017
3098,Fabrizio Copano,2017
3099,Fabrizio Copano,2017
3100,Fabrizio Copano,2017
3101,Fabrizio Copano,2017
3102,Fabrizio Copano,2017
3103,Fabrizio Copano,2017
3104,Fabrizio Copano,2017
3105,Fabrizio Copano,2017
3106,Fabrizio Copano,2017
3107,Fabrizio Copano,2017
3108,Fabrizio Copano,2017
3109,Fabrizio Copano,2017
3110,Fabrizio Copano,2017
3111,Fabrizio Copano,2017
3112,Fabrizio Copano,2017
3113,Fabrizio Copano,2017
3114,Fabrizio Copano,2017
3115,Fabrizio Copano,2017
3116,Fabrizio Copano,2017
3117,Fabrizio Copano,2017
3118,Fabrizio Copano,2017
3119,Fabrizio Copano,2017
3120,Fabrizio Copano,2017
3121,Fabrizio Copano,2017
3122,Fabrizio Copano,2017
3123,Fabrizio Copano,2017
3124,Fabrizio Copano,2017
3125,Fabrizio Copano,2017
3126,Fabrizio Copano,2017
3127,Fabrizio Copano,2017
3128,Fabrizio Copano,2017
3129,Fabrizio Copano,2017
3130,Fabrizio Copano,2017
3131,Fabrizio Copano,2017
3132,Fabrizio Copano,2017
3133,Fabrizio Copano,2017
3134,Fabrizio Copano,2017
3135,Fabrizio Copano,2017
3136,Fabrizio Copano,2017
3137,Fabrizio Copano,2017
3138,Bombo Fica,2018
3139,Bombo Fica,2018
3140,Bombo Fica,2018
3141,Bombo Fica,2018
3142,Bombo Fica,2018
3143,Bombo Fica,2018
3144,Bombo Fica,2018
3145,Bombo Fica,2018
3146,Bombo Fica,2018
3147,Bombo Fica,2018
3148,Bombo Fica,2018
3149,Bombo Fica,2018
3150,Bombo Fica,2018
3151,Bombo Fica,2018
3152,Bombo Fica,2018
3153,Bombo Fica,2018
3154,Bombo Fica,2018
3155,Bombo Fica,2018
3156,Bombo Fica,2018
3157,Bombo Fica,2018
3158,Bombo Fica,2018
3159,Bombo Fica,2018
3160,Bombo Fica,2018
3161,Bombo Fica,2018
3162,Bombo Fica,2018
3163,Bombo Fica,2018
3164,Bombo Fica,2018
3165,Bombo Fica,2018
3166,Bombo Fica,2018
3167,Bombo Fica,2018
3168,Bombo Fica,2018
3169,Bombo Fica,2018
3170,Bombo Fica,2018
3171,Bombo Fica,2018
3172,Bombo Fica,2018
3173,Bombo Fica,2018
3174,Bombo Fica,2018
3175,Bombo Fica,2018
3176,Bombo Fica,2018
3177,Bombo Fica,2018
3178,Bombo Fica,2018
3179,Bombo Fica,2018
3180,Bombo Fica,2018
3181,Bombo Fica,2018
3182,Bombo Fica,2018
3183,Bombo Fica,2018
3184,Bombo Fica,2018
3185,Bombo Fica,2018
3186,Bombo Fica,2018
3187,Bombo Fica,2018
3188,Bombo Fica,2018
3189,Bombo Fica,2018
3190,Bombo Fica,2018
3191,Bombo Fica,2018
3192,Bombo Fica,2018
3193,Bombo Fica,2018
3194,Bombo Fica,2018
3195,Bombo Fica,2018
3196,Bombo Fica,2018
3197,Bombo Fica,2018
3198,Bombo Fica,2018
3199,Bombo Fica,2018
3200,Bombo Fica,2018
3201,Bombo Fica,2018
3202,Bombo Fica,2018
3203,Bombo Fica,2018
3204,Bombo Fica,2018
3205,Bombo Fica,2018
3206,Bombo Fica,2018
3207,Bombo Fica,2018
3208,Bombo Fica,2018
3209,Bombo Fica,2018
3210,Bombo Fica,2018
3211,Bombo Fica,2018
3212,Bombo Fica,2018
3213,Jenny Cavallo,2018
3214,Jenny Cavallo,2018
3215,Jenny Cavallo,2018
3216,Jenny Cavallo,2018
3217,Jenny Cavallo,2018
3218,Jenny Cavallo,2018
3219,Jenny Cavallo,2018
3220,Jenny Cavallo,2018
3221,Jenny Cavallo,2018
3222,Jenny Cavallo,2018
3223,Jenny Cavallo,2018
3224,Jenny Cavallo,2018
3225,Jenny Cavallo,2018
3226,Jenny Cavallo,2018
3227,Jenny Cavallo,2018
3228,Jenny Cavallo,2018
3229,Jenny Cavallo,2018
3230,Jenny Cavallo,2018
3231,Jenny Cavallo,2018
3232,Jenny Cavallo,2018
3233,Jenny Cavallo,2018
3234,Jenny Cavallo,2018
3235,Jenny Cavallo,2018
3236,Jenny Cavallo,2018
3237,Jenny Cavallo,2018
3238,Jenny Cavallo,2018
3239,Jenny Cavallo,2018
3240,Jenny Cavallo,2018
3241,Jenny Cavallo,2018
3242,Jenny Cavallo,2018
3243,Jenny Cavallo,2018
3244,Jenny Cavallo,2018
3245,Jenny Cavallo,2018
3246,Jenny Cavallo,2018
3247,Jenny Cavallo,2018
3248,Jenny Cavallo,2018
3249,Jenny Cavallo,2018
3250,Jenny Cavallo,2018
3251,Jenny Cavallo,2018
3252,Jenny Cavallo,2018
3253,Jenny Cavallo,2018
3254,Jenny Cavallo,2018
3255,Jenny Cavallo,2018
3256,Jenny Cavallo,2018
3257,Jenny Cavallo,2018
3258,Jenny Cavallo,2018
3259,Jenny Cavallo,2018
3260,Jenny Cavallo,2018
3261,Jenny Cavallo,2018
3262,Jenny Cavallo,2018
3263,Jenny Cavallo,2018
3264,Jenny Cavallo,2018
3265,Jenny Cavallo,2018
3266,Jenny Cavallo,2018
3267,Jenny Cavallo,2018
3268,Stefan Kramer,2018
3269,Stefan Kramer,2018
3270,Stefan Kramer,2018
3271,Stefan Kramer,2018
3272,Stefan Kramer,2018
3273,Stefan Kramer,2018
3274,Stefan Kramer,2018
3275,Stefan Kramer,2018
3276,Stefan Kramer,2018
3277,Stefan Kramer,2018
3278,Stefan Kramer,2018
3279,Stefan Kramer,2018
3280,Stefan Kramer,2018
3281,Stefan Kramer,2018
3282,Stefan Kramer,2018
3283,Stefan Kramer,2018
3284,Stefan Kramer,2018
3285,Stefan Kramer,2018
3286,Stefan Kramer,2018
3287,Stefan Kramer,2018
3288,Stefan Kramer,2018
3289,Stefan Kramer,2018
3290,Stefan Kramer,2018
3291,Stefan Kramer,2018
3292,Stefan Kramer,2018
3293,Stefan Kramer,2018
3294,Stefan Kramer,2018
3295,Stefan Kramer,2018
3296,Stefan Kramer,2018
3297,Stefan Kramer,2018
3298,Stefan Kramer,2018
3299,Stefan Kramer,2018
3300,Stefan Kramer,2018
3301,Stefan Kramer,2018
3302,Stefan Kramer,2018
3303,Stefan Kramer,2018
3304,Stefan Kramer,2018
3305,Stefan Kramer,2018
3306,Stefan Kramer,2018
3307,Stefan Kramer,2018
3308,Stefan Kramer,2018
3309,Stefan Kramer,2018
3310,Stefan Kramer,2018
3311,Stefan Kramer,2018
3312,Stefan Kramer,2018
3313,Stefan Kramer,2018
3314,Stefan Kramer,2018
3315,Stefan Kramer,2018
3316,Stefan Kramer,2018
3317,Stefan Kramer,2018
3318,Alison Mandel,2018
3319,Alison Mandel,2018
3320,Alison Mandel,2018
3321,Alison Mandel,2018
3322,Alison Mandel,2018
3323,Alison Mandel,2018
3324,Alison Mandel,2018
3325,Alison Mandel,2018
3326,Alison Mandel,2018
3327,Alison Mandel,2018
3328,Alison Mandel,2018
3329,Alison Mandel,2018
3330,Alison Mandel,2018
3331,Alison Mandel,2018
3332,Alison Mandel,2018
3333,Alison Mandel,2018
3334,Alison Mandel,2018
3335,Alison Mandel,2018
3336,Alison Mandel,2018
3337,Alison Mandel,2018
3338,Alison Mandel,2018
3339,Alison Mandel,2018
3340,Alison Mandel,2018
3341,Alison Mandel,2018
3342,Alison Mandel,2018
3343,Alison Mandel,2018
3344,Alison Mandel,2018
3345,Alison Mandel,2018
3346,Alison Mandel,2018
3347,Alison Mandel,2018
3348,Alison Mandel,2018
3349,Alison Mandel,2018
3350,Alison Mandel,2018
3351,Alison Mandel,2018
3352,Alison Mandel,2018
3353,Alison Mandel,2018
3354,Alison Mandel,2018
3355,Alison Mandel,2018
3356,Alison Mandel,2018
3357,Alison Mandel,2018
3358,Alison Mandel,2018
3359,Alison Mandel,2018
3360,Alison Mandel,2018
3361,Alejandra Azcárate,2018
3362,Alejandra Azcárate,2018
3363,Alejandra Azcárate,2018
3364,Alejandra Azcárate,2018
3365,Alejandra Azcárate,2018
3366,Alejandra Azcárate,2018
3367,Alejandra Azcárate,2018
3368,Alejandra Azcárate,2018
3369,Alejandra Azcárate,2018
3370,Alejandra Azcárate,2018
3371,Alejandra Azcárate,2018
3372,Alejandra Azcárate,2018
3373,Alejandra Azcárate,2018
3374,Alejandra Azcárate,2018
3375,Alejandra Azcárate,2018
3376,Alejandra Azcárate,2018
3377,Alejandra Azcárate,2018
3378,Alejandra Azcárate,2018
3379,Alejandra Azcárate,2018
3380,Alejandra Azcárate,2018
3381,Alejandra Azcárate,2018
3382,Alejandra Azcárate,2018
3383,Alejandra Azcárate,2018
3384,Alejandra Azcárate,2018
3385,Alejandra Azcárate,2018
3386,Alejandra Azcárate,2018
3387,Alejandra Azcárate,2018
3388,Alejandra Azcárate,2018
3389,Alejandra Azcárate,2018
3390,Alejandra Azcárate,2018
3391,Alejandra Azcárate,2018
3392,Alejandra Azcárate,2018
3393,Felipe Avello,2019
3394,Felipe Avello,2019
3395,Felipe Avello,2019
3396,Felipe Avello,2019
3397,Felipe Avello,2019
3398,Felipe Avello,2019
3399,Felipe Avello,2019
3400,Felipe Avello,2019
3401,Felipe Avello,2019
3402,Felipe Avello,2019
3403,Felipe Avello,2019
3404,Felipe Avello,2019
3405,Felipe Avello,2019
3406,Felipe Avello,2019
3407,Felipe Avello,2019
3408,Felipe Avello,2019
3409,Felipe Avello,2019
3410,Felipe Avello,2019
3411,Felipe Avello,2019
3412,Felipe Avello,2019
3413,Felipe Avello,2019
3414,Felipe Avello,2019
3415,Felipe Avello,2019
3416,Felipe Avello,2019
3417,Felipe Avello,2019
3418,Felipe Avello,2019
3419,Felipe Avello,2019
3420,Felipe Avello,2019
3421,Felipe Avello,2019
3422,Felipe Avello,2019
3423,Felipe Avello,2019
3424,Felipe Avello,2019
3425,Felipe Avello,2019
3426,Felipe Avello,2019
3427,Felipe Avello,2019
3428,Felipe Avello,2019
3429,Felipe Avello,2019
3430,Felipe Avello,2019
3431,Felipe Avello,2019
3432,Felipe Avello,2019
3433,Jani Dueñas,2019
3434,Jani Dueñas,2019
3435,Jani Dueñas,2019
3436,Jani Dueñas,2019
3437,Jani Dueñas,2019
3438,Jani Dueñas,2019
3439,Jani Dueñas,2019
3440,Jani Dueñas,2019
3441,Jani Dueñas,2019
3442,Jani Dueñas,2019
3443,Jani Dueñas,2019
3444,Jani Dueñas,2019
3445,Jani Dueñas,2019
3446,Jani Dueñas,2019
3447,Jani Dueñas,2019
3448,Jani Dueñas,2019
3449,Jani Dueñas,2019
3450,Jani Dueñas,2019
3451,Jani Dueñas,2019
3452,Jani Dueñas,2019
3453,Jani Dueñas,2019
3454,Jani Dueñas,2019
3455,Jorge Alís,2019
3456,Jorge Alís,2019
3457,Jorge Alís,2019
3458,Jorge Alís,2019
3459,Jorge Alís,2019
3460,Jorge Alís,2019
3461,Jorge Alís,2019
3462,Jorge Alís,2019
3463,Jorge Alís,2019
3464,Jorge Alís,2019
3465,Jorge Alís,2019
3466,Jorge Alís,2019
3467,Jorge Alís,2019
3468,Jorge Alís,2019
3469,Jorge Alís,2019
3470,Jorge Alís,2019
3471,Mauricio Palma,2019
3472,Mauricio Palma,2019
3473,Mauricio Palma,2019
3474,Mauricio Palma,2019
3475,Mauricio Palma,2019
3476,Mauricio Palma,2019
3477,Mauricio Palma,2019
3478,Mauricio Palma,2019
3479,Mauricio Palma,2019
3480,Mauricio Palma,2019
3481,Mauricio Palma,2019
3482,Mauricio Palma,2019
3483,Mauricio Palma,2019
3484,Mauricio Palma,2019
3485,Mauricio Palma,2019
3486,Mauricio Palma,2019
3487,Mauricio Palma,2019
3488,Mauricio Palma,2019
3489,Mauricio Palma,2019
3490,Mauricio Palma,2019
3491,Mauricio Palma,2019
3492,Mauricio Palma,2019
3493,Mauricio Palma,2019
3494,Mauricio Palma,2019
3495,Mauricio Palma,2019
3496,Mauricio Palma,2019
3497,Mauricio Palma,2019
3498,Mauricio Palma,2019
3499,Mauricio Palma,2019
3500,Mauricio Palma,2019
3501,Mauricio Palma,2019
3502,Mauricio Palma,2019
3503,Mauricio Palma,2019
3504,Mauricio Palma,2019
3505,Mauricio Palma,2019
3506,Mauricio Palma,2019
3507,Mauricio Palma,2019
3508,Mauricio Palma,2019
3509,Mauricio Palma,2019
3510,Mauricio Palma,2019
3511,Mauricio Palma,2019
3512,Mauricio Palma,2019
3513,Mauricio Palma,2019
3514,Mauricio Palma,2019
3515,Mauricio Palma,2019
3516,Mauricio Palma,2019
3517,Mauricio Palma,2019
3518,Mauricio Palma,2019
3519,Mauricio Palma,2019
3520,Mauricio Palma,2019
3521,Mauricio Palma,2019
3522,Mauricio Palma,2019
3523,Mauricio Palma,2019
3524,Mauricio Palma,2019
3525,Mauricio Palma,2019
3526,Mauricio Palma,2019
3527,Mauricio Palma,2019
3528,Mauricio Palma,2019
3529,Javiera Contador,2020
3530,Javiera Contador,2020
3531,Javiera Contador,2020
3532,Javiera Contador,2020
3533,Javiera Contador,2020
3534,Javiera Contador,2020
3535,Javiera Contador,2020
3536,Javiera Contador,2020
3537,Javiera Contador,2020
3538,Javiera Contador,2020
3539,Javiera Contador,2020
3540,Javiera Contador,2020
3541,Javiera Contador,2020
3542,Javiera Contador,2020
3543,Javiera Contador,2020
3544,Javiera Contador,2020
3545,Javiera Contador,2020
3546,Javiera Contador,2020
3547,Javiera Contador,2020
3548,Javiera Contador,2020
3549,Javiera Contador,2020
3550,Javiera Contador,2020
3551,Javiera Contador,2020
3552,Javiera Contador,2020
3553,Javiera Contador,2020
3554,Javiera Contador,2020
3555,Javiera Contador,2020
3556,Javiera Contador,2020
3557,Javiera Contador,2020
3558,Javiera Contador,2020
3559,Javiera Contador,2020
3560,Javiera Contador,2020
3561,Javiera Contador,2020
3562,Javiera Contador,2020
3563,Javiera Contador,2020
3564,Javiera Contador,2020
3565,Javiera Contador,2020
3566,Javiera Contador,2020
3567,Javiera Contador,2020
3568,Javiera Contador,2020
3569,Javiera Contador,2020
3570,Javiera Contador,2020
3571,Javiera Contador,2020
3572,Javiera Contador,2020
3573,Javiera Contador,2020
3574,Javiera Contador,2020
3575,Javiera Contador,2020
3576,Javiera Contador,2020
3577,Javiera Contador,2020
3578,Javiera Contador,2020
3579,Javiera Contador,2020
3580,Javiera Contador,2020
3581,Javiera Contador,2020
3582,Javiera Contador,2020
3583,Javiera Contador,2020
3584,Javiera Contador,2020
3585,Javiera Contador,2020
3586,Javiera Contador,2020
3587,Javiera Contador,2020
3588,Javiera Contador,2020
3589,Javiera Contador,2020
3590,Javiera Contador,2020
3591,Ernesto Belloni,2020
3592,Ernesto Belloni,2020
3593,Ernesto Belloni,2020
3594,Ernesto Belloni,2020
3595,Ernesto Belloni,2020
3596,Ernesto Belloni,2020
3597,Ernesto Belloni,2020
3598,Ernesto Belloni,2020
3599,Ernesto Belloni,2020
3600,Ernesto Belloni,2020
3601,Ernesto Belloni,2020
3602,Ernesto Belloni,2020
3603,Ernesto Belloni,2020
3604,Ernesto Belloni,2020
3605,Ernesto Belloni,2020
3606,Ernesto Belloni,2020
3607,Ernesto Belloni,2020
3608,Ernesto Belloni,2020
3609,Ernesto Belloni,2020
3610,Ernesto Belloni,2020
3611,Ernesto Belloni,2020
3612,Ernesto Belloni,2020
3613,Ernesto Belloni,2020
3614,Ernesto Belloni,2020
3615,Ernesto Belloni,2020
3616,Ernesto Belloni,2020
3617,Ernesto Belloni,2020
3618,Ernesto Belloni,2020
3619,Ernesto Belloni,2020
3620,Ernesto Belloni,2020
3621,Ernesto Belloni,2020
3622,Ernesto Belloni,2020
3623,Ernesto Belloni,2020
3624,Ernesto Belloni,2020
3625,Ernesto Belloni,2020
3626,Ernesto Belloni,2020
3627,Fusión Humor,2020
3628,Fusión Humor,2020
3629,Fusión Humor,2020
3630,Fusión Humor,2020
3631,Fusión Humor,2020
3632,Fusión Humor,2020
3633,Fusión Humor,2020
3634,Fusión Humor,2020
3635,Fusión Humor,2020
3636,Fusión Humor,2020
3637,Fusión Humor,2020
3638,Fusión Humor,2020
3639,Fusión Humor,2020
3640,Fusión Humor,2020
3641,Fusión Humor,2020
3642,Fusión Humor,2020
3643,Fusión Humor,2020
3644,Fusión Humor,2020
3645,Fusión Humor,2020
3646,Fusión Humor,2020
3647,Fusión Humor,2020
3648,Fusión Humor,2020
3649,Fusión Humor,2020
3650,Fusión Humor,2020
3651,Fusión Humor,2020
3652,Fusión Humor,2020
3653,Fusión Humor,2020
3654,Fusión Humor,2020
3655,Fusión Humor,2020
3656,Fusión Humor,2020
3657,Fusión Humor,2020
3658,Fusión Humor,2020
3659,Fusión Humor,2020
3660,Fusión Humor,2020
3661,Fusión Humor,2020
3662,Fusión Humor,2020
3663,Fusión Humor,2020
3664,Fusión Humor,2020
3665,Fusión Humor,2020
3666,Fusión Humor,2020
3667,Fusión Humor,2020
3668,Fusión Humor,2020
3669,Fusión Humor,2020
3670,Fusión Humor,2020
3671,"Paul Vásquez ""El Flaco""",2020
3672,"Paul Vásquez ""El Flaco""",2020
3673,"Paul Vásquez ""El Flaco""",2020
3674,"Paul Vásquez ""El Flaco""",2020
3675,"Paul Vásquez ""El Flaco""",2020
3676,"Paul Vásquez ""El Flaco""",2020
3677,"Paul Vásquez ""El Flaco""",2020
3678,"Paul Vásquez ""El Flaco""",2020
3679,"Paul Vásquez ""El Flaco""",2020
3680,"Paul Vásquez ""El Flaco""",2020
3681,"Paul Vásquez ""El Flaco""",2020
3682,"Paul Vásquez ""El Flaco""",2020
3683,"Paul Vásquez ""El Flaco""",2020
3684,"Paul Vásquez ""El Flaco""",2020
3685,"Paul Vásquez ""El Flaco""",2020
3686,"Paul Vásquez ""El Flaco""",2020
3687,"Paul Vásquez ""El Flaco""",2020
3688,"Paul Vásquez ""El Flaco""",2020
3689,"Paul Vásquez ""El Flaco""",2020
3690,"Paul Vásquez ""El Flaco""",2020
