segment_idx,topic_id_matrix,topic_id_assumed,p_topic
15,14,14,0.04157569337568475
15,17,17,0.05017185808075227
15,19,19,0.0977878811033805
15,21,21,0.021117751965826527
15,22,22,0.03111738804281103
15,28,28,0.010619639144955173
15,29,29,0.01198486702508525
16,0,0,0.018234764315421544
16,1,1,0.018902905875418916
16,2,2,0.02951301942573545
16,3,3,0.014932004105361796
16,4,4,0.023159508317350943
16,5,5,0.019987474907552098
16,6,6,0.013485092741033114
16,7,7,0.01654796928785287
16,8,8,0.019084567930657343
16,9,9,0.023867495404186156
16,10,10,0.03536900141539448
16,11,11,0.016938826254360433
16,12,12,0.2817654501034597
16,13,13,0.027093831866275817
16,14,14,0.014147617818468789
16,15,15,0.0171379984649552
16,16,16,0.02023276749888979
16,17,17,0.014136144118828313
16,18,18,0.019782325144471813
16,19,19,0.014717693449204766
16,20,20,0.026627191911768974
16,21,21,0.014572390410875616
16,22,22,0.01507949513518048
16,23,23,0.019880114157624095
16,24,24,0.03824935891203136
16,25,25,0.024506031735911794
16,26,26,0.0200383527300319
16,27,27,0.025719186482898403
16,28,28,0.02139362476188375
16,29,29,0.027362692674619528
17,1,1,0.02076582772764949
17,2,2,0.013506446519828404
17,6,6,0.010205191345965646
17,7,7,0.010111556784884247
17,8,8,0.25735010917624823
17,10,10,0.022475626999575737
17,12,12,0.016231122820205068
17,13,13,0.02401958259945814
17,14,14,0.010706995057987825
17,15,15,0.012355288717583929
17,20,20,0.010873206535413252
17,21,21,0.01297348317321257
17,22,22,0.012959657866516691
17,23,23,0.013053044327902571
17,24,24,0.023278070461751565
17,25,25,0.024649035049110354
17,27,27,0.02033897608436702
17,28,28,0.010554681355132049
17,29,29,0.02701567326954826
18,1,1,0.014675089702552132
18,2,2,0.02916226197352037
18,3,3,0.09414657698844892
18,4,4,0.010628614416843391
18,6,6,0.023438221627345632
18,10,10,0.01651792537239975
18,12,12,0.010723960326252158
18,13,13,0.013018776000915605
18,14,14,0.02084859189447852
18,17,17,0.04138938684226686
18,19,19,0.036761411979046886
18,21,21,0.014299398808855081
18,22,22,0.018112238340235263
18,28,28,0.015785844170528522
18,29,29,0.012483667363261003
19,0,0,0.011824723834723497
19,1,1,0.028766636139767203
19,2,2,0.024061841820894478
19,3,3,0.013542515807298431
19,4,4,0.014632295503664863
19,5,5,0.012144154619509986
19,6,6,0.01344595493248268
19,7,7,0.013286292551317004
19,8,8,0.02802907312287667
19,9,9,0.014285587076427218
19,10,10,0.03648225419985552
19,11,11,0.012320486309254676
19,12,12,0.037124243184544416
19,13,13,0.0515189329884504
19,14,14,0.014160628123139944
19,15,15,0.015407325133005108
